"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-04-07T10:45:39",,,"2",,"UNICAMP","UEC",,"S",,,,"80033","28996","Sartori, ALB; et al.",,,,,,,,,,,,"1993","11","10",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica de Assis.",,,,"-22.66","-50.41",,"23972",,,,,,,,,,,,,,,"Acanthaceae",,,,,,,"Plantae","Magnoliopsida",,,,"Acanthaceae",,,,,,,,,,,,,,,,,,,,,,"Acanthaceae",,,,,,,"Brazil",,,,,,,"0","0",,"Splink",,,,,,,,,,"UEC063635",,,,,,,,,,,,,,,,,,,"UEC",,"Sartori, A.L.B.","28996","1993",,,,"Sartori",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1270361,"High","ok_same_resolution","Acanthaceae","Juss.","family_as_genus","Acanthaceae","Acanthaceae","Juss.","family","name accepted","bfo-33",,,"Acanthaceae Juss.",,"Acanthaceae","unknown",
"speciesLink",,,"2025-04-07T10:42:51",,,"2",,"UNICAMP","UEC",,"S",,,,"138524","820","Breier, TB; Bahrami, AK",,,,,,,,,,,,"2003","01","07",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica Assis, Base do Instituto Florestal.",,,,"-22.66","-50.41",,"23972",,,,,,,,,,"Breier, TB",,"2004-09-NA",,,"Acanthostachys strobilacea",,,,,,,"Plantae","Liliopsida",,,,"Bromeliaceae",,,,"Acanthostachys",,,,"strobilacea",,,,,,,,,,,,,,"Acanthostachys strobilacea",,,,,,,"Brazil",,,,,,,"0","0","(Schult.f.) Klotzsch","Splink",,,,"09",,"2004",,,,"UEC098769",,,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","820","2003","Breier, T.B.","2004","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1270404,"High","ok_same_resolution","Acanthostachys strobilacea","(Schult. & Schult.f.) Klotzsch","possibly_ok","Bromeliaceae","Acanthostachys strobilacea","(Schult. & Schult.f.) Klotzsch","species","author misspelled","bfo-5752",,,"Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","Acanthostachys","Bromeliaceae","low","Acanthostachys strobilacea"
"gbif","1.96031195758268e-314",,"2003-06-27","Dataset",,,,,,"SinBIOTA","OCCURRENCE",,,"6535000","6535",,"S. A. Ferreira, R. L. G. Raimundo, L. A. Anjos, A. E. Fraez","637",,,,"PRESENT",,,,,,"2001","2001",,,,"Cerrado ""stricto sensu"" (Savana Arbórea Aberta)","Transecções (com estimativa de abundância).",,,"4882","BR","Sp",,"Assis","_","_",,,"-22.5946655","-50.3704197",,,,,,,,,,,,,,,,"7973459","Achyrocline satureioides",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Achyrocline","Achyrocline",,,"satureioides",,,"species",,"ACCEPTED",,"c1c5ef4b-8309-4f04-9247-3f7644260c85",,,TRUE,FALSE,"Achyrocline satureioides","Achyrocline satureioides (Lam.) DC.","Achyrocline satureioides (Lam.) DC.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brazil",,,,,"EPSG:4291",,,,"(Lam.) DC.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"code not found","Ferreira, S.A.",,"2001",,,"Raimundo, R.L.G.; Anjos, L.A.; Fraez, A.E.","Ferreira",,"brazil","sao paulo","assis","_",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.5946655,-50.3704197,"coord_original","miliseconds",715787,"Low","check_local.2municip.","Achyrocline satureioides","(Lam.) DC.","name_w_authors","Asteraceae","Achyrocline satureioides","(Lam.) DC.","species","name accepted","bfo-108826",,,"Achyrocline satureioides (Lam.) DC.","Achyrocline","Asteraceae","unknown","Achyrocline satureioides"
"speciesLink",,,"2025-04-07T10:44:41",,,"2",,"UNICAMP","UEC",,"S",,,,"139934","813","Breier, TB; Bahrami, AK",,,,,,,,,,,,"2003","01","07",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica de Assis, Trilha da parcela. Próximo ao rio. Sinonímia: Pleurothallis smithiana Lindl.",,,,"-22.66","-50.41",,"23972",,,,,,,,,,"Barros, FD",,"2003-04-NA",,,"Pleurothallis pubescens",,,,,,,"Plantae","Liliopsida",,,,"Orchidaceae",,,,"Pleurothallis",,,,"pubescens",,,,,,,,,,,,,,"Pleurothallis pubescens",,,,,,,"Brazil",,,,,,,"0","0","Lindl.","Splink",,,,"04",,"2003",,,,"UEC027272",,,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","813","2003","Barros, F.D.","2003","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1282507,"High","ok_same_resolution","Acianthera pubescens","(Lindl.) Pridgeon & M.W.Chase","possibly_ok","Orchidaceae","Acianthera pubescens","(Lindl.) Pridgeon & M.W.Chase","species","replaced synonym","bfo-11045","Acianthera pubescens","(Lindl.) Pridgeon & M.W.Chase","Acianthera pubescens (Lindl.) Pridgeon & M.W.Chase","Acianthera","Orchidaceae","low","Acianthera pubescens"
"gbif","5.3807835644321e-315",,"2023-03-09 11:24:46",,,"https://specieslink.net/col/2",,"UNICAMP","UEC",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/2/140257","140257","815","Breier, TB",,,,,"PRESENT",,,,,,"2003-01-07","2003","1","7",,,,,,,"BR","São Paulo",,"Assis","Estação Ecológica de Assis, Próximo ao rio.",,,,"-23.11085","-50.700458",,,,,,,,,,,,"Breier, TB",,"2004-09-01",,,"Pleurothallis saundersiana Rchb.f.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Asparagales",,"Orchidaceae",,,,"Acianthera","Pleurothallis",,,"saundersiana",,,"species",,"SYNONYM",,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Acianthera saundersiana","Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase","Pleurothallis saundersiana Rchb.f.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","https://images.cria.org.br/viewer/UEC001720","Brazil",,,,,"WGS84",,,,"Rchb.f.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","815","2003","Breier, T.B.","2004",,"Breier",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-23.11085,-50.700458,"coord_original","miliseconds",95825,"High","ok_same_resolution","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","name_w_authors","Orchidaceae","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","species","replaced synonym","bfo-11051","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase","Acianthera","Orchidaceae","low","Acianthera saundersiana"
"speciesLink",,,"2024-11-25T11:20:18",,,"2",,"UNICAMP","UEC",,"S",,,,"71224","s.n.","Durigan, G",,,,,,,,,,,,"1992","05","05",,,,,,,,"São Paulo","Assis","Assis","Estação ecológica de Assis, mata cillar.",,,,"-22.66","-50.41",,"23972",,,,,,,,,,"Baitello, JB",,"1992-05-NA",,,"Actinostemon communis",,,,,,,"Plantae","Magnoliopsida",,,,"Euphorbiaceae",,,,"Actinostemon",,,,"communis",,,,,,,,,,,,,,"Actinostemon communis",,,,,,,"Brazil",,,,,,,"0","0","(Müll.Arg.) Pax","Splink",,,,"05",,"1992",,,,"UEC138846",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.",,"1992","Baitello, J.B.","1992",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis, mata cillar",,"locality","brazil_sao paulo_assis","brazil_sao paulo_assis",-22.60109057,-50.42074843,"county","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1270602,"High","check_local.2municip.","Actinostemon klotzschii","(Didr.) Pax","possibly_ok","Euphorbiaceae","Actinostemon klotzschii","(Didr.) Pax","species","replaced synonym","bfo-25459","Actinostemon klotzschii","(Didr.) Pax","Actinostemon klotzschii (Didr.) Pax","Actinostemon","Euphorbiaceae","low","Actinostemon klotzschii"
"speciesLink",,,"2025-02-04T07:59:47",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"53206","487","Udulutsch, R.G.",,,,,,,,,,,,"2002","02","20",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica de Assis",,,,"-22.66","-50.41",,"23972",,,,,,,,,,"Udulutsch, R.G.",,"2003-01-NA",,,"Memora peregrina",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Memora",,,,"peregrina",,,,,,,,,,,,,,"Memora peregrina",,,,,,,"Brasil",,,,,,,,,"(Miers) Sandwith","Splink",,,,"01",,"2003",,,,"HRCB053206",,,,,,,,,,,,,,,,,,,"HRCB",,"Udulutsch, R.G.","487","2002","Udulutsch, R.G.","2003",,"Udulutsch",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1102613,"High","ok_same_resolution","Adenocalymma peregrinum","(Miers) L.G.Lohmann","possibly_ok","Bignoniaceae","Adenocalymma peregrinum","(Miers) L.G.Lohmann","species","replaced synonym","bfo-112409","Adenocalymma peregrinum","(Miers) L.G.Lohmann","Adenocalymma peregrinum (Miers) L.G.Lohmann","Adenocalymma","Bignoniaceae","high","Adenocalymma peregrinum"
"speciesLink",,,"2024-11-25T11:14:03",,,"2",,"UNICAMP","UEC",,"S",,,,"071386","30617","Durigan, G",,,,,,,,,,,,"1993","04","14",,,,,,,,"São Paulo","Assis","Assis","Brasil, São Paulo, Assis. Estação Ecológica de Assis.",,,,"-22.66","-50.41",,"23972",,,,,,,,,,"Roque, N",,"1997-07-NA",,,"Adenostemma involucratum",,,,,,,"Plantae","Magnoliopsida",,,,"Asteraceae",,,,"Adenostemma",,,,"involucratum",,,,,,,,,,,,,,"Adenostemma involucratum",,,,,,,"Brazil",,,,,,,"0","0","R.M.King & H.Rob.","Splink",,,,"07",,"1997",,,,"UEC101154",,,,,,,,,,,,,,,,,,,"UEC",,"Durigan, G.","30617","1993","Roque, N.","1997",,"Durigan",,"brazil","sao paulo","assis","estacao ecologica de assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1270742,"High","ok_same_resolution","Adenostemma involucratum","R.M.King & H.Rob.","possibly_ok","Asteraceae","Adenostemma involucratum","R.M.King & H.Rob.","species","name accepted","bfo-15931",,,"Adenostemma involucratum R.M.King & H.Rob.","Adenostemma","Asteraceae","high","Adenostemma involucratum"
"speciesLink",,,"2025-04-07T10:42:56",,,"2",,"UNICAMP","UEC",,"S",,,,"138281","819","Breier, TB; Bahrami, AK",,,,,,,,,,,,"2003","01","07",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica Assis, Base do Instituto Florestal.",,,,"-22.66","-50.41",,"23972",,,,,,,,,,"Breier, TB",,"2004-09-NA",,,"Aechmea bromeliifolia",,,,,,,"Plantae","Liliopsida",,,,"Bromeliaceae",,,,"Aechmea",,,,"bromeliifolia",,,,,,,,,,,,,,"Aechmea bromeliifolia",,,,,,,"Brazil",,,,,,,"0","0","(Rudge) Baker","Splink",,,,"09",,"2004",,,,"UEC098755",,,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","819","2003","Breier, T.B.","2004","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1290222,"High","ok_same_resolution","Aechmea bromeliifolia","(Rudge) Baker","possibly_ok","Bromeliaceae","Aechmea bromeliifolia","(Rudge) Baker","species","name accepted","bfo-5771",,,"Aechmea bromeliifolia (Rudge) Baker","Aechmea","Bromeliaceae","low","Aechmea bromeliifolia"
"speciesLink",,,"2025-04-07T10:42:56",,,"2",,"UNICAMP","UEC",,"S",,,,"138268","809","Breier, TB; Bahrami, AK",,,,,,,,,,,,"2003","01","07",,,,,,,,"São Paulo","Assis","Assis","Estação Ecológica Assis, Trilha do Cerrado",,,,"-22.66","-50.41",,"23972",,,,,,,,,,"Breier, TB",,"2004-09-NA",,,"Aechmea distichantha",,,,,,,"Plantae","Liliopsida",,,,"Bromeliaceae",,,,"Aechmea",,,,"distichantha",,,,,,,,,,,,,,"Aechmea distichantha",,,,,,,"Brazil",,,,,,,"0","0","Lam.","Splink",,,,"09",,"2004",,,,"UEC018128",,,,,,,,,,,,,,,,,,,"UEC",,"Breier, T.B.","809","2003","Breier, T.B.","2004","Bahrami, A.K.","Breier",,"brazil","sao paulo","assis","estacao ecologica assis",,"locality","brazil_sao paulo_assis_estacao ecologica assis","brazil_sao paulo_assis_eec assis",-22.595556,-50.378056,"locality","brazil_sao paulo_assis","Brazil","São Paulo","Assis",,"ibge",TRUE,-22.66,-50.41,"coord_original","miliseconds",1290247,"High","ok_same_resolution","Aechmea distichantha","Lem.","possibly_ok","Bromeliaceae","Aechmea distichantha","Lem.","species","author misspelled","bfo-5799",,,"Aechmea distichantha Lem.","Aechmea","Bromeliaceae","low","Aechmea distichantha"
