"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Solanaceae","Athenaea","fasciculata","(Vell.) I.M.C. Rodrigues & Stehmann","SOLANACEAE Athenaea fasciculata (Vell.) I.M.C. Rodrigues & Stehmann","447650","SPLINK","SP","Nicolau, S.A.","3595","Native","Ouro","Parque Natural Municipal, Trabiju, encosta","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Begoniaceae","Begonia","huegelii","(Klotzsch) A.DC.","BEGONIACEAE Begonia huegelii (Klotzsch) A.DC.","447637","SPLINK","SP","Nicolau, S.A.","3601","Native","Ouro","Parque Natural Municipal Trabiju, Trilha Encosta, paralela a da caixa d'água(captação).","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Urticaceae","Boehmeria","caudata","Sw.","URTICACEAE Boehmeria caudata Sw.","447624","SPLINK","SP","Nicolau, S.A.","3532","Native","Ouro","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Urticaceae","Cecropia","pachystachya","Trécul","URTICACEAE Cecropia pachystachya Trécul","447621","SPLINK","SP","Nicolau, S.A.","3536","Native","Ouro","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Myrtaceae","Eugenia","kleinii","D.Legrand","MYRTACEAE Eugenia kleinii D.Legrand","447626","SPLINK","SP","Nicolau, S.A.","3537","Native","Ouro","Parque Natural Municipal Trabiju, Trabiju margem do rio.","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Meliaceae","Guarea","kunthiana","A.Juss.","MELIACEAE Guarea kunthiana A.Juss.","488515","SPLINK","SP","Nicolau, S.A.","3623","Native","Ouro","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Meliaceae","Guarea","macrophylla","(Vell.) T.D.Penn.","MELIACEAE Guarea macrophylla subsp. tuberculata (Vell.) T.D.Penn.","488514","SPLINK","SP","Nicolau, S.A.","3527","Native","Ouro","Parque Natural Municipal Trabiju, trilha da Ponte Pencil, margem do rio","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Melastomataceae","Leandra","angustifolia","DC.","MELASTOMATACEAE Leandra angustifolia DC.","RB01194733",,"RB","Nicolau, S.A.","3596","Native","Ouro","Parque Natural Municipal de Trabiju.","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Melastomataceae","Leandra","santos-limae","Brade","MELASTOMATACEAE Leandra santos-limae Brade","NY02591368","SPLINK","NY","Nicolau, S.A.","3594","Native","Ouro","Parque Natural Municipal Trabiju, encosta.","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Lauraceae","Licaria","armeniaca","(Nees) Kosterm.","LAURACEAE Licaria armeniaca (Nees) Kosterm.","447589","SPLINK","SP","Nicolau, S.A.","3542","Native","Ouro","Parque Natural Municipal Trabiju, Margem do rio.","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Melastomataceae","Miconia","latecrenata","(DC.) Naudin","MELASTOMATACEAE Miconia latecrenata (DC.) Naudin","RB01039130",,"RB","Nicolau, S.A.","3630","Native","Ouro","Parque Natural Municipal Trabiju.","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Monimiaceae","Mollinedia","uleana","Perkins","MONIMIACEAE Mollinedia uleana Perkins","RB01305417",,"RB","Nicolau, S.A.","3539","Native","Ouro","Parque Natural Municipal Trabiju, margem do rio","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Myrtaceae","Myrcia","eriopus","DC.","MYRTACEAE Myrcia eriopus DC.","488334","SPLINK","SP","Nicolau, S.A.","3550","Native","Ouro","Parque Natural Municipal Trabiju, várzea ao lado do quiosque","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Lauraceae","Nectandra","membranacea","(Sw.) Griseb.","LAURACEAE Nectandra membranacea (Sw.) Griseb.","447659","SPLINK","SP","Nicolau, S.A.","3624","Native","Ouro","Parque Natural Municipal Trabiju, Trilha Encosta, paralela a da caixa d'água(captação).","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Poaceae","Olyra","glaberrima","Raddi","POACEAE Olyra glaberrima Raddi","SP035009","SPLINK","SP","Nicolau, S.A.","3572","Native","Ouro","Parque Natural Municipal Trabiju.","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Phyllanthaceae","Phyllanthus","riedelianus","Müll.Arg.","PHYLLANTHACEAE Phyllanthus riedelianus Müll.Arg.","SP0474400","SPLINK","SP","Nicolau, S.A.","3549","Native","Ouro","Parque Natural Municipal Trabiju, várzea ao lado do quiosque","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Fabaceae","Anadenanthera","colubrina","(Griseb.) Altschul","FABACEAE Anadenanthera colubrina var. cebil (Griseb.) Altschul","SP034769","SPLINK","SP","Nicolau, S.A.","3562","Native","Bronze","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Fabaceae","Anadenanthera","peregrina","(Benth.) Altschul","FABACEAE Anadenanthera peregrina var. falcata (Benth.) Altschul","SP034766","SPLINK","SP","Nicolau, S.A.","3563","Native","Bronze","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Araceae","Anthurium","minarum","Sakur. & Mayo","ARACEAE Anthurium minarum Sakur. & Mayo","488525","SPLINK","SP","Nicolau, S.A.","3622","Native","Bronze","Parque Natural Municipal Trabiju. Trilha encosta, paralela a da caixa d'água (captação).","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Cyclanthaceae","Asplundia","brachypus","(Drude) Harling","CYCLANTHACEAE Asplundia brachypus (Drude) Harling","465214","SPLINK","SP","Nicolau, S.A.","3625","Native","Bronze","Parque Natural Municipal Trabiju. Trilha encosta, paralela a da caixa d'água","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Fabaceae","Cleobulia","coccinea","(Vell.) L.P.Queiroz","FABACEAE Cleobulia coccinea (Vell.) L.P.Queiroz","447642","SPLINK","SP","Nicolau, S.A.","3564","Native","Bronze","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Rubiaceae","Eumachia","cephalantha","(Müll. Arg.) Delprete & J.H. Kirkbr.","RUBIACEAE Eumachia cephalantha (Müll. Arg.) Delprete & J.H. Kirkbr.","SP0447652","SPLINK","SP","Nicolau, S.A.","3579","Native","Bronze","Parque Natural Municipal Trabiju","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Arecaceae","Geonoma","schottiana","Mart.","ARECACEAE Geonoma schottiana Mart.","447620","SPLINK","SP","Nicolau, S.A.","3544","Native","Bronze","Parque Natural Municipal Trabiju, Margem do rio.","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Amaryllidaceae","Griffinia",,"Ker Gawl.","AMARYLLIDACEAE Griffinia Ker Gawl.","475114","SPLINK","SP","Nicolau, S.A.","4027",,"Bronze","Parque Natural Municipal Trabiju, Trilha da Captação","Não"
"PARQUE NATURAL MUNICIPAL DO TRABIJU","Angiosperms","Acanthaceae","Justicia","sellowiana","Profice","ACANTHACEAE Justicia sellowiana Profice","468383","SPLINK","SP","Nicolau, S.A.","3607","Native","Bronze","Parque Natural Municipal Trabiju","Não"
