"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Malpighiaceae","Banisteriopsis","adenopoda","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis adenopoda (A.Juss.) B.Gates","SPF00099631","SPLINK","SPF","Godoy, S.A.P.","178","Native","Ouro","APA Parque e Fazenda do Carmo, Trilha 11.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Solanaceae","Cestrum","corymbosum","Schltdl.","SOLANACEAE Cestrum corymbosum Schltdl.","SPF00105754","SPLINK","SPF","Garcia, R.J.F.","700","Native","Ouro","APA Parque e Fazenda do Carmo","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Solanaceae","Cestrum","intermedium","Sendtn.","SOLANACEAE Cestrum intermedium Sendtn.","SPF00104357","SPLINK","SPF","Godoy, S.A.P.","541","Native","Ouro","APA Parque e Fazenda do Carmo","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Euphorbiaceae","Croton","lanatus","Lam.","EUPHORBIACEAE Croton lanatus Lam.","SPF00105772","SPLINK","SPF","Garcia, R.J.F.","687","Native","Ouro","APA Parque e Fazenda do Carmo","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Lythraceae","Cuphea","polymorpha","A.St.-Hil.","LYTHRACEAE Cuphea polymorpha A.St.-Hil.","SPF00101245","SPLINK","SPF","Godoy, S.A.P.","569","Native","Ouro","APA Parque e Fazenda do Carmo","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Malvaceae","Helicteres","brevispira","A.St.-Hil.","MALVACEAE Helicteres brevispira A.St.-Hil.","SPF00105751","SPLINK","SPF","Godoy, S.A.P.","679","Native","Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico da APA do Carmo.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Melastomataceae","Leandra","melastomoides","Raddi","MELASTOMATACEAE Leandra melastomoides Raddi","SPF00099874","SPLINK","SPF","Godoy, S.A.P.","176","Native","Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico da APA do Carmo.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Melastomataceae","Miconia","cinnamomifolia","(DC.) Naudin","MELASTOMATACEAE Miconia cinnamomifolia (DC.) Naudin","SPF00101244","SPLINK","SPF","Godoy, S.A.P.","546","Native","Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico da APA do Carmo.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Melastomataceae","Miconia","ligustroides","(DC.) Naudin","MELASTOMATACEAE Miconia ligustroides (DC.) Naudin","SPF00105777","SPLINK","SPF","Garcia, R.J.F.","688","Native","Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico da APA do Carmo.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Fabaceae","Mimosa","daleoides","Benth.","FABACEAE Mimosa daleoides Benth.","SPF00105776","SPLINK","SPF","Godoy, S.A.P.","661","Native","Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Fabaceae","Mimosa","incana","(Spreng.) Benth.","FABACEAE Mimosa incana incana (Spreng.) Benth.","SPF00101240","SPLINK","SPF","Godoy, S.A.P.","580",,"Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Celastraceae","Monteverdia","evonymoides","(Reissek) Biral","CELASTRACEAE Monteverdia evonymoides (Reissek) Biral","SPF00105239","SPLINK","SPF","Garcia, R.J.F.","695","Native","Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Myrtaceae","Myrcia","splendens","(Sw.) DC.","MYRTACEAE Myrcia splendens (Sw.) DC.","SPF00105714","SPLINK","SPF","Godoy, S.A.P.","687","Native","Ouro","APA Parque e Fazenda do Carmo, Parque Ecológico da APA.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Lauraceae","Nectandra","oppositifolia","Nees & Mart.","LAURACEAE Nectandra oppositifolia Nees & Mart.","SPF00101238","SPLINK","SPF","Godoy, S.A.P.","536","Native","Ouro","APA Parque e Fazenda do Carmo","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Malpighiaceae","Niedenzuella","multiglandulosa","(A.Juss.) W.R.Anderson","MALPIGHIACEAE Niedenzuella multiglandulosa (A.Juss.) W.R.Anderson","SPF00099632","SPLINK","SPF","Godoy, S.A.P.","179","Native","Ouro","APA Parque e Fazenda do Carmo, Trilha 11.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Lauraceae","Ocotea","puberula","(Rich.) Nees","LAURACEAE Ocotea puberula (Rich.) Nees","SPF00105753","SPLINK","SPF","Garcia, R.J.F.","694","Native","Ouro","APA Parque e Fazenda do Carmo, Trila partindo do campo do brejo em direção ao morro.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Lauraceae","Ocotea","pulchella","(Nees & Mart.) Mez","LAURACEAE Ocotea pulchella (Nees & Mart.) Mez","SPF00107869","SPLINK","SPF","Godoy, S.A.P.","652","Native","Ouro","APA Parque e Fazenda do Carmo","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Apocynaceae","Orthosia","urceolata","E.Fourn.","APOCYNACEAE Orthosia urceolata E.Fourn.","SPF00105748","SPLINK","SPF","Godoy, S.A.P.","650","Native","Ouro","APA Parque e Fazenda do Carmo, Trilha do Tabor.","Não"
"APA PARQUE E FAZENDA DO CARMO","Angiosperms","Apocynaceae","Oxypetalum","appendiculatum","Mart.","APOCYNACEAE Oxypetalum appendiculatum Mart.","SPF00101248","SPLINK","SPF","Godoy, S.A.P.","540","Native","Ouro","APA Parque e Fazenda do Carmo, Trilha 1 (em direção ao TABOR).","Não"
