"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2024-11-04T18:29:14",,,"229",,"UFJF","CESJ",,"PreservedSpecimen",,,,"71246","778","V.A.O. Dittrich",,,,,,,,,,,,"2000","12","02",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"R. Goldenberg",,"2024-NA-NA",,,"Bertolonia margaritaceae",,,,,,,"Plantae","Angiosperma",,,,"Melastomataceae",,,,"Bertolonia",,,,"margaritaceae",,,,,,,,,,,,,,"Bertolonia margaritaceae",,,,,,,"Brasil","80","80",,,,,"0","0","Naudin","Splink",,,,,,"2024",,,,"CESJ071246","América do Sul",,,,,,,,,,,,,,,,,,"CESJ",,"Dittrich, V.A.O.","778","2000","Goldenberg, R.","2024",,"Dittrich",,"brazil","sao paulo","ubatuba","parque estadual serra mar nucleo picinguaba",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Bertolonia margaritacea","Naudin","possibly_ok","Melastomataceae","Bertolonia margaritacea","Naudin","species","name misspelled","bfo-102256",,,"Bertolonia margaritacea Naudin","Bertolonia","Melastomataceae","high","Bertolonia margaritacea"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA079072","3324","Souza, J.P.",,,,,,,,,,,,"2000","20","04",,,,,,,,"São Paulo",,"São Sebastião","Parque Estadual da Serra do Mar, Trilhas das Cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa. Interior de mata.",,,,"-23.45","-45.36",,,,,,,,,,,"não","Silveira, E.R.",,,,,"Bertolonia mosenii Cogn.",,,,,,,,,,,,"Melastomataceae",,,,"Bertolonia",,,,,,,"species",,,,,,,,,"mosenii",,"Bertolonia mosenii Cogn.",,,,,,,"Brasil",,,,,,,"23º 26' 60"""" S","45º 21' 36"""" W","Cogn.","Reflora",,,,,,,,,,,,,,,,"ESA",,,,"Rodrigues, R.R.,Souza, V.C.,Tamashiro, J.Y.,Scalon, V.R.,Souza, S.C.P.M.,Buchianeri, V.C.,Sorreano, M.C.M.,Siqueira, L.P.","04/20/2000",,,"METRO",,,,,"ESA",,"Souza, J.P.","3324","2000","Silveira, E.R.",,,"Souza",,"brazil","sao paulo","sao sebastiao","parque estadual serra mar trilhas das cachoeiras do ribeirao itu",,"locality","brazil_sao paulo_sao sebastiao","brazil_sao paulo_sao sebastiao",-23.75242089,-45.60629823,"county","brazil_sao paulo_sao sebastiao","Brazil","São Paulo","São Sebastião",,"gdam","check_local.2municip.","Bertolonia mosenii","Cogn.","name_w_authors","Melastomataceae","Bertolonia mosenii","Cogn.","species","name accepted","bfo-9424",,,"Bertolonia mosenii Cogn.","Bertolonia","Melastomataceae","high","Bertolonia mosenii"
"user",,,,,,,,"ESA","ESA",,,,,,"ESA075964","2294","Farah, F.T.",,,,,,,,,,,,"2001","16","04",,,,,,,,"São Paulo",,"Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana no entorno do Vale do Rio Mambu. 24o02'51,7""""S; 46o49'05,7""""W. 30-100msm.",,,,"-24.0477777777778","-46.8183333333333",,,,,,,,,,,"não","Sem determinador",,,,,"bertolonia aff. sanguinea Saldanha",,,,,,,,,,,,"Melastomataceae",,,,"bertolonia",,,,,,,"species",,,,,,,,,"sanguinea",,"bertolonia aff. sanguinea Saldanha",,,,,,,"Brasil",,,,,,,"24º 2' 52"""" S","46º 49' 6"""" W","Saldanha","Reflora",,,,,,,,,,,,,,,,"ESA",,,"AFF","Souza, J.P.,Breier, T.B.,Ivanauskas, N.M.,Rodrigues, R.R.,Souza, V.C.,Gandolfi, S.,Tamashiro, J.Y.,Aguiar, S.,Furlan, E.","04/16/2001",,,"METRO",,,,,"ESA",,"Farah, F.T.","2294","2001","Determinador, S.",,,"Farah",,"brazil","sao paulo","itanhaem","parque estadual serra mar nucleo curucutu",,"locality","brazil_sao paulo_itanhaem","brazil_sao paulo_itanhaem",-24.09121087,-46.8346865,"county","brazil_sao paulo_itanhaem","Brazil","São Paulo","Itanhaém",,"ibge","check_local.2municip.","Bertolonia sanguinea","Saldanha ex Cogn.","affinis|name_w_wrong_case|name_w_authors","Melastomataceae","Bertolonia sanguinea","Saldanha ex Cogn.","species","author misspelled","bfo-9427",,,"Bertolonia sanguinea Saldanha ex Cogn.","Bertolonia","Melastomataceae","high","Bertolonia sanguinea"
"speciesLink",,,"2021-12-09T11:07:56",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"350546","2695","Esteves, GL; et al.",,,,,,,,,,,,"2000","08","09",,,,,,,,"São Paulo","Caraguatatuba","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tucanos",,,,"-23.620001","-45.41",,"30093",,,,,,,,,,"Chautems, A",,"2001-01-NA",,,"Besleria longimucronata",,,,,,,"Plantae",,,,,"Gesneriaceae",,,,"Besleria",,,,"longimucronata",,,,,,,,,,,,,,"Besleria longimucronata",,,,,,,"Brasil",,,,,,,"0","0","Hoehne","Splink",,,,"01",,"2001",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Esteves, G.L.","2695","2000","Chautems, A.","2001",,"Esteves",,"brazil","sao paulo","caraguatatuba","parque estadual serra mar nucleo caraguatatuba",,"locality","brazil_sao paulo_caraguatatuba","brazil_sao paulo_caraguatatuba",-23.64003513,-45.48831769,"county","brazil_sao paulo_caraguatatuba","Brazil","São Paulo","Caraguatatuba",,"ibge","check_local.2municip.","Besleria longimucronata","Hoehne","possibly_ok","Gesneriaceae","Besleria longimucronata","Hoehne","species","name accepted","bfo-7816",,,"Besleria longimucronata Hoehne","Besleria","Gesneriaceae","high","Besleria longimucronata"
"speciesLink",,,"2023-06-29T09:29:45",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"53193","4479","L.C. Bernacci; L.F. Alves & L.G. Veiga",,,,,,,,,,,,"2007","10","16",,,,,,,,"São Paulo","São Luís do Paraitinga","São Luís do Paraitinga","Parque Estadual da Serra do Mar, base Itamambuca, próximo à parcela N (Biota Gradiente Funcional)",,,,"-23.2217","-45.31",,,,,,,,,,,,"I.P. Renó",,"2008-07-17",,,"Besleria riedeliana",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Gesneriaceae",,,,"Besleria",,,,"riedeliana",,,,,,,,,,,,,,"Besleria riedeliana",,,,,,,"Brasil",,,,,,,"-23.2217","-45.3100","Hanst.","Splink","17",,,"07",,"2008",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Bernacci, L.C.","4479","2007","Reno, I.P.","2008","Alves, L.F.; Veiga, L.G.","Bernacci",,"brazil","sao paulo","sao luis do paraitinga","parque estadual serra mar base itamambuca",,"locality","brazil_sao paulo_sao luis paraitinga","brazil_sao paulo_sao luiz paraitinga",-23.23994148,-45.25375581,"county","brazil_sao paulo_sao luiz paraitinga","Brazil","São Paulo","São Luís do Paraitinga",,"ibge","check_local.2municip.","Besleria melancholica","(Vell.) C.V.Morton","possibly_ok","Gesneriaceae","Besleria melancholica","(Vell.) C.V.Morton","species","replaced synonym","bfo-7818","Besleria melancholica","(Vell.) C.V.Morton","Besleria melancholica (Vell.) C.V.Morton","Besleria","Gesneriaceae","low","Besleria melancholica"
"speciesLink",,,"2024-01-30T15:21:00",,,"7",,"USP","SPF",,"PreservedSpecimen",,,,"165368","1663","Garcia, RJF",,,,,,,,,,,,"1998","10","30",,,,,,,,"São Paulo","São Paulo","São Paulo","Parque Estadual da Serra do Mar",,,,"-23.989444","-46.725278",,,,,,,,,,,,"Garcia, RJF",,,,,"Besleria selloana",,,,,,,"Plantae",,,,,"Gesneriaceae",,,,"Besleria",,,,"selloana",,,,,,,,,,,,,,"Besleria selloana",,,,,,,"Brasil",,,,,,,"-23.989444","-46.725278","Klotzsch & Hanst.","Splink",,,,,,,,,,"SPF00165368",,,,,,,,,,,,,,,,,,,"SPF",,"Garcia, R.J.F.","1663","1998","Garcia, R.J.F.",,,"Garcia",,"brazil","sao paulo","sao paulo","parque estadual da serra do mar",,"locality","brazil_sao paulo_sao paulo_parque estadual serra mar","brazil_sao paulo_sao paulo_parque estadual serra mar",-23.98628643,-46.74320429,"locality","brazil_sao paulo_sao paulo","Brazil","São Paulo","São Paulo",,"ibge","ok_same_resolution","Besleria selloana","Klotzsch & Hanst.","possibly_ok","Gesneriaceae","Besleria selloana","Klotzsch & Hanst.","species","name accepted","bfo-7820",,,"Besleria selloana Klotzsch & Hanst.","Besleria","Gesneriaceae","medium","Besleria selloana"
"speciesLink",,,"2024-08-06T09:13:45",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"58045","7661","N.M.Ivanauskas & A.Z.Antunes & M.Rossi & L.P.A.Novaes",,,,,,,,,,,,"2023","05","04",,,,,,,,"SP","Cunha","Cunha","Parque Estadual Serra do Mar - Núcleo Cunha",,,,"-23.201389","-45.0675",,,,,,,,,,,,"N.M.Ivanauskas",,"2023-07-09",,,"Betencourtia neesii",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Betencourtia",,,,"neesii",,,,,,,,,,,,,,"Betencourtia neesii",,,,,,,"Brasil","1591","1591",,,,,,,"(DC.) L.P.Queiroz","Splink","09",,,"07",,"2023",,,,"SPSF00058045","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","7661","2023","Ivanauskas, N.M.","2023","Antunes, A.Z.; Rossi, M.; Novaes, L.P.A.","Ivanauskas",,"brazil","sao paulo","cunha","parque estadual serra do mar - nucleo cunha",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Betencourtia neesii","(DC.) L.P.Queiroz","possibly_ok","Fabaceae","Betencourtia neesii","(DC.) L.P.Queiroz","species","name accepted","bfo-617934",,,"Betencourtia neesii (DC.) L.P.Queiroz","Betencourtia","Fabaceae","medium","Betencourtia neesii"
"speciesLink",,,"2025-04-07T10:54:19",,,"2",,"UNICAMP","UEC",,"S",,,,"59649","26872","Buzato, S; Sazima, M",,,,,,,,,,,,"1992","02","07",,,,,,,,"São Paulo","Cunha","Cunha","Parque estadual da Serra do Mar - Núcleo Cunha.",,,,"-23.07","-44.959999",,"38855",,,,,,,,,,"Queiroz, LP",,"1998-10-NA",,,"Camptosema scarlatinum",,,,,,,"Plantae","Magnoliopsida",,,,"Fabaceae",,,,"Camptosema",,,,"scarlatinum",,,,,,,,,,,,,,"Camptosema scarlatinum",,,,,,,"Brazil",,,,,,,"0","0","(Mart. ex Benth.) Burkart","Splink",,,,"10",,"1998",,,,"UEC142102",,,,,,,,,,,,,,,,,,,"UEC",,"Buzato, S.","26872","1992","Queiroz, L.P.","1998","Sazima, M.","Buzato",,"brazil","sao paulo","cunha","parque estadual da serra do mar - nucleo cunha",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Betencourtia scarlatina","(Mart. ex Benth.) L.P.Queiroz","possibly_ok","Fabaceae","Betencourtia scarlatina","(Mart. ex Benth.) L.P.Queiroz","species","replaced synonym","bfo-617935","Betencourtia scarlatina","(Mart. ex Benth.) L.P.Queiroz","Betencourtia scarlatina (Mart. ex Benth.) L.P.Queiroz","Betencourtia","Fabaceae","high","Betencourtia scarlatina"
"speciesLink",,,"2024-10-28T16:05:29",,,"437",,"UNISANTA","HUSC",,"PreservedSpecimen",,,,"15735","1",", N Loureiro; P.S.P Sampaio",,,,,,,,,,,,"2024","06","08",,,,,,,,"Sao Paulo","Praia Grande","Praia Grande","Entrada da base Guariúma do Parque Estadual da Serra do Mar, onde fica o trailer.",,,,"-24.031133","-46.544306",,,,,,,,,,,,"M. Magenta",,"2024-06-NA",,,"Bidens alba",,,,,,,"Plantae","Magnoliophyta",,,,"Asteraceae",,,,"Bidens",,,,"alba",,,,,,,,,,,,,,"Bidens alba",,,,,,,"Brasil",,,,,,,"-24.031133","-46.544306","(L.) DC.","Splink",,,,"06",,"2024",,,,"HUSC015735",,,,,,,,,,,,,,,,,,,"HUSC",,"Loureiro, N.","1","2024","Magenta, M.","2024","Sampaio, P.S.P.","Loureiro",,"brazil","sao paulo","praia grande","entrada da base guariuma do parque estadual serra mar onde fica o trailer",,"locality","brazil_sao paulo_praia grande","brazil_sao paulo_praia grande",-24.0179913,-46.54883184,"county","brazil_sao paulo_praia grande","Brazil","São Paulo","Praia Grande",,"ibge","check_local.2municip.","Bidens alba","(L.) DC.","possibly_ok","Asteraceae","Bidens alba","(L.) DC.","species","name accepted","bfo-103747",,,"Bidens alba (L.) DC.","Bidens","Asteraceae","low","Bidens alba"
"speciesLink",,,"2024-08-06T09:13:07",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"55247","83 A","M.A.S.Gomes",,,,,,,,,,,,"2017","01","20",,,,,,,,"SP","Ubatuba","Ubatuba","Parque Estadual Serra do Mar - Núcleo Picinguaba",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"S.Honda",,"2017-07-03",,,"Bidens pilosa",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Bidens",,,,"pilosa",,,,,,,,,,,,,,"Bidens pilosa",,,,,,,"Brasil",,,,,,,,,"L.","Splink","03",,,"07",,"2017",,,,"SPSF00055247","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Gomes, M.A.S.","83-A","2017","Honda, S.","2017",,"Gomes",,"brazil","sao paulo","ubatuba","parque estadual serra do mar - nucleo picinguaba",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Bidens pilosa","L.","possibly_ok","Asteraceae","Bidens pilosa","L.","species","name accepted","bfo-103749",,,"Bidens pilosa L.","Bidens","Asteraceae","low","Bidens pilosa"
"speciesLink",,,"2025-02-04T07:59:27",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"11885","81","Romero, R.",,,,,,,,,,,,"1990","05","09",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Picinguaba - Parque Estadual da Serra do Mar",,,,"-23.43","-45.07",,"34265",,,,,,,,,,"M. A. G. Magenta",,"1997-01-13",,,"Bidens rubifolia",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Bidens",,,,"rubifolia",,,,,,,,,,,,,,"Bidens rubifolia",,,,,,,"Brasil",,,,,,,,,"Kunth ","Splink","13",,,"01",,"1997",,,,"HRCB011885",,,,,,,,,,,,,,,,,,,"HRCB",,"Romero, R.","81","1990","Magenta, M.A.G.","1997",,"Romero",,"brazil","sao paulo","ubatuba","picinguaba - parque estadual da serra do mar",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Bidens rubifolia","Kunth","possibly_ok","Asteraceae","Bidens rubifolia","Kunth","species","author misspelled","bfo-26885",,,"Bidens rubifolia Kunth","Bidens","Asteraceae","low","Bidens rubifolia"
"speciesLink",,,"2025-01-15T09:32:52",,,"8",,"ESALQ","ESA",,"PreservedSpecimen",,,,"079097","3510","Souza, J.P.; Souza, V.C.; Salino, A.; Paranaguá, P.A.; Oliveira, R.C.; F.M.Scarpa, I.S.M.Gajardo; M.A.Liesenfeld",,,,,,,,,,,,"2000","04","25",,,,,,,,"São Paulo","Caraguatatuba","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada intermediária, ca. Km 41. Floresta Ombrófila Densa. Beira de estrada, ca. 1100msm",,,,"-23.620001","-45.41",,"30093",,,,,,,,,,"Semir, J.",,,,,"Bidens segetum",,,,,,,"Plantae","Magnoliophyta",,,,"Asteraceae",,,,"Bidens",,,,"segetum",,,,,,,,,,,,,,"Bidens segetum",,,,,,,"Brasil","1100","1100",,,,,"-233844","-454021","Mart.ex Colla","Splink",,,,,,,,,,"ESA079097",,,,,,,,,,,,,,,,,,,"ESA",,"Souza, J.P.","3510","2000","Semir, J.",,"Souza, V.C.; Salino, A.; Paranagua, P.A.; Oliveira, R.C.; M. Scarpa, I.S.M.G.F.; Liesenfeld, M.A.","Souza",,"brazil","sao paulo","caraguatatuba","parque estadual serra mar nucleo caraguatatuba, estrada intermediaria, beira de estrada",,"locality","brazil_sao paulo_caraguatatuba","brazil_sao paulo_caraguatatuba",-23.64003513,-45.48831769,"county","brazil_sao paulo_caraguatatuba","Brazil","São Paulo","Caraguatatuba",,"ibge","check_local.2municip.","Bidens squarrosa","Kunth","possibly_ok","Asteraceae","Bidens squarrosa","Kunth","species","author misspelled|replaced synonym","bfo-114892","Bidens squarrosa","Kunth","Bidens squarrosa Kunth","Bidens","Asteraceae","high","Bidens squarrosa"
"speciesLink",,,"2024-08-06T09:12:38",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"49918","547","F.M.Souza & M.T.Z.Toniato & D.Souza",,,,,,,,,,,,"2005","02","28",,,,,,,,"SP","Natividade da Serra","Natividade da Serra","Parque Estadual da Serra do Mar - Núcleo Santa Virgínia",,,,"-23.447778","-45.191667",,,,,,,,,,,,"W.Forster",,"2012-02-27",,,"Bifrenaria aureofulva",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Orchidales",,"Orchidaceae",,,,"Bifrenaria",,,,"aureofulva",,,,,,,,,,,,,,"Bifrenaria aureofulva",,,,,,,"Brasil","1171","1171",,,,,,,"(Hook.) Lindl.","Splink","27",,,"02",,"2012",,,,"SPSF00049918","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Souza, F.M.","547","2005","Forster, W.","2012","Toniato, M.T.Z.; Souza, D.","Souza",,"brazil","sao paulo","natividade da serra","parque estadual da serra do mar - nucleo santa virginia",,"locality","brazil_sao paulo_natividade serra","brazil_sao paulo_natividade serra",-23.41481223,-45.38156277,"county","brazil_sao paulo_natividade serra","Brazil","São Paulo","Natividade da Serra",,"ibge","check_local.2municip.","Bifrenaria aureofulva","(Hook.) Lindl.","possibly_ok","Orchidaceae","Bifrenaria aureofulva","(Hook.) Lindl.","species","name accepted","bfo-11192",,,"Bifrenaria aureofulva (Hook.) Lindl.","Bifrenaria","Orchidaceae","high","Bifrenaria aureofulva"
"gbif","1.16130164343141e-314",,"2024-12-18 09:17:17",,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/15/70649","70649","97","Taxonomia de campo 2017/grupo verde",,,,,"PRESENT",,,,,,"2017-10-25","2017","10","25",,,,,,,"BR","São Paulo",,"Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha Parque Estadual da Serra do Mar, Núcleo Cunha, Trilha do Rio Bonito",,,,"-23.233333","-45.016667",,,,,,,,,,,,"Marcusso, G. M.",,"2017-10-25",,,"Bifrenaria harrisoniae (Hook.) Rchb.f.",,,,,,,"Plantae","Tracheophyta","Liliopsida","Asparagales",,"Orchidaceae",,,,"Bifrenaria","Bifrenaria",,,"harrisoniae",,,"species",,"ACCEPTED",,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,TRUE,FALSE,"Bifrenaria harrisoniae","Bifrenaria harrisoniae (Hook.) Rchb.f.","Bifrenaria harrisoniae (Hook.) Rchb.f.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"Brasil",,,,,"WGS84",,,,"(Hook.) Rchb.f.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HRCB",,"Verde, T.C.G.","97","2017","Marcusso, G.M.","2017",,"Verde",,"brazil","sao paulo","cunha","parque estadual serra mar nucleo cunha parque estadual serra mar nucleo cunha",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Bifrenaria harrisoniae","(Hook.) Rchb.f.","name_w_authors","Orchidaceae","Bifrenaria harrisoniae","(Hook.) Rchb.f.","species","name accepted","bfo-11196",,,"Bifrenaria harrisoniae (Hook.) Rchb.f.","Bifrenaria","Orchidaceae","low","Bifrenaria harrisoniae"
"speciesLink",,,"2024-11-25T11:11:24",,,"2",,"UNICAMP","UEC",,"S",,,,"206764","2013/43","Nunes, CEP",,,,,,,,,,,,"2013","04","18",,,,,,,,"São Paulo","Natividade da Serra","Natividade da Serra","Trilha do Corcovado, Núcleo Santa Virgínia, Parque Estadual da Serra do Mar.",,,,"-23.733333","-45.316667",,,,,,,,,,,,"Nunes, CEP",,"2018-06-NA",,,"Bifrenaria leucorrhoda",,,,,,,"Plantae","Liliopsida",,,,"Orchidaceae",,,,"Bifrenaria",,,,"leucorrhoda",,,,,,,,,,,,,,"Bifrenaria leucorrhoda",,,,,,,"Brazil","80","1200",,,,,"-23.733333","-45.316667","Rchb.f.","Splink",,,,"06",,"2018",,,,"UEC098825",,,,,,,,,,,,,,,,,,,"UEC",,"Nunes, C.E.P.","2013/43","2013","Nunes, C.E.P.","2018",,"Nunes",,"brazil","sao paulo","natividade da serra","parque estadual serra mar",,"locality","brazil_sao paulo_natividade serra","brazil_sao paulo_natividade serra",-23.41481223,-45.38156277,"county","brazil_sao paulo_natividade serra","Brazil","São Paulo","Natividade da Serra",,"ibge","check_local.2municip.","Bifrenaria leucorrhoda","Rchb.f.","possibly_ok","Orchidaceae","Bifrenaria leucorrhoda","Rchb.f.","species","name accepted","bfo-37220",,,"Bifrenaria leucorrhoda Rchb.f.","Bifrenaria","Orchidaceae","low","Bifrenaria leucorrhoda"
"speciesLink",,,"2023-06-29T09:29:37",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"48468","195","E. Ramos & H.R. Gonçalves",,,,,,,,,,,,"2007","03","11",,,,,,,,"São Paulo","Ubatuba","Ubatuba","Fazenda Capricórnio, beira da estrada Estaleiro (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",,,,"-23.4339","-45.0711",,,,,,,,,,,,"R.B. Torres",,"2009-10-07",,,"Bignoniaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Lamiales",,"Bignoniaceae",,,,,,,,,,,,,,,,,,,,,,"Bignoniaceae",,,,,,,"Brasil",,,,,,,"-23.4339","-45.0711",,"Splink","07",,,"10",,"2009",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Ramos, E.","195","2007","Torres, R.B.","2009","Goncalves, H.R.","Ramos",,"brazil","sao paulo","ubatuba","fazenda capricornio, beira da estrada estaleiro, parque estadual serra mar nucleo picinguaba",,"locality","brazil_sao paulo_ubatuba","brazil_sao paulo_ubatuba",-23.37925694,-45.02408879,"county","brazil_sao paulo_ubatuba","Brazil","São Paulo","Ubatuba",,"ibge","check_local.2municip.","Bignoniaceae","Juss.","family_as_genus","Bignoniaceae","Bignoniaceae","Juss.","family","name accepted","bfo-112305",,,"Bignoniaceae Juss.",,"Bignoniaceae","medium",
"speciesLink",,,"2024-08-06T09:12:29",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"57344","37","R.Bobato & D.Veluza",,,,,,,,,,,,"2021","09","16",,,,,,,,"SP","Cunha","Cunha","Parque Estadual Serra do Mar - Núcleo Cunha",,,,"-23.234167","-45.024722",,,,,,,,,,,,"M.E.Engels",,,,,"Billbergia distachia",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Bromeliales",,"Bromeliaceae",,,,"Billbergia",,,,"distachia",,,,,,,,,,,,,,"Billbergia distachia",,,,,,,"Brasil","977","1095",,,,,,,"((Vell.) Mez)","Splink",,,,,,,,,,"SPSF00057344","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Bobato, R.","37","2021","Engels, M.E.",,"Veluza, D.","Bobato",,"brazil","sao paulo","cunha","parque estadual serra do mar - nucleo cunha",,"locality","brazil_sao paulo_cunha","brazil_sao paulo_cunha",-23.05263382,-44.94193944,"county","brazil_sao paulo_cunha","Brazil","São Paulo","Cunha",,"ibge","check_local.2municip.","Billbergia distachia","(Vell.) Mez","possibly_ok","Bromeliaceae","Billbergia distachia","(Vell.) Mez","species","author misspelled","bfo-5927",,,"Billbergia distachia (Vell.) Mez","Billbergia","Bromeliaceae","low","Billbergia distachia"
