"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Acanthaceae|Rubiaceae","Gonzalagunia",,"Ruiz & Pav.","ACANTHACEAE|RUBIACEAE Gonzalagunia Ruiz & Pav.","HRCB018565","Splink","HRCB","Marcondes-Ferreira, W.","865",,"Bronze","Parque Estadual das Furnas do Bom Jesus Vertente das furnas com vegetação de mata","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Alismataceae","Echinodorus","grandiflorus","(Cham. & Schltr.) Micheli","ALISMATACEAE Echinodorus grandiflorus (Cham. & Schltr.) Micheli","SPFR009123","Splink","SPFR","Junqueira, A.B.","84","Native","Bronze","Vizinha ao Parque Estadual das Furnas do Bom Jesus.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","446698","Splink","SP","Francener, A.","1294","Native","Prata","Parque Estadual Furnas do Bom Jesus, Trilha do Malco","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae","Alternanthera","dentata","(Moench) Stuchlík ex R.E.Fr.","AMARANTHACEAE Alternanthera dentata (Moench) Stuchlík ex R.E.Fr.","SPFR009069","Splink","SPFR","Junqueira, A.B.","144","Native","Bronze","Sede da propriedade do sr. Antonio Zuza de Oliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual das Furnas do Bom Jesus; alto das furnas, próximo à cachoeira grande; quintal de casa","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae",,,"A.Juss.","AMARANTHACEAE Amaranthaceae A.Juss.","SPF00172158","Splink","SPF","Sasaki, D.","402",,"Latão","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae","Amaranthus","spinosus","L.","AMARANTHACEAE Amaranthus spinosus L.","SPSF00016100","Splink","SPSF","Guillaumon, J.R.",,"Naturalized","Prata","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae","Dysphania","ambrosioides","(L.) Mosyakin & Clemants","AMARANTHACEAE Dysphania ambrosioides (L.) Mosyakin & Clemants","HUEFS0244270","Splink","HUEFS","Junqueira, A.B.","63","Naturalized","Bronze","Propriedade do Sr. Euclides Brentini, vizinha ao Parque Estadual das Furnas do Bom Jesus. Quintal de casa.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae","Gomphrena","arborescens","L.f.","AMARANTHACEAE Gomphrena arborescens L.f.","SPSF00022157","Splink","SPSF","Guillaumon, J.R.","166","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae","Gomphrena","prostrata","Mart.","AMARANTHACEAE Gomphrena prostrata Mart.","SPF00172104","Splink","SPF","Sasaki, D.","410","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae","Gomphrena","virgata","Mart.","AMARANTHACEAE Gomphrena virgata Mart.","SPF00160252","Splink","SPF","Sasaki, D.","643","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Amaranthaceae","Pfaffia","glomerata","(Spreng.) Pedersen","AMARANTHACEAE Pfaffia glomerata (Spreng.) Pedersen","SPSF00021777","Splink","SPSF","Macedo, E.E.","980","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Anacardiaceae","Anacardium","humile","A.St.-Hil.","ANACARDIACEAE Anacardium humile A.St.-Hil.","SPF00172107","Splink","SPF","Sasaki, D.","776","Native","Bronze","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. Solo areno-pedregoso.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Anacardiaceae","Anacardium","occidentale","L.","ANACARDIACEAE Anacardium occidentale L.","SPFR009070","Splink","SPFR","Junqueira, A.B.","89","Native","Bronze","Sede da propriedade do Sr. Antonio Zuza de Oliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual das Furnas do Bom Jesus. Alto das furnas, próximo à cachoeira grande.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Anacardiaceae","Astronium","urundeuva","(M.Allemão) Engl.","ANACARDIACEAE Astronium urundeuva (M.Allemão) Engl.","SPFR009071","Splink","SPFR","Junqueira, A.B.","80","Native","Bronze","Sede da propriedade do Sr. Antonio Zuza de Oliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual das Furnas do Bom Jesus. Alto das furnas, próximo à cachoeira grande. Quintal da casa","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","SPFR009125","Splink","SPFR","Sasaki, D.","680","Native","Bronze","Parque Estadual das Furnas de Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","MBM025647","Splink","MBM","Macedo, E.E.","234A","Native","Prata","Parque Estadual das Furnas de Bom Jesus.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Ferns and Lycophytes","Anemiaceae","Anemia","phyllitidis","(L.) Sw.","ANEMIACEAE Anemia phyllitidis (L.) Sw.","SPSF00023447","Splink","SPSF","Macedo, E.E.","379","Native","Bronze","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Annonaceae","Annona","coriacea","Mart.","ANNONACEAE Annona coriacea Mart.","SPSF00022267","Splink","SPSF","Macedo, E.E.","212","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Annonaceae","Annona","crassiflora","Mart.","ANNONACEAE Annona crassiflora Mart.","SPSF00022321","Splink","SPSF","Macedo, E.E.","123","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Annonaceae","Annona","nutans","(R.E.Fr.) R.E.Fr.","ANNONACEAE Annona nutans (R.E.Fr.) R.E.Fr.","SPSF00025632","Splink","SPSF","Macedo, E.E.",,"Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Annonaceae","Duguetia","furfuracea","(A.St.-Hil.) Saff.","ANNONACEAE Duguetia furfuracea (A.St.-Hil.) Saff.","SPSF00022353","Splink","SPSF","Macedo, E.E.","1450","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Annonaceae","Xylopia","sericea","A.St.-Hil.","ANNONACEAE Xylopia sericea A.St.-Hil.","SPSF00023452","Splink","SPSF","Macedo, E.E.",,"Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apiaceae","Eryngium","ebracteatum","Lam.","APIACEAE Eryngium ebracteatum Lam.","SPSF00030152","Splink","SPSF","Macedo, E.E.","323","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apiaceae","Eryngium","eurycephalum","Malme","APIACEAE Eryngium eurycephalum Malme","SPF00172972","Splink","SPF","Sasaki, D.","102","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apiaceae","Eryngium","hemisphaericum","Urb.","APIACEAE Eryngium hemisphaericum Urb.","FLOR00065257","GBIF","FLOR","Sasaki, D.","892","Native","Bronze","Parque Estadual das furnas do bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apiaceae","Eryngium","horridum","Malme","APIACEAE Eryngium horridum Malme","SPSF00021773","Splink","SPSF","Macedo, E.E.","1050","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apiaceae","Eryngium","juncifolium","(Urb.) Mathias & Constance","APIACEAE Eryngium juncifolium (Urb.) Mathias & Constance","SPF00172967","Splink","SPF","Sasaki, D.","386","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apiaceae","Eryngium","marginatum","Pohl ex Urb.","APIACEAE Eryngium marginatum Pohl ex Urb.","SPF00172973","Splink","SPF","Sasaki, D.","831","Native","Latão","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apiaceae","Foeniculum","vulgare","Mill.","APIACEAE Foeniculum vulgare Mill.","SPFR009072","Splink","SPFR","Junqueira, A.B.","147","Cultivated","Bronze","Sede da propriedade do Sr. Antonio Zuza de Oliveira e Silvania Aparecida Polo de Oliveira, vizinha ao Parque Estadual das Furnas do Bom Jesus.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Allamanda","cathartica","L.","APOCYNACEAE Allamanda cathartica L.","SPSF00022283","Splink","SPSF","Macedo, E.E.","164","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Asclepias","curassavica","L.","APOCYNACEAE Asclepias curassavica L.","SPSF00023442","Splink","SPSF","Macedo, E.E.","80","Native","Prata","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Aspidosperma","cylindrocarpon","Müll.Arg.","APOCYNACEAE Aspidosperma cylindrocarpon Müll.Arg.","SPF00219331","Splink","SPF","Junqueira, A.B.","86","Native","Ouro","Fazenda do Sr. Antônio Polo e Silvana Polo, no entorno do Parque Estadual das Furnas do Bom Jesus. Próximo à sede da fazenda.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Aspidosperma","olivaceum","Müll.Arg.","APOCYNACEAE Aspidosperma olivaceum Müll.Arg.","SPSF00025913","Splink","SPSF","Macedo, E.E.","1990","Native","Ouro","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Aspidosperma","subincanum","Mart.","APOCYNACEAE Aspidosperma subincanum Mart.","SPF00173805","Splink","SPF","Junqueira, A.B.","82","Native","Ouro","Sede da propriedade do Sr. Antonio Zuza de Oliveira e Silvania Aparecida Plo de Oliveira, vizinha ao Parque Estadual das Furnas do Bom Jesus. Alto das furnas, próximo à cachoeira grande. Quintal da casa.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Aspidosperma","tomentosum","Mart. & Zucc.","APOCYNACEAE Aspidosperma tomentosum Mart. & Zucc.","SPSF00022341","Splink","SPSF","Macedo, E.E.","890","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Barjonia","erecta","(Vell.) K.Schum.","APOCYNACEAE Barjonia erecta (Vell.) K.Schum.","SPF00172096","Splink","SPF","Sasaki, D.","1039","Native","Bronze","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus. Solo areno-pedregoso, com afloramentos rochosos.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Barjonia","laxa","Malme","APOCYNACEAE Barjonia laxa Malme","SPF00172097","Splink","SPF","Sasaki, D.","845","Native","Bronze","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. Solo areno-pedregoso.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Blepharodon","pictum","(Vahl) W.D.Stevens","APOCYNACEAE Blepharodon pictum (Vahl) W.D.Stevens","SPFR009127","Splink","SPFR","Sasaki, D.","956","Native","Bronze","Parque Estadual das Furnas de Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Forsteronia","refracta","Müll.Arg.","APOCYNACEAE Forsteronia refracta Müll.Arg.","SPSF00027370","Splink","SPSF","Custodio, L.","484","Native","Ouro","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Macropharynx","peltata","(Vell.) J.F.Morales & M.E. Endress","APOCYNACEAE Macropharynx peltata (Vell.) J.F.Morales & M.E. Endress","SPSF00016088","Splink","SPSF","Guillaumon, J.R.",,"Native","Bronze","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mandevilla","illustris","(Vell.) Woodson","APOCYNACEAE Mandevilla illustris (Vell.) Woodson","SPF00172125","Splink","SPF","Sasaki, D.","771","Native","Bronze","Parque Estadual das Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra. Solo areno-pedregoso.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mandevilla","longiflora","(Desf.) Pichon","APOCYNACEAE Mandevilla longiflora (Desf.) Pichon","SPSF00037333","Splink","SPSF","Polisel, R.T.","126","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mandevilla","pohliana","(Stadelm.) A.H.Gentry","APOCYNACEAE Mandevilla pohliana (Stadelm.) A.H.Gentry","SPSF00018012","Splink","SPSF","Macedo, E.E.","71","Native","Ouro","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mandevilla","scabra","(Hoffmanns. ex Roem. & Schult.) K.Schum.","APOCYNACEAE Mandevilla scabra (Hoffmanns. ex Roem. & Schult.) K.Schum.","SPSF00022166","Splink","SPSF","Guillaumon, J.R.","157","Native","Prata","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mandevilla","velame","(A.St.-Hil.) Pichon","APOCYNACEAE Mandevilla velame (A.St.-Hil.) Pichon","SPF00172124","Splink","SPF","Sasaki, D.","927","Native","Bronze","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos Córregos Pedregulho e Bom Jesus. Solo areno-pedregoso com afloramentos rochosos.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mandevilla","virescens","(A.St.-Hil.) Pichon","APOCYNACEAE Mandevilla virescens (A.St.-Hil.) Pichon","SPF00173810","Splink","SPF","Junqueira, A.B.","157","Native","Bronze","Parque Estadual das Furnas do Bom Jesus, Estrada próxima à sede do parque, em direção à trilha da cachoeira do chalé.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mesechites","mansoana","(A.DC.) Woodson","APOCYNACEAE Mesechites mansoana (A.DC.) Woodson","HRCB018415","Splink","HRCB","Marcondes-Ferreira, W.","813",,"Ouro","Parque Estadual das Furnas do Bom Jesus Nas bordas das vertentes","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Mesechites","mansoanus","(A.DC.) Woodson","APOCYNACEAE Mesechites mansoanus (A.DC.) Woodson","SPF00099905","Splink","SPF","Marcondes-Ferreira, W.","813","Native","Ouro","Parque Estadual das Furnas do Bom Jesus, Nas bordas das vertentes, campo sujo.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Odontadenia","lutea","(Vell.) Markgr.","APOCYNACEAE Odontadenia lutea (Vell.) Markgr.","SPSF00010835","Splink","SPSF","Macedo, E.E.","14","Native","Ouro","Parque Estadual das Furnas do Bom Jesus - Núcleo Santa Luzia","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Oxypetalum","capitatum","Mart.","APOCYNACEAE Oxypetalum capitatum Mart.","SPSF00036761","Splink","SPSF","Farinaccio, M.A.","538","Native","Bronze","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Prestonia",,"R.Br.","APOCYNACEAE Prestonia R.Br.","SPSF00027357","Splink","SPSF","Custodio, L.","492",,"Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Rhodocalyx","riedelii","(Müll.Arg.) J.F.Morales & M.E.Endress","APOCYNACEAE Rhodocalyx riedelii (Müll.Arg.) J.F.Morales & M.E.Endress","SPSF00023323","Splink","SPSF","Macedo, E.E.","267-A","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Apocynaceae","Rhodocalyx","rotundifolius","Müll.Arg.","APOCYNACEAE Rhodocalyx rotundifolius Müll.Arg.","SPSF00023736","Splink","SPSF","Macedo, E.E.","88","Native","Ouro","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Aquifoliaceae","Ilex","affinis","Gardner","AQUIFOLIACEAE Ilex affinis Gardner","SPSF00023486","Splink","SPSF","Macedo, E.E.","247","Native","Prata","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Araceae","Anthurium","sinuatum","Benth. ex Schott","ARACEAE Anthurium sinuatum Benth. ex Schott","SPSF00023468","Splink","SPSF","Macedo, E.E.","1070","Native","Bronze","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Araceae","Asterostigma","lividum","(Lodd.) Engl.","ARACEAE Asterostigma lividum (Lodd.) Engl.","SPSF00022264","Splink","SPSF","Macedo, E.E.","104B","Native","Bronze","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Araliaceae","Dendropanax","cuneatus","(DC.) Decne. & Planch.","ARALIACEAE Dendropanax cuneatus (DC.) Decne. & Planch.","SPSF00017969","Splink","SPSF","Macedo, E.E.","134","Native","Ouro","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Araliaceae","Didymopanax","macrocarpus","(Cham. & Schltdl.) Seem.","ARALIACEAE Didymopanax macrocarpus (Cham. & Schltdl.) Seem.","45008","Splink","IAC","Caruzo, M.B.R.","42","Native","Ouro","Parque Estadual das Furnas do Bom Jesus, encosta perto dos córregos Pedregulho e Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Arecaceae","Syagrus","flexuosa","(Mart.) Becc.","ARECACEAE Syagrus flexuosa (Mart.) Becc.","SPF00172858","Splink","SPF","Sasaki, D.","446","Native","Ouro","Parque Estadual das Furnas do Bom Jesus, Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Aristolochiaceae","Aristolochia","gehrtii","Hoehne","ARISTOLOCHIACEAE Aristolochia gehrtii Hoehne","SPF00161934","Splink","SPF","Mello-Silva, R.","2160","Native","Bronze","Parque Estadual das Furnas do Bom Jesus, Mata abaixo do mirante, próximo à sede do parque.","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asparagaceae","Herreria","latifolia","Woodson","ASPARAGACEAE Herreria latifolia Woodson","SPSF00027431","Splink","SPSF","Custodio, L.","482","Native","Bronze","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Ferns and Lycophytes","Aspleniaceae","Asplenium","martianum","C.Chr.","ASPLENIACEAE Asplenium martianum C.Chr.","SPSF00022368","Splink","SPSF","Macedo, E.E.","261","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Achyrocline","satureioides","(Lam.) DC.","ASTERACEAE Achyrocline satureioides (Lam.) DC.","HUFU00041426","REFLORA","HUFU","Sasaki, D.","613","Native","Ouro","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Acmella","bellidioides","(Sm.) R.K.Jansen","ASTERACEAE Acmella bellidioides (Sm.) R.K.Jansen","SPSF00022269","Splink","SPSF","Macedo, E.E.","216","Native","Ouro","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Acmella","glaberrima","(Hassl.) R.K. Jansen","ASTERACEAE Acmella glaberrima (Hassl.) R.K. Jansen","HUFU00041526","Splink","HUFU","Sasaki, D.","869",,"Ouro","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","SPSF00025713","Splink","SPSF","Macedo, E.E.","233","Native","Latão","Parque Estadual Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Aldama","discolor","(Baker) E.E.Schill. & Panero","ASTERACEAE Aldama discolor (Baker) E.E.Schill. & Panero","HUFU00041885","Splink","HUFU","Sasaki, D.","864","Native","Ouro","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Aspilia","foliacea","(Spreng.) Baker","ASTERACEAE Aspilia foliacea (Spreng.) Baker","HUFU00042532","REFLORA","HUFU","Sasaki, D.","756","Native","Ouro","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Aspilia","reticulata","Baker","ASTERACEAE Aspilia reticulata Baker","SPF00172190","Splink","SPF","Sasaki, D.","841","Native","Bronze","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","HRCB018550","Splink","HRCB","Marcondes-Ferreira, W.","861",,"Latão","Parque Estadual das Furnas do Bom Jesus","Não"
"PARQUE ESTADUAL DAS FURNAS DO BOM JESUS","Angiosperms","Asteraceae","Ayapana","amygdalina","(Lam.) R.M.King & H.Rob.","ASTERACEAE Ayapana amygdalina (Lam.) R.M.King & H.Rob.","HUFU00042829","Splink","HUFU","Sasaki, D.","642","Native","Ouro","Parque Estadual das Furnas do Bom Jesus","Não"
