"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Centratherum","punctatum","Cass.","ASTERACEAE Centratherum punctatum Cass.","125040860","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Sabaúna, Mogi das Cruzes - SP, Brazil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","SPSF00052686","Splink","SPSF","Rossi, L.","3056","Native","Bronze","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Dasyphyllum","brasiliense","(Spreng.) Cabrera","ASTERACEAE Dasyphyllum brasiliense (Spreng.) Cabrera","442435","Splink","SP","Villagra, B.L.P.","301","Native","Prata","Parque Natural Municipal Nascentes de Paranapiacaba, Água Fria, parcela 32","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Lactuca","indica","L.","ASTERACEAE Lactuca indica L.","SORO012556","Splink","SORO","Medeiros, A.S.","3841","Naturalized","Latão","Serra, Rodovia.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Lessingianthus","brevifolius","(Less.) H.Rob.","ASTERACEAE Lessingianthus brevifolius (Less.) H.Rob.","51531","GBIF","SPSF","Baitello, J.B.","2686","Native","Bronze","Pico do Urubu","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","buddleiaefolia","DC.","ASTERACEAE Mikania buddleiaefolia DC.","442417","Splink","SP","Villagra, B.L.P.","264","Native","Prata","Parque Natural Municipal Nascentes de Paranapiacaba. Água Fria, parcela 32","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","burchellii","Baker","ASTERACEAE Mikania burchellii Baker","442432","Splink","SP","Villagra, B.L.P.","265","Native","Bronze","Parque Natural Municipal Nascentes de Paranapiacaba, Água Fria, parcela 38","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","chlorolepis","Baker","ASTERACEAE Mikania chlorolepis Baker","442431","Splink","SP","Villagra, B.L.P.","267","Native","Bronze","E.B. do Alto da Serra de Paranapiacaba","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","cordifolia","(L.f.) Willd.","ASTERACEAE Mikania cordifolia (L.f.) Willd.","SPSF00052687","Splink","SPSF","Rossi, L.","3049","Native","Bronze","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","eriostrepta","B.L.Rob.","ASTERACEAE Mikania eriostrepta B.L.Rob.","442429","Splink","SP","Villagra, B.L.P.","268","Native","Bronze","E.B. do Alto da Serra de Paranapiacaba, Trilha 17","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","laevigata","Sch.Bip. ex Baker","ASTERACEAE Mikania laevigata Sch.Bip. ex Baker","442422","Splink","SP","Villagra, B.L.P.","269","Native","Prata","E.B. do Alto da Serra de Paranapiacaba, Trilha 17","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","lanuginosa","DC.","ASTERACEAE Mikania lanuginosa DC.","442427","Splink","SP","Villagra, B.L.P.","270","Native","Prata","E.B. do Alto da Serra de Paranapiacaba, Trilha 17","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","lundiana","DC.","ASTERACEAE Mikania lundiana DC.","442433","Splink","SP","Villagra, B.L.P.","271","Native","Bronze","Parque Natural Municipal Nasc. de Paranapiacaba. Olho D'Água, parcela 40","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Mikania","pteropoda","DC.","ASTERACEAE Mikania pteropoda DC.","442465","Splink","SP","Villagra, B.L.P.","272","Native","Bronze","E.B. do Alto da Serra de Paranapiacaba, Trilha 17","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Noticastrum",,"DC.","ASTERACEAE Noticastrum DC.","SORO012557","Splink","SORO","Medeiros, A.S.","3840",,"Latão","Serra, Rodovia.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Piptocarpha","notata","(Less.) Baker","ASTERACEAE Piptocarpha notata (Less.) Baker","442419","Splink","SP","Villagra, B.L.P.","275","Native","Bronze","Parque Natural Municipal Nascentes de Paranapiacaba, Olho D'Água. Parcela 49","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Sphagneticola","trilobata","(L.) Pruski","ASTERACEAE Sphagneticola trilobata (L.) Pruski",,"GBIF",,,,"Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Vernonanthura","hilairiana","(Gardner) A.J.Vega & M.Dematt.","ASTERACEAE Vernonanthura hilairiana (Gardner) A.J.Vega & M.Dematt.","SPSF00052689","Splink","SPSF","Rossi, L.","3055","Native","Bronze","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Vernonanthura","petiolaris","(DC.) H.Rob.","ASTERACEAE Vernonanthura petiolaris (DC.) H.Rob.","SPSF00051511","Splink","SPSF","Arzolla, F.A.R.D.P.","1738","Native","Bronze","Estrada Cinco Estrelas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Asteraceae","Vernonanthura","puberula","(Less.) H.Rob.","ASTERACEAE Vernonanthura puberula (Less.) H.Rob.","SPSF00051531","Splink","SPSF","Baitello, J.B.","2686","Native","Bronze","Pico do Urubu","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Athyriaceae","Diplazium","ambiguum","Raddi","ATHYRIACEAE Diplazium ambiguum Raddi","165288","Splink","BHCB","Dittrich, V.A.O.","1366","Native","Latão","Parque Natural Municipal da Serra do Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Athyriaceae","Diplazium","cristatum","(Desr.) Alston","ATHYRIACEAE Diplazium cristatum (Desr.) Alston","165286","Splink","BHCB","Dittrich, V.A.O.","1362","Native","Bronze","Parque Natural Municipal da Serra do Itapeti, Floresta Ombrófila Densa Montana.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Begoniaceae","Begonia","fruticosa","(Klotzsch) A.DC.","BEGONIACEAE Begonia fruticosa (Klotzsch) A.DC.","442467","GBIF","SP","Villagra, B.L.P.","276","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 30.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Begoniaceae","Begonia","radicans","Vell.","BEGONIACEAE Begonia radicans Vell.","442468","GBIF","SP","Villagra, B.L.P.","277","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 50.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Bignoniaceae",,,"Juss.","BIGNONIACEAE Bignoniaceae Juss.","IRAI00008144","Splink","IRAI","Villagra, B.L.P.","412",,"Latão","Empresa EMBU, Pedreira","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Bignoniaceae","Dolichandra","unguis-cati","(L.) L.G.Lohmann","BIGNONIACEAE Dolichandra unguis-cati (L.) L.G.Lohmann","442470a","Splink","SP","Villagra, B.L.P.","281","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Olho D'Água, parcela 44","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Bignoniaceae","Fridericia","platyphylla","(Cham.) L.G.Lohmann","BIGNONIACEAE Fridericia platyphylla (Cham.) L.G.Lohmann","442471a","Splink","SP","Villagra, B.L.P.","282","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Água Fria, parcela 34","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Bignoniaceae","Mansoa","difficilis","(Cham.) Bureau & K.Schum.","BIGNONIACEAE Mansoa difficilis (Cham.) Bureau & K.Schum.","SORO012558","Splink","SORO","Medeiros, A.S.","3838","Native","Bronze","Serra, Rodovia.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Blechnaceae","Blechnum","austrobrasilianum","de la Sota","BLECHNACEAE Blechnum austrobrasilianum de la Sota","165271","Splink","BHCB","Dittrich, V.A.O.","1330","Native","Bronze","Parque Natural Municipal da Serra do Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Bromeliaceae","Aechmea","distichantha","Lem.","BROMELIACEAE Aechmea distichantha Lem.","251373038","GBIF","Observations","Fernando, A.",,"Native","Bronze","Mogi das Cruzes, SP, Brasil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Bromeliaceae","Billbergia","distachia","(Vell.) Mez","BROMELIACEAE Billbergia distachia (Vell.) Mez","165775001","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Mogi das Cruzes - State of São Paulo, Brazil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Bromeliaceae","Tillandsia","stricta","Sol.","BROMELIACEAE Tillandsia stricta Sol.","143554222","GBIF","Observations","Lourenco, A.",,"Native","Bronze","Parque Natural Municipal Chiquinho Veríssimo","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Cactaceae","Hatiora","salicornioides","(Haw.) Britton & Rose","CACTACEAE Hatiora salicornioides (Haw.) Britton & Rose","SPF00193508","Splink","SPF","Miranda, V.F.O.","1350","Native","Ouro","Parque Municipal da Serra do Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Cactaceae","Rhipsalis","puniceodiscus","G.Lindb.","CACTACEAE Rhipsalis puniceodiscus G.Lindb.","SPSF00052691","Splink","SPSF","Rossi, L.","3041","Native","Prata","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Cactaceae","Rhipsalis","teres","(Vell.) Steud.","CACTACEAE Rhipsalis teres (Vell.) Steud.","SPSF00052690","Splink","SPSF","Rossi, L.","3010","Native","Prata","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Cannabaceae","Celtis","diffusa","Planch.","CANNABACEAE Celtis diffusa Planch.","SPSF00051510","Splink","SPSF","Arzolla, F.A.R.D.P.","1737",,"Bronze","Estrada Cinco Estrelas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","SPSF00052692","Splink","SPSF","Rossi, L.","3044","Native","Bronze","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Celastraceae","Cheiloclinium","cognatum","(Miers) A.C.Sm.","CELASTRACEAE Cheiloclinium cognatum (Miers) A.C.Sm.","442473","Splink","SP","Villagra, B.L.P.","284","Native","Prata","Parque Natural Municipal Nascentes de Paranapiacaba, Água Fria","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Celastraceae","Hippocratea","volubilis","L.","CELASTRACEAE Hippocratea volubilis L.","442443","Splink","SP","Villagra, B.L.P.","285","Native","Prata","Parque Natural Municipal Nascentes de Paranapiacaba, Olho d'Água","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Celastraceae","Semialarium","paniculatum","(Mart.) N.Hallé","CELASTRACEAE Semialarium paniculatum (Mart.) N.Hallé","442474","Splink","SP","Villagra, B.L.P.","286","Native","Prata","Parque Natural Municipal Nascentes de Paranapiacaba, Água Fria","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Clusiaceae","Clusia","fluminensis","Planch. & Triana","CLUSIACEAE Clusia fluminensis Planch. & Triana","165986291","GBIF","Observations","Dominguez, Y.",,"Native","Bronze","Mogi das Cruzes - State of São Paulo, Brazil","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Commelinaceae","Dichorisandra","pubescens","Mart. ex Schult. f.","COMMELINACEAE Dichorisandra pubescens Mart. ex Schult. f.","SPSF00052693","Splink","SPSF","Rossi, L.","3062","Native","Prata","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Commelinaceae","Dichorisandra","thyrsiflora","J.C.Mikan","COMMELINACEAE Dichorisandra thyrsiflora J.C.Mikan",,"GBIF",,,,"Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Convolvulaceae","Ipomoea","indica","(Burm.) Merr.","CONVOLVULACEAE Ipomoea indica (Burm.) Merr.","442476","Splink","SP","Villagra, B.L.P.","287","Native","Prata","Parque Natural Municipal Nascentes de Paranapiacaba, Olho d'Água. Lenho na xiloteca (SPw 2438)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Cucurbitaceae","Cayaponia","villosissima","Cogn.","CUCURBITACEAE Cayaponia villosissima Cogn.","442475","Splink","SP","Villagra, B.L.P.","288","Native","Prata","Parque Natural Municipal Nascentes do Paranapiacaba, Água Fria","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Cyatheaceae","Cyathea","atrovirens","(Langsd. & Fisch.) Domin","CYATHEACEAE Cyathea atrovirens (Langsd. & Fisch.) Domin","165289","Splink","BHCB","Dittrich, V.A.O.","1367","Native","Ouro","Parque Natural Municipal da Serra do Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Dicksoniaceae","Dicksonia","sellowiana","Hook.","DICKSONIACEAE Dicksonia sellowiana Hook.","165303","Splink","BHCB","Dittrich, V.A.O.","1386","Native","Bronze","Serra do Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Dilleniaceae","Doliocarpus","dentatus","(Aubl.) Standl.","DILLENIACEAE Doliocarpus dentatus (Aubl.) Standl.","IRAI00008145","Splink","IRAI","Villagra, B.L.P.","413","Native","Prata","Empresa EMBU, Pedreira","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Droseraceae","Drosera","latifolia","(Eichler) Gonella & Rivadavia","DROSERACEAE Drosera latifolia (Eichler) Gonella & Rivadavia","SPF00152294","GBIF","SPF","Rivadavia, F.","1172","Native","Bronze","Paranapiacaba.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","anniesii","(Rosenst.) Copel.","DRYOPTERIDACEAE Ctenitis anniesii (Rosenst.) Copel.","165287","Splink","BHCB","Dittrich, V.A.O.","1365","Native","Bronze","Parque Natural Municipal da Serra do Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","submarginalis","(Langsd. & Fisch.) Ching","DRYOPTERIDACEAE Ctenitis submarginalis var. submarginalis (Langsd. & Fisch.) Ching","165299","Splink","BHCB","Dittrich, V.A.O.","1369b","Native","Bronze","Parque Natural Municipal da Serra do Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Dryopteridaceae","Ctenitis","submarginalis","(C.Presl) R.S.Viveros & Salino","DRYOPTERIDACEAE Ctenitis submarginalis var. tenuifolia (C.Presl) R.S.Viveros & Salino","165309","Splink","BHCB","Dittrich, V.A.O.","1385","Native","Bronze","Serra do Itapeti, Proximidade das antenas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.","SPSF00051513","Splink","SPSF","Arzolla, F.A.R.D.P.","1739","Native","Bronze","Pico do Urubu","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Erythroxylaceae","Erythroxylum","cuspidifolium","Mart.","ERYTHROXYLACEAE Erythroxylum cuspidifolium Mart.","SPSF00051517","Splink","SPSF","Arzolla, F.A.R.D.P.","1741","Native","Bronze","estrada da Gruta","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Euphorbiaceae","Acalypha","amblyodonta","(Müll.Arg.) Müll.Arg.","EUPHORBIACEAE Acalypha amblyodonta (Müll.Arg.) Müll.Arg.","SPSF00052694","Splink","SPSF","Rossi, L.","3002","Native","Ouro","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Euphorbiaceae","Dalechampia","scandens","L.","EUPHORBIACEAE Dalechampia scandens L.",,"GBIF",,,,"Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Euphorbiaceae","Plukenetia","serrata","(Vell.) L.J.Gillespie","EUPHORBIACEAE Plukenetia serrata (Vell.) L.J.Gillespie","SP0442479","Splink","SP","Villagra, B.L.P.","291","Native","Prata","Parque Natural Municipal Nascentes de Paranapiacaba. Água Fria, parcela 28","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Euphorbiaceae","Sebastiania","brasiliensis","Spreng.","EUPHORBIACEAE Sebastiania brasiliensis Spreng.","SPSF00051522","Splink","SPSF","Aguiar, O.T.","1330","Native","Bronze","Estrada Cinco Estrelas","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Dahlstedtia","pinnata","(Benth.) Malme","FABACEAE Dahlstedtia pinnata (Benth.) Malme","SPSF00052683","Splink","SPSF","Rossi, L.","3000","Native","Prata","Estação Ecológica de Itapeti","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Dalbergia","frutescens","(Vell.) Britton","FABACEAE Dalbergia frutescens (Vell.) Britton","442480","Splink","SP","Villagra, B.L.P.","292","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 47.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Machaerium","cantarellianum","Hoehne","FABACEAE Machaerium cantarellianum Hoehne","442481","Splink","SP","Villagra, B.L.P.","294","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 49.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Machaerium","lanceolatum","(Vell.) J.F.Macbr.","FABACEAE Machaerium lanceolatum (Vell.) J.F.Macbr.","442484","Splink","SP","Villagra, B.L.P.","295","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 37.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Machaerium","oblongifolium","Vogel","FABACEAE Machaerium oblongifolium Vogel","442482","Splink","SP","Villagra, B.L.P.","296","Native","Prata","E.B. do Alto da Serra de Paranapiacaba, Trilha 17. Parcela 19.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Machaerium","uncinatum","(Vell.) Benth.","FABACEAE Machaerium uncinatum (Vell.) Benth.","442485","Splink","SP","Villagra, B.L.P.","297","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 29.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Macropsychanthus","rufescens","(Benth.) L.P.Queiroz & Snak","FABACEAE Macropsychanthus rufescens (Benth.) L.P.Queiroz & Snak","442483a","Splink","SP","Villagra, B.L.P.","293","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Água Fria. Parcela 30.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Schnella","angulosa","(Vogel) Wunderlin","FABACEAE Schnella angulosa (Vogel) Wunderlin","442486","Splink","SP","Villagra, B.L.P.","298","Native","Bronze","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 41.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Angiosperms","Fabaceae","Senegalia","martii","(Benth.) Seigler & Ebinger","FABACEAE Senegalia martii (Benth.) Seigler & Ebinger","SP025843","Splink","SP","Villagra, B.L.P.","299","Native","Prata","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 51.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL SERRA DO ITAPETI","Ferns and Lycophytes","Gleicheniaceae","Sticherus","bifidus","(Willd.) Ching","GLEICHENIACEAE Sticherus bifidus (Willd.) Ching","165284","Splink","BHCB","Dittrich, V.A.O.","1357","Native","Bronze","Parque Natural Municipal da Serra do Itapeti","Não"
