"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Anacardiaceae","Astronium","urundeuva","(M.Allemão) Engl.","ANACARDIACEAE Astronium urundeuva (M.Allemão) Engl.","SJRP00000209","GBIF",,,"808","Native","Latão","estação ecológica do noroeste paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Asteraceae","Austroeupatorium","inulaefolium","(Kunth) R.M.King & H.Rob.","ASTERACEAE Austroeupatorium inulaefolium (Kunth) R.M.King & H.Rob.","22877","GBIF",,,"660","Native","Latão","estação ecológica do noroeste paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Malvaceae","Ayenia",,"L.","MALVACEAE Ayenia L.","23178","GBIF",,,"766",,"Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","22885","GBIF",,,"40","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Malpighiaceae","Banisteriopsis","argyrophylla","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis argyrophylla (A.Juss.) B.Gates","92728","GBIF",,,"458","Native","Latão","Mirassol, Estação Ecológica do Noroeste Paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Malpighiaceae","Banisteriopsis","muricata","(Cav.) Cuatrec.","MALPIGHIACEAE Banisteriopsis muricata (Cav.) Cuatrec.","36137","GBIF",,,"9","Native","Latão","Estação ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Malpighiaceae","Banisteriopsis","oxyclada","(A.Juss.) B.Gates","MALPIGHIACEAE Banisteriopsis oxyclada (A.Juss.) B.Gates","13470","GBIF",,,"424","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Bauhinia","holophylla","(Bong.) Steud.","FABACEAE Bauhinia holophylla (Bong.) Steud.","23148","GBIF",,,"707","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Bauhinia","pentandra","(Bong.) D.Dietr.","FABACEAE Bauhinia pentandra (Bong.) D.Dietr.","23149","GBIF",,,"792","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Bauhinia","ungulata","L.","FABACEAE Bauhinia ungulata L.","22932","GBIF",,,"701","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Begoniaceae","Begonia","cucullata","Willd.","BEGONIACEAE Begonia cucullata Willd.","22935","GBIF",,,"566","Native","Latão","estação ecológica do noroeste paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Asteraceae","Bidens","squarrosa","Kunth","ASTERACEAE Bidens squarrosa Kunth","SJRP00000980","GBIF",,,"05","Naturalized","Latão","Estação Ecológica do Noroeste Paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Convolvulaceae","Bonamia","agrostopolis","(Vell.) Hallier f.","CONVOLVULACEAE Bonamia agrostopolis (Vell.) Hallier f.","26799","GBIF",,,"317","Native","Latão","Estação Ecológica do Noroeste Paulista Estação de Coleta 1","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Hydrophyllaceae",,,"Juss.","HYDROPHYLLACEAE Boraginaceae Juss.","SJRP00005662","GBIF",,,"23",,"Latão","Estação Ecológica do Noroeste Paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Polygalaceae","Bredemeyera","floribunda","Willd.","POLYGALACEAE Bredemeyera floribunda Willd.","13527","GBIF",,,"446","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Malpighiaceae","Byrsonima","intermedia","A.Juss.","MALPIGHIACEAE Byrsonima intermedia A.Juss.","23776","GBIF",,,"670","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Myrtaceae","Campomanesia","sessiliflora","(O.Berg) Mattos","MYRTACEAE Campomanesia sessiliflora (O.Berg) Mattos","24178","GBIF",,,"s.n.","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Canavalia","grandiflora","Benth.","FABACEAE Canavalia grandiflora Benth.","13423","GBIF",,,"444","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Lamiaceae","Cantinoa","mutabilis","(Rich.) Harley & J.F.B.Pastore","LAMIACEAE Cantinoa mutabilis (Rich.) Harley & J.F.B.Pastore","22903","GBIF",,,"08","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Sapindaceae","Cardiospermum","grandiflorum","Sw.","SAPINDACEAE Cardiospermum grandiflorum Sw.","92651","GBIF",,,"498","Native","Latão","Estação Ecológica do Noroeste Paulista, Mirassol. &nf;Estação de coleta 1.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Malpighiaceae","Carolus","chlorocarpus","(A.Juss.) W.R.Anderson","MALPIGHIACEAE Carolus chlorocarpus (A.Juss.) W.R.Anderson","13485","GBIF",,,"269","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Salicaceae","Casearia","decandra","Jacq.","SALICACEAE Casearia decandra Jacq.","22910","GBIF",,,"541","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Salicaceae","Casearia","gossypiosperma","Briq.","SALICACEAE Casearia gossypiosperma Briq.","24191","GBIF",,,"724","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Salicaceae","Casearia","sylvestris","Sw.","SALICACEAE Casearia sylvestris Sw.","22908","GBIF",,,"s.n.","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Orchidaceae","Catasetum","fimbriatum","(C.Morren) Lindl.","ORCHIDACEAE Catasetum fimbriatum (C.Morren) Lindl.","15398","GBIF",,,"12","Native","Latão","Estação Ecológica Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Cucurbitaceae","Cayaponia","tayuya","(Vell.) Cogn.","CUCURBITACEAE Cayaponia tayuya (Vell.) Cogn.","92909","GBIF",,,"301","Native","Latão","São José do Rio Preto/Mirassol Estação Ecológica do Noroeste Paulista Borda da mata. Estação de coleta 3","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Urticaceae","Cecropia","pachystachya","Trécul","URTICACEAE Cecropia pachystachya Trécul","10785","GBIF",,,"4","Native","Latão","Estação Ecológica Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Cannabaceae","Celtis","brasiliensis","(Gardner) Planch.","CANNABACEAE Celtis brasiliensis (Gardner) Planch.","32959","GBIF",,,"826","Native","Latão","Estação Ecológica do Noroeste Paulista, Interior da mata. (Estação de coleta 1)","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","23125","GBIF",,,"535","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Cannabaceae","Celtis","spinosa","Spreng.","CANNABACEAE Celtis spinosa Spreng.","SJRP00003399","GBIF",,,"770","Native","Latão","Estação Ecológica do Noroeste Paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Poaceae","Cenchrus","purpureus","(Schumach.) Morrone","POACEAE Cenchrus purpureus (Schumach.) Morrone","23159","GBIF",,,"662","Naturalized","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Asteraceae","Centratherum","punctatum","Cass.","ASTERACEAE Centratherum punctatum Cass.","SJRP00001018","GBIF",,,"22","Native","Latão","estação ecológica do noroeste paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Campanulaceae","Centropogon","cornutus","(L.) Druce","CAMPANULACEAE Centropogon cornutus (L.) Druce","22925","GBIF",,,"567","Native","Latão","estação ecológica do noroeste paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Centrosema","pubescens","Benth.","FABACEAE Centrosema pubescens Benth.","13437","GBIF",,,"526","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Centrosema","sagittatum","(Humb. & Bonpl. ex Willd.) Brandegee","FABACEAE Centrosema sagittatum (Humb. & Bonpl. ex Willd.) Brandegee","13440","GBIF",,,"194","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Solanaceae","Cestrum","bracteatum","Link & Otto","SOLANACEAE Cestrum bracteatum Link & Otto","23136","GBIF",,,"162","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Solanaceae","Cestrum","nocturnum","L.","SOLANACEAE Cestrum nocturnum L.","23137","GBIF",,,"s.n.","Cultivated","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Melastomataceae","Chaetogastra","hieracioides","Schrank et Mart. ex. DC.","MELASTOMATACEAE Chaetogastra hieracioides Schrank et Mart. ex. DC.","SJRP00007903","GBIF",,,,"Native","Latão","Estação Ecológica do Noroeste Paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Fungi","Asparagaceae",,,,"ASPARAGACEAE Chara sp.","31523","GBIF",,,"RP6",,"Latão","Estação Ecológica do Noroeste Paulista, coleta feita na represa","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Rubiaceae","Chiococca","alba","(L.) Hitchc.","RUBIACEAE Chiococca alba (L.) Hitchc.","13533","GBIF",,,"280","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Rubiaceae","Chomelia","obtusa","Cham. & Schltdl.","RUBIACEAE Chomelia obtusa Cham. & Schltdl.","23192","GBIF",,,,"Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Rubiaceae","Chomelia","pohliana","Müll.Arg.","RUBIACEAE Chomelia pohliana Müll.Arg.","23193","GBIF",,,,"Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Asteraceae","Chromolaena","laevigata","(Lam.) R.M.King & H.Rob.","ASTERACEAE Chromolaena laevigata (Lam.) R.M.King & H.Rob.","SJRP00001036","GBIF",,,"719","Native","Latão","Estação Ecológica do Noroeste Paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Sapotaceae","Chrysophyllum","marginatum","(Hook. & Arn.) Radlk.","SAPOTACEAE Chrysophyllum marginatum (Hook. & Arn.) Radlk.","23224","GBIF",,,"671","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Menispermaceae","Cissampelos","glaberrima","A.St.-Hil.","MENISPERMACEAE Cissampelos glaberrima A.St.-Hil.","13504","GBIF",,,"264","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Menispermaceae","Cissampelos","pareira","L.","MENISPERMACEAE Cissampelos pareira L.","13508","GBIF",,,"165","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Vitaceae","Cissus","erosa","Rich.","VITACEAE Cissus erosa Rich.","36139","GBIF",,,"7","Native","Latão","Estação ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Vitaceae","Cissus","erosa","Rich.","VITACEAE Cissus erosa subsp. erosa Rich.","13600","GBIF",,,"57","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Vitaceae","Cissus","subrhomboidea","(Baker) Planch.","VITACEAE Cissus subrhomboidea (Baker) Planch.","36987","GBIF",,,"325","Native","Latão","Estação Ecológica do Noroeste Paulista, Estação de coleta 2.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Vitaceae","Cissus","verticillata","(L.) Nicolson & C.E.Jarvis","VITACEAE Cissus verticillata (L.) Nicolson & C.E.Jarvis","36988","GBIF",,,"329","Native","Latão","Estação Ecológica do Noroeste Paulista, Borda da mata, próximo à cachoeira (Estação de coleta 1).","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Clitoria","falcata","Lam.","FABACEAE Clitoria falcata Lam.","13443","GBIF",,,"311","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Polygonaceae","Coccoloba","latifolia","Lam.","POLYGONACEAE Coccoloba latifolia Lam.","23240","GBIF",,,"735","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Commelinaceae","Commelina",,"L.","COMMELINACEAE Commelina L.","SJRP00003565","GBIF",,,,,"Latão","Estação Ecológica do Noroeste Paulista.","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Malvaceae","Corchorus","hirtus","L.","MALVACEAE Corchorus hirtus L.","23179","GBIF",,,"s.n.","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Cordiaceae","Cordia","superba","Cham.","CORDIACEAE Cordia superba Cham.","36142","GBIF",,,"2","Native","Latão","Estação ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Asteraceae","Critonia","megaphylla","(Baker) R.M.King & H.Rob.","ASTERACEAE Critonia megaphylla (Baker) R.M.King & H.Rob.","38880","GBIF",,,"56","Native","Latão","Estação Ecológica do Noroeste Paulista Estação de Coleta 1","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Crotalaria","micans","Link","FABACEAE Crotalaria micans Link","23154","GBIF",,,"13","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Crotalaria","pallida","Aiton","FABACEAE Crotalaria pallida Aiton","23155","GBIF",,,"713","Naturalized","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Crotalaria","stipularia","Desv.","FABACEAE Crotalaria stipularia Desv.","23156","GBIF",,,"25","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Euphorbiaceae","Croton","urucurana","Baill.","EUPHORBIACEAE Croton urucurana Baill.","24188","GBIF",,,"798","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Fabaceae","Ctenodon","brasilianus","(Poir.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","FABACEAE Ctenodon brasilianus (Poir.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","23153","GBIF",,,"765","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Sapindaceae","Cupania","vernalis","Cambess.","SAPINDACEAE Cupania vernalis Cambess.","23135","GBIF",,,"530","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Lythraceae","Cuphea","carthagenensis","(Jacq.) J.F.Macbr.","LYTHRACEAE Cuphea carthagenensis (Jacq.) J.F.Macbr.","23164","GBIF",,,"38","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Bignoniaceae","Cuspidaria","floribunda","(DC.) A.H.Gentry","BIGNONIACEAE Cuspidaria floribunda (DC.) A.H.Gentry","26792","GBIF",,,"321","Native","Latão","Estação Ecológica do Noroeste Paulista Estação de coleta 2","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Cyperaceae","Cyperus","odoratus","L.","CYPERACEAE Cyperus odoratus L.","29308","GBIF",,,"684","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Euphorbiaceae","Dalechampia","anomala","Pax & K.Hoffm.","EUPHORBIACEAE Dalechampia anomala Pax & K.Hoffm.","13415","GBIF",,,"s.n.","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Euphorbiaceae","Dalechampia","pentaphylla","Lam.","EUPHORBIACEAE Dalechampia pentaphylla Lam.","16306","GBIF",,,"594","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Euphorbiaceae","Dalechampia","scandens","L.","EUPHORBIACEAE Dalechampia scandens L.","13408","GBIF",,,"330","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
"ESTAÇÃO ECOLÓGICA DO NOROESTE PAULISTA","Angiosperms","Euphorbiaceae","Dalechampia","triphylla","Lam.","EUPHORBIACEAE Dalechampia triphylla Lam.","13413","GBIF",,,"285","Native","Latão","Estação Ecológica do Noroeste Paulista","Não"
