"","UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"181","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Myrtaceae","Myrcia","uberavensis","O.Berg","MYRTACEAE Myrcia uberavensis O.Berg","131610","GBIF",,,"607","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"182","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Nyctaginaceae","Neea","theifera","Oerst.","NYCTAGINACEAE Neea theifera Oerst.","330742","GBIF",,,"1054","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"183","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Lauraceae","Ocotea","corymbosa","(Meisn.) Mez","LAURACEAE Ocotea corymbosa (Meisn.) Mez","319886","GBIF",,,"600","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"184","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Lauraceae","Ocotea","pulchella","(Nees & Mart.) Mez","LAURACEAE Ocotea pulchella (Nees & Mart.) Mez","131568","GBIF",,,"1038","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34-41' W e 21°36-44' S.","Não"
"185","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Apocynaceae","Odontadenia","lutea","(Vell.) Markgr.","APOCYNACEAE Odontadenia lutea (Vell.) Markgr.","331322","GBIF",,,"1347","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"186","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Olyra","ciliatifolia","Raddi","POACEAE Olyra ciliatifolia Raddi","319954","GBIF",,,"1241","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"187","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Orthopappus","angustifolius","(Sw.) Gleason","ASTERACEAE Orthopappus angustifolius (Sw.) Gleason","331277","GBIF",,,"1044","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"189","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Oxalidaceae","Oxalis","physocalyx","Zucc. ex Progel","OXALIDACEAE Oxalis physocalyx Zucc. ex Progel","131614","GBIF",,,"1289","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"190","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Apocynaceae","Oxypetalum","appendiculatum","Mart.","APOCYNACEAE Oxypetalum appendiculatum Mart.","331338","GBIF",,,"692","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34-41 S e 21°36-44 W","Não"
"191","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Palicourea","coriacea","(Cham.) K.Schum.","RUBIACEAE Palicourea coriacea (Cham.) K.Schum.","131619","GBIF",,,"1526","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"192","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Palicourea","crocea","(Sw.) Roem. & Schult.","RUBIACEAE Palicourea crocea (Sw.) Roem. & Schult.","131620","GBIF",,,"1527","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"193","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Palicourea","croceoides","Ham.","RUBIACEAE Palicourea croceoides Ham.","330686","GBIF",,,"1231","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"194","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Palicourea","iodotricha","(Müll. Arg.) Delprete & J.H.Kirkbr.","RUBIACEAE Palicourea iodotricha (Müll. Arg.) Delprete & J.H.Kirkbr.","203625","GBIF",,,"869","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"195","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Palicourea","rigida","Kunth","RUBIACEAE Palicourea rigida Kunth","330687","GBIF",,,"916-B","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"196","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Palicourea","trichophora","(Müll. Arg.) Delprete & J.H.Kirkbr.","RUBIACEAE Palicourea trichophora (Müll. Arg.) Delprete & J.H.Kirkbr.","330690","GBIF",,,"972","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"197","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Rubiaceae","Palicourea","violacea","(Aubl.) A.Rich.","RUBIACEAE Palicourea violacea (Aubl.) A.Rich.","131621","GBIF",,,"1468","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"198","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Panicum","rudgei","Roem. & Schult.","POACEAE Panicum rudgei Roem. & Schult.","319953","GBIF",,,"1331","Native","Latão","ARIE Cerrado Pé-de-Gigante, A.R.I.E. Cerrado Pé-de-Gigante.","Não"
"199","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Chrysobalanaceae","Parinari","obtusifolia","Hook.f.","CHRYSOBALANACEAE Parinari obtusifolia Hook.f.","131519","GBIF",,,"886","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"200","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Passifloraceae","Passiflora","miersii","Mast.","PASSIFLORACEAE Passiflora miersii Mast.","330746","GBIF",,,"1304","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"201","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malvaceae","Pavonia","hexaphylla","(S.Moore) Krapov.","MALVACEAE Pavonia hexaphylla (S.Moore) Krapov.","329013","GBIF",,,"1024","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"202","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malpighiaceae","Peixotoa","reticulata","Griseb.","MALPIGHIACEAE Peixotoa reticulata Griseb.","131595","GBIF",,,"1435","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47º34'-47º41'W e 21º36'-21º44'S.&nf;Em cerrado 'sensu stricto'.","Não"
"203","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malvaceae","Peltaea","edouardii","(Hochr.) Krapov. & Cristóbal","MALVACEAE Peltaea edouardii (Hochr.) Krapov. & Cristóbal","329005","GBIF",,,"1056","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"204","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malvaceae","Peltaea","obsita","(Mart. ex Colla) Krapov. & Cristóbal","MALVACEAE Peltaea obsita (Mart. ex Colla) Krapov. & Cristóbal","329014","GBIF",,,"1038","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"205","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Pennisetum","setosum","(Sw.) Rich.","POACEAE Pennisetum setosum (Sw.) Rich.","319949","GBIF",,,"1643",,"Latão","ARIE Cerrado Pé-de-Gigante","Não"
"206","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Periandra","mediterranea","(Vell.) Taub.","FABACEAE Periandra mediterranea (Vell.) Taub.","131587","GBIF",,,"1317","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"207","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Santalaceae","Phoradendron","crassifolium","(Pohl ex DC.) Eichler","SANTALACEAE Phoradendron crassifolium (Pohl ex DC.) Eichler","331251","GBIF",,,"710","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"208","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Piperaceae","Piper","fuligineum","Kunth","PIPERACEAE Piper fuligineum Kunth","330704","GBIF",,,"1593","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34'-41' W e 21°36'-44' S","Não"
"209","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Piptocarpha","rotundifolia","(Less.) Baker","ASTERACEAE Piptocarpha rotundifolia (Less.) Baker","331304","GBIF",,,"1025","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"210","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Turneraceae","Piriqueta","rosea","(Cambess.) Urb.","TURNERACEAE Piriqueta rosea (Cambess.) Urb.","319981","GBIF",,,"1055","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"211","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Fungi","Plantaginaceae",,,,"PLANTAGINACEAE Plantae sp.","17746","GBIF",,,"1248",,"Latão","ARIE Cerrado Pé-de-Gigante. Área marginal à Gleba, margem do riacho","Não"
"212","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Plathymenia","reticulata","Benth.","FABACEAE Plathymenia reticulata Benth.","131580","GBIF",,,"1521","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"213","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Celastraceae","Plenckia","populnea","Reissek","CELASTRACEAE Plenckia populnea Reissek","319867","GBIF",,,"949","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"214","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Melastomataceae","Pleroma","oleifolium","(DC.) R. Romero & Versiane","MELASTOMATACEAE Pleroma oleifolium (DC.) R. Romero & Versiane","329021","GBIF",,,"1461","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"215","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Melastomataceae","Pleroma","stenocarpum","(Schrank et Mart. ex DC.) Triana","MELASTOMATACEAE Pleroma stenocarpum (Schrank et Mart. ex DC.) Triana","329019","GBIF",,,"1030","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"216","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Caryophyllaceae","Polycarpaea","corymbosa","(L.) Lam.","CARYOPHYLLACEAE Polycarpaea corymbosa (L.) Lam.","131516","GBIF",,,"1091","Naturalized","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"217","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Polygonaceae","Polygonum","acuminatum","Kunth","POLYGONACEAE Polygonum acuminatum Kunth","330707","GBIF",,,"1063","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"218","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Polygonaceae","Polygonum","punctatum","Elliott","POLYGONACEAE Polygonum punctatum Elliott","330706","GBIF",,,"640","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"219","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Violaceae","Pombalia","atropurpurea","(A.St.-Hil.) Paula-Souza","VIOLACEAE Pombalia atropurpurea (A.St.-Hil.) Paula-Souza","131634","GBIF",,,"893","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"220","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Porophyllum","angustissimum","Gardner","ASTERACEAE Porophyllum angustissimum Gardner","331303","GBIF",,,"1265","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34-41' W e 21°36-44' S","Não"
"221","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale subsp. ruderale (Jacq.) Cass.","331276","GBIF",,,"1631","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34-41' W e 21°36-44' S","Não"
"222","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Portulacaceae","Portulaca","frieseana","Poelln.","PORTULACACEAE Portulaca frieseana Poelln.","330709","GBIF",,,"1014","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"223","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Portulacaceae","Portulaca","mucronata","Link","PORTULACACEAE Portulaca mucronata Link","330708","GBIF",,,"836","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"224","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Sapotaceae","Pouteria","ramiflora","(Mart.) Radlk.","SAPOTACEAE Pouteria ramiflora (Mart.) Radlk.","330714","GBIF",,,"1524","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"225","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Sapotaceae","Pouteria","subcaerulea","Pierre ex Dubard","SAPOTACEAE Pouteria subcaerulea Pierre ex Dubard","330715","GBIF",,,"655","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"226","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Sapotaceae","Pouteria","torta","(Mart.) Radlk.","SAPOTACEAE Pouteria torta (Mart.) Radlk.","330717","GBIF",,,"1428","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"227","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Sapotaceae","Pradosia","brevipes","(Pierre) T.D.Penn.","SAPOTACEAE Pradosia brevipes (Pierre) T.D.Penn.","330718","GBIF",,,"887","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"228","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Apocynaceae","Prestonia","coalita","(Vell.) Woodson","APOCYNACEAE Prestonia coalita (Vell.) Woodson","331346","GBIF",,,"1608","Native","Latão","ARIE Cerrado Pé-de-Gigante, 47°34-41' e 21°36-44'","Não"
"229","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Apocynaceae","Prestonia","tomentosa","R.Br.","APOCYNACEAE Prestonia tomentosa R.Br.","331321","GBIF",,,"1611","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"230","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Burseraceae","Protium","ovatum","Engl.","BURSERACEAE Protium ovatum Engl.","131513","GBIF",,,"730","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"231","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Myrtaceae","Psidium","australe","Cambess.","MYRTACEAE Psidium australe Cambess.","131611","GBIF",,,"877","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"232","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Pterocaulon","alopecuroides","(Lam.) DC.","ASTERACEAE Pterocaulon alopecuroides (Lam.) DC.","331302","GBIF",,,"1170","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"233","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Pterocaulon","lanatum","Kuntze","ASTERACEAE Pterocaulon lanatum Kuntze","331275","GBIF",,,"1339","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"234","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Bignoniaceae","Pyrostegia","venusta","(Ker Gawl.) Miers","BIGNONIACEAE Pyrostegia venusta (Ker Gawl.) Miers","330722","GBIF",,,"1434","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"235","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Vochysiaceae","Qualea","dichotoma","(Mart.) Warm.","VOCHYSIACEAE Qualea dichotoma (Mart.) Warm.","319972","GBIF",,,"729","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"236","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Vochysiaceae","Qualea","grandiflora","Mart.","VOCHYSIACEAE Qualea grandiflora Mart.","4667","GBIF",,,"1387","Native","Latão","ARIE Cerrado Pé-de-Gigante. Margem próxima à Via Anhanguera","Não"
"237","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Vochysiaceae","Qualea","multiflora","Mart.","VOCHYSIACEAE Qualea multiflora Mart.","42491","GBIF",,,"1510","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"238","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Vochysiaceae","Qualea","parviflora","Mart.","VOCHYSIACEAE Qualea parviflora Mart.","319967","GBIF",,,"676","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"239","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Raulinoreitzia","crenulata","(Spreng.) R.M.King & H.Rob.","ASTERACEAE Raulinoreitzia crenulata (Spreng.) R.M.King & H.Rob.","331291","GBIF",,,"1604","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"240","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Apocynaceae","Rhodocalyx","rotundifolius","Müll.Arg.","APOCYNACEAE Rhodocalyx rotundifolius Müll.Arg.","331345","GBIF",,,"981","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"241","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cyperaceae","Rhynchospora","albiceps","Kunth","CYPERACEAE Rhynchospora albiceps Kunth","131552","GBIF",,,"808","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"242","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cyperaceae","Rhynchospora","eurycarpa","A.C.Araújo & Longhi-Wagner","CYPERACEAE Rhynchospora eurycarpa A.C.Araújo & Longhi-Wagner","331260","GBIF",,,"850","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"243","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cyperaceae","Rhynchospora","exaltata","Kunth","CYPERACEAE Rhynchospora exaltata Kunth","331246","GBIF",,,"721","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"244","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cyperaceae","Rhynchospora","marisculus","Lindl. & Nees","CYPERACEAE Rhynchospora marisculus Lindl. & Nees","331247","GBIF",,,"884","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"245","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Proteaceae","Roupala","montana","Aubl.","PROTEACEAE Roupala montana Aubl.","330711","GBIF",,,"663","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"246","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Connaraceae","Rourea","induta","Planch.","CONNARACEAE Rourea induta Planch.","131544","GBIF",,,"1066","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"247","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Schizachyrium","condensatum","(Kunth) Nees","POACEAE Schizachyrium condensatum (Kunth) Nees","319947","GBIF",,,"1442","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"248","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Cyperaceae","Scleria","scabra","Willd.","CYPERACEAE Scleria scabra Willd.","331245","GBIF",,,"811","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"249","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Plantaginaceae","Scoparia","dulcis","L.","PLANTAGINACEAE Scoparia dulcis L.","319992","GBIF",,,"956","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"250","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Polygalaceae","Securidaca","divaricata","Nees & Mart.","POLYGALACEAE Securidaca divaricata Nees & Mart.","330737","GBIF",,,"1012","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"251","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Fabaceae","Senna","occidentalis","(L.) Link","FABACEAE Senna occidentalis (L.) Link","131576","GBIF",,,"1184","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"252","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Sapindaceae","Serjania","erecta","Radlk.","SAPINDACEAE Serjania erecta Radlk.","131623","GBIF",,,"1554","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"253","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Sapindaceae","Serjania","lethalis","A.St.-Hil.","SAPINDACEAE Serjania lethalis A.St.-Hil.","131624","GBIF",,,"633","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"255","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malvaceae","Sida","glaziovii","K.Schum.","MALVACEAE Sida glaziovii K.Schum.","329004","GBIF",,,"634","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"256","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malvaceae","Sida","linearifolia","A.St.-Hil.","MALVACEAE Sida linearifolia A.St.-Hil.","329002","GBIF",,,"1051","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"257","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Malvaceae","Sida","linifolia","Cav.","MALVACEAE Sida linifolia Cav.","329003","GBIF",,,"1031","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"258","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Siparunaceae","Siparuna","tomentosa","(Ruiz & Pav.) A.DC.","SIPARUNACEAE Siparuna tomentosa (Ruiz & Pav.) A.DC.","319835","GBIF",,,"990","Unknown","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"259","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Campanulaceae","Siphocampylus","sulfureus","E.Wimm.","CAMPANULACEAE Siphocampylus sulfureus E.Wimm.","131515","GBIF",,,"678","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"261","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Solanaceae","Solanum","erianthum","D.Don","SOLANACEAE Solanum erianthum D.Don","234692","GBIF",,,"7","Unknown","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"262","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Solanaceae","Solanum","lycocarpum","A.St.-Hil.","SOLANACEAE Solanum lycocarpum A.St.-Hil.","5143","GBIF",,,"883","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"263","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Solanaceae","Solanum","palinacanthum","Dunal","SOLANACEAE Solanum palinacanthum Dunal","131629","GBIF",,,"869","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"264","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Poaceae","Sporobolus","indicus","(L.) R.Br.","POACEAE Sporobolus indicus (L.) R.Br.","319946","GBIF",,,"1246","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"265","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Verbenaceae","Stachytarpheta","cayennensis","(Rich.) Vahl","VERBENACEAE Stachytarpheta cayennensis (Rich.) Vahl","131633","GBIF",,,"1548","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"266","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Asteraceae","Stenocephalum","apiculatum","(Mart. ex DC.) Sch.Bip.","ASTERACEAE Stenocephalum apiculatum (Mart. ex DC.) Sch.Bip.","331300","GBIF",,,"1293","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"268","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Loganiaceae","Strychnos","bicolor","Progel","LOGANIACEAE Strychnos bicolor Progel","329010","GBIF",,,"1085","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
"269","ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CERRADO PÉ-DE-GIGANTE","Angiosperms","Loganiaceae","Strychnos","rubiginosa","A.DC.","LOGANIACEAE Strychnos rubiginosa A.DC.","331250","GBIF",,,"1585","Native","Latão","ARIE Cerrado Pé-de-Gigante","Não"
