"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","aphylla","(Vell.) DC.","ASTERACEAE Baccharis aphylla (Vell.) DC.","RB00754460",,"RB","Heiden, G.","1712","Native","Ouro","Parque Estadual do Juquery; trilha para Morro Ovo da Pata.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","brevifolia","DC.","ASTERACEAE Baccharis brevifolia DC.","RB00754457",,"RB","Heiden, G.","1711","Native","Ouro","Parque Estadual do Juquery; trilha para morro da Pata; pista de pouso abandonada.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","caprariifolia","DC.","ASTERACEAE Baccharis caprariifolia DC.","RB00754463",,"RB","Heiden, G.","1710","Native","Ouro","Parque Estadual do Juquery, trilha para morro da pata; entre área dos açudes e a pista de pouso abandonada.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","gracilis","DC.","ASTERACEAE Baccharis gracilis DC.","RB00754451",,"RB","Heiden, G.","1715","Native","Ouro","Parque Estadual do Juquery; mirante na trinha para Morro da Pata.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","grandimucronata","Malag.","ASTERACEAE Baccharis grandimucronata Malag.","UEC017360","SPLINK","UEC","Baitello, J.B.","1874","Native","Ouro","área particular na divisa com o parque estadual do Juquery, atrás do Morro Grande.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","intermixta","Gardner","ASTERACEAE Baccharis intermixta Gardner","RB00754466",,"RB","Heiden, G.","1705","Native","Ouro","Parque Estadual do Juquery.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","junciformis","DC.","ASTERACEAE Baccharis junciformis DC.","RB00757916",,"RB","Heiden, G.","1706","Native","Ouro","Parque Estadual do Juquery. Início da trilha para o morro do Ovo da Pata, próximo aos açudes.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","montana","DC.","ASTERACEAE Baccharis montana DC.","ICN00051898","REFLORA",,,"1718","Native","Ouro","Parque Estadual do Juquery, vale antes da subida final para o morro do Ovo da Pata","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","reticularia","DC.","ASTERACEAE Baccharis reticularia DC.","SPSF00038603","SPLINK","SPSF","Baitello, J.B.","1874","Native","Ouro","Área particular na divisa do Parque Estadual do Juquery","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","subdentata","DC.","ASTERACEAE Baccharis subdentata DC.","RB00754446",,"RB","Heiden, G.","1717","Native","Ouro","Parque Estadual do Juquery; Morro Ovo da Pata; trilha.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Baccharis","tarchonanthoides","DC.","ASTERACEAE Baccharis tarchonanthoides DC.","RB00754471",,"RB","Heiden, G.","1708","Native","Ouro","Parque Estadual do Juquery; trilha para Morro Ovo da Pata, em barranco adjacente ao caminho de peneus.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Apocynaceae","Blepharodon","pictum","(Vahl) W.D.Stevens","APOCYNACEAE Blepharodon pictum (Vahl) W.D.Stevens","HUEFS00176679","REFLORA",,,"92","Native","Ouro","Franco da Rocha, Parque Estadual do Juquery. Morro Grande.","Não"
"PARQUE ESTADUAL DO JUQUERY","Algae","Orchidaceae","Bryothamnion","triquetrum","(S.G. Gmel.) M. Howe","ORCHIDACEAE Bryothamnion triquetrum (S.G. Gmel.) M. Howe","ALCB022217","REFLORA",,,"4791",,"Ouro","Parque Estadual do Juquery, Trilha do Ovo do Pato. Setor C.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Malpighiaceae","Byrsonima","verbascifolia","(L.) DC.","MALPIGHIACEAE Byrsonima verbascifolia (L.) DC.","HURB000003629","REFLORA",,,"972","Native","Ouro","parque estadual do Juquery.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Apiaceae","Eryngium","pristis","Cham. & Schltdl.","APIACEAE Eryngium pristis Cham. & Schltdl.","HURB000003813","REFLORA",,,"958","Native","Ouro","Parque Estadual do Juquery.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Euphorbiaceae",,,"Juss.","EUPHORBIACEAE Euphorbiaceae Juss.","MBM00450307","REFLORA",,,"103",,"Ouro","Parque Estadual do Juquery. Após a Trilha da Penitenciária, estradinha entre mata ombrófila e cerrado """"curva do Baitello"""".","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Inulopsis","scaposa","(DC.) O.Hoffm.","ASTERACEAE Inulopsis scaposa (DC.) O.Hoffm.","RB00754449",,"RB","Heiden, G.","1713","Native","Ouro","Parque Estadual do Juquery.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Asteraceae","Moquiniastrum","paniculatum","(Less.) G. Sancho","ASTERACEAE Moquiniastrum paniculatum (Less.) G. Sancho","SPSF00038604","SPLINK","SPSF","Baitello, J.B.","1875","Native","Ouro","Área particular na divisa do Parque Estadual do Juquery","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Myrtaceae",,,"Juss.","MYRTACEAE Myrtaceae Juss.","SPSF00038606","SPLINK","SPSF","Aguiar, O.T.","738",,"Ouro","Área particular na divisa do Parque Estadual do Juquery","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Styracaceae","Styrax","pohlii","A.DC.","STYRACACEAE Styrax pohlii A.DC.","HUFU00026316","REFLORA",,,"757","Native","Ouro","Parque Estadual do Juquery , Cerrado.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Symplocaceae","Symplocos","pubescens","Klotzsch ex Benth.","SYMPLOCACEAE Symplocos pubescens Klotzsch ex Benth.","HUEFS00179647","REFLORA",,,"1063","Native","Ouro","Parque Estadual do Juquery, campo cerrado.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Lamiaceae","Eriope","crassipes","Benth.","LAMIACEAE Eriope crassipes subsp. crassipes Benth.","RB01420406",,"RB","Drew, B.T.","906","Native","Prata","Parque Estadual do Juquery. Trilha para o mirante.","Não"
"PARQUE ESTADUAL DO JUQUERY","Angiosperms","Apocynaceae","Barjonia","erecta","(Vell.) K.Schum.","APOCYNACEAE Barjonia erecta (Vell.) K.Schum.","RB00420729",,"RB","Farinnacio, M.A.","491","Native","Bronze","Parque Estadual do Juquery. Trilha para o ovo da pata.","Não"
