"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Acanthaceae","Brillantaisia","lamium","(Nees) Benth.","ACANTHACEAE Brillantaisia lamium (Nees) Benth.","SPSF00053189","SPLINK","SPSF","Ivanauskas, N.M.","6833","Naturalized","Ouro","Parque Estadual Restinga de Bertioga","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Ferns and Lycophytes","Pteridaceae","Acrostichum","danaeifolium","Langsd. & Fisch.","PTERIDACEAE Acrostichum danaeifolium Langsd. & Fisch.","HUSC015131","SPLINK","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Ferns and Lycophytes","Pteridaceae","Adiantum","terminatum","Kunze ex Miq.","PTERIDACEAE Adiantum terminatum Kunze ex Miq.","HUSC015286","SPLINK","HUSC","Ambiental, A.C.","939","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR9-A","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Bromeliaceae","Aechmea","gracilis","Lindm.","BROMELIACEAE Aechmea gracilis Lindm.","HUSC015465","SPLINK","HUSC","Ambiental, A.C.","6","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR3-B-P6","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Bromeliaceae","Aechmea","nudicaulis","(L.) Griseb.","BROMELIACEAE Aechmea nudicaulis (L.) Griseb.","HUSC015448","SPLINK","HUSC","Ambiental, A.C.","836","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1-A","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Bromeliaceae","Aechmea","organensis","Wawra","BROMELIACEAE Aechmea organensis Wawra","HUSC015613","SPLINK","HUSC","Ambiental, A.C.","823","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR5-C","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Euphorbiaceae","Alchornea","triplinervia","(Spreng.) Müll.Arg.","EUPHORBIACEAE Alchornea triplinervia (Spreng.) Müll.Arg.","HUSC015009","SPLINK","HUSC","Ambiental, A.C.","41","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau.","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Sapindaceae","Allophylus","petiolulatus","Radlk.","SAPINDACEAE Allophylus petiolulatus Radlk.","HUSC015090","SPLINK","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR7-A","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Ferns and Lycophytes","Cyatheaceae","Alsophila","setosa","Kaulf.","CYATHEACEAE Alsophila setosa Kaulf.","HUSC015188","SPLINK","HUSC","Ambiental, A.C.","960","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR9-B","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","HUSC015933","SPLINK","HUSC","Malaquias, T.","9","Native","Bronze","Trilha Guaratuba no Parque Estadual Restinga de Bertioga","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Violaceae","Amphirrhox","longifolia","(A.St.-Hil.) Spreng.","VIOLACEAE Amphirrhox longifolia (A.St.-Hil.) Spreng.","HUSC012982","SPLINK","HUSC","Ambiental, A.C.","140","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR8","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Fabaceae","Andira","fraxinifolia","Benth.","FABACEAE Andira fraxinifolia Benth.","HUSC015102","SPLINK","HUSC","Ambiental, A.C.","Florística","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Ferns and Lycophytes","Anemiaceae","Anemia","raddiana","Link","ANEMIACEAE Anemia raddiana Link","HUSC015190","SPLINK","HUSC","Ambiental, A.C.","962","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR1-B","Não"
"PARQUE ESTADUAL RESTINGA DE BERTIOGA","Angiosperms","Annonaceae","Annona","dolabripetala","Raddi","ANNONACEAE Annona dolabripetala Raddi","HUSC015477","SPLINK","HUSC","Ambiental, A.C.","4616","Native","Bronze","Parque Estadual Restinga de Bertioga, Rio Itapanhau, Transecto TR6","Não"
