"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Orchidaceae","Acianthera","pectinata","(Lindl.) Pridgeon & M.W.Chase","ORCHIDACEAE Acianthera pectinata (Lindl.) Pridgeon & M.W.Chase","385242","Splink","SP","Pansarin, E.R.","285","Native","Ouro","Parque Estadual da Ilha do Cardoso, Floresceu em cultivo em VIII/1999","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Euphorbiaceae","Actinostemon","concolor","(Spreng.) Müll.Arg.","EUPHORBIACEAE Actinostemon concolor (Spreng.) Müll.Arg.","SP0251694","Splink","SP","Barros, F.","2344","Native","Ouro","Parque Estadual da Ilha do Cardoso, Ipanema, à beira de um rio na mata de planície","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Bignoniaceae","Adenocalymma","comosum","(Cham.) DC.","BIGNONIACEAE Adenocalymma comosum (Cham.) DC.","SP058039","Splink","SP","Rossi, L.","703",,"Ouro","Parque Estadual da Ilha do Cardoso, Base do Morro do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Bignoniaceae","Adenocalymma","hatschbachii","A.H.Gentry","BIGNONIACEAE Adenocalymma hatschbachii A.H.Gentry","SP057948","Splink","SP","Gentry, A.H.","55611-E","Native","Ouro","Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Bignoniaceae","Adenocalymma","marginatum","(Cham.) DC.","BIGNONIACEAE Adenocalymma marginatum (Cham.) DC.","201472","Splink","SP","Romaniuc Neto, S.","184","Native","Ouro","Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Bignoniaceae","Adenocalymma","trifoliatum","(Vell.) R.C.Laroche","BIGNONIACEAE Adenocalymma trifoliatum (Vell.) R.C.Laroche","922521","GBIF","Tropicos","Candida, M.","177","Native","Ouro","Cananéia, Parque Estadual da Ilha do Cardoso. Trilha para praia de Lages, descendo o Morro do Marujá.","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Bromeliaceae","Aechmea","nudicaulis","(L.) Griseb.","BROMELIACEAE Aechmea nudicaulis (L.) Griseb.","SP050413","Splink","SP","Cerati, T.M.","160","Native","Ouro","Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Bromeliaceae","Aechmea","organensis","Wawra","BROMELIACEAE Aechmea organensis Wawra","201217","Splink","SP","Wanderley, M.G.L.","723","Native","Ouro","Parque Estadual da Ilha do Cardoso","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Bromeliaceae","Aechmea","pectinata","Baker","BROMELIACEAE Aechmea pectinata Baker","UEC098627","Splink","UEC","Breier, T.B.","748","Native","Ouro","Parque Estadual da Ilha do Cardoso, Parcelas permanentes.","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Euphorbiaceae","Alchornea","glandulosa","Poepp. & Endl.","EUPHORBIACEAE Alchornea glandulosa Poepp. & Endl.","SP0245386","Splink","SP","Barros, F.","1925","Native","Ouro","Parque Estadual da Ilha do Cardoso, Estrada para a turbina.","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Euphorbiaceae","Alchornea","triplinervia","(Spreng.) Müll.Arg.","EUPHORBIACEAE Alchornea triplinervia (Spreng.) Müll.Arg.","246747","Splink","SP","Barros, F.","1974","Native","Ouro","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha.","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Euphorbiaceae","Aleurites","moluccanus","(L.) Willd.","EUPHORBIACEAE Aleurites moluccanus (L.) Willd.","SP0216142","Splink","SP","Melo, M.M.R.F.","599","Cultivated","Ouro","Parque Estadual da Ilha do Cardoso, Praia de Ipanema, restinga de Ipanema. Nativa da mata de encosta dos Morros.","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Sapindaceae","Allophylus","edulis","(A.St.-Hil. et al.) Hieron. ex Niederl.","SAPINDACEAE Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.","SP045772","Splink","SP","Kirizawa, M.","2100","Native","Ouro","Parque Estadual da Ilha do Cardoso, Sítio Pedro Luiz","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Sapindaceae","Allophylus","petiolulatus","Radlk.","SAPINDACEAE Allophylus petiolulatus Radlk.","237092","Splink","SP","Kirizawa, M.","2218","Native","Ouro","Parque Estadual da Ilha do Cardoso, Morro do Pereirinha","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana (L.) Kuntze","234997","Splink","SP","Mamede, M.C.H.","133","Native","Ouro","Parque Estadual da Ilha do Cardoso, Ipanema, restinga baixa","Não"
"PARQUE ESTADUAL DA ILHA DO CARDOSO","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","27838","Splink","IAC","Rossi, L.","504","Native","Ouro","Parque Estadual da Ilha do Cardoso, praia de Ipanema","Não"
