"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Asteraceae","Moquiniastrum","barrosoae","(Cabrera) G. Sancho","ASTERACEAE Moquiniastrum barrosoae (Cabrera) G. Sancho","ESA139008","Splink","ESA","Colletta, G.D.","2520","Native","Latão","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Asteraceae","Moquiniastrum","polymorphum","(Less.) G. Sancho","ASTERACEAE Moquiniastrum polymorphum (Less.) G. Sancho","RB00980826","GBIF","Rio de Janeiro Botanical Garden Herbarium","Savassi-Coutinho, A.P.","775","Native","Ouro","Estação Ecológica de Assis, Estrada de acesso a Trilha do Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Asteraceae","Piptocarpha","axillaris","(Less.) Baker","ASTERACEAE Piptocarpha axillaris (Less.) Baker","RB01107044","GBIF","RB","Coutinho, A.P.S.","665","Native","Bronze","Estação Ecológica de Assis. Parcela Permanente da Biota, Cerradão, indivíduo 1810(Parcela A-8).","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Asteraceae","Piptocarpha","rotundifolia","(Less.) Baker","ASTERACEAE Piptocarpha rotundifolia (Less.) Baker","RB00938667","GBIF","RB","Savassi-Coutinho, A.P.","666","Native","Bronze","Estação Ecológica de Assis. Parcela Permanente do Biota.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Asteraceae","Trichogonia",,"Gardner","ASTERACEAE Trichogonia Gardner","6045","GBIF",,"Prado, A.N.",,,"Latão","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Asteraceae","Vernonanthura",,"H.Rob.","ASTERACEAE Vernonanthura H.Rob.","6049","GBIF",,"Prado, A.N.",,,"Latão","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Asteraceae","Wedelia",,"Jacq.","ASTERACEAE Wedelia Jacq.","US01926125","Splink","US","Pace, M.R.","649",,"Bronze","Around the ""Estação Ecológica de Assis"".","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Adenocalymma","peregrinum","(Miers) L.G.Lohmann","BIGNONIACEAE Adenocalymma peregrinum (Miers) L.G.Lohmann","HRCB053206","Splink","HRCB","Udulutsch, R.G.","487","Native","Ouro","Estação Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Amphilophium","elongatum","(Vahl) L.G.Lohmann","BIGNONIACEAE Amphilophium elongatum (Vahl) L.G.Lohmann","HPAN0000005478","Splink","HPAN","Udulutsch, R.G.","2366","Native","Ouro","Estação Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Anemopaegma","chamberlaynii","(Sims) Bureau & K.Schum.","BIGNONIACEAE Anemopaegma chamberlaynii (Sims) Bureau & K.Schum.","UEC109777","Splink","UEC","Durigan, G.","30739","Native","Ouro","Estação Ecológica de Assis, Cerradão.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae",,,"Juss.","BIGNONIACEAE Bignoniaceae Juss.","476916","Splink","SP","Pastore, M.","258",,"Latão","Estação Ecológica de Assis, Beira da mata próximo à Rodovia que vai para Marília (Rodovia Rachid Rayes SP-333)","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Cuspidaria","convoluta","(Vell.) A.H.Gentry","BIGNONIACEAE Cuspidaria convoluta (Vell.) A.H.Gentry","HRCB049806","Splink","HRCB","Udulutsch, R.G.","2358","Native","Ouro","Estação Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Cuspidaria","pulchella","(Cham.) K.Schum.","BIGNONIACEAE Cuspidaria pulchella (Cham.) K.Schum.",,"Splink","US","Acevedo-Rodriguez, P.","16799","Native","Bronze","Assis. Estaçao Ecologica Assis/Instituto Florestal; permanents plots.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Fridericia","chica","(Bonpl.) L.G.Lohmann","BIGNONIACEAE Fridericia chica (Bonpl.) L.G.Lohmann",,"Splink","US","Acevedo-Rodriguez, P.","16793","Native","Bronze","Assis. Estaçao Ecologica Assis/Instituto Florestal; permanents plots.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Fridericia","craterophora","(DC.) L.G.Lohmann","BIGNONIACEAE Fridericia craterophora (DC.) L.G.Lohmann",,"Splink","US","Acevedo-Rodriguez, P.","16802","Native","Bronze","Assis. Estaçao Ecologica Assis/Instituto Florestal; along dirt road to the permanents plots.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Fridericia","florida","(DC.) L.G.Lohmann","BIGNONIACEAE Fridericia florida (DC.) L.G.Lohmann","US01926111","Splink","US","Pace, M.R.","641","Native","Ouro","Estação Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Fridericia","speciosa","Mart.","BIGNONIACEAE Fridericia speciosa Mart.",,"Splink","US","Acevedo-Rodriguez, P.","16812","Native","Bronze","Assis. Estaçao Ecologica Assis/Instituto Florestal; along dirt road to the permanents plots.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Handroanthus","ochraceus","(Cham.) Mattos","BIGNONIACEAE Handroanthus ochraceus (Cham.) Mattos","ESA:91718","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Jacaranda","caroba","(Vell.) DC.","BIGNONIACEAE Jacaranda caroba (Vell.) DC.","HRCB053214","Splink","HRCB","Udulutsch, R.G.","2360","Native","Prata","Estação Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Jacaranda","puberula","Cham.","BIGNONIACEAE Jacaranda puberula Cham.","US01926126","Splink","US","Pace, M.R.","650","Native","Ouro","Around the ""Estação Ecológica de Assis"".","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Pyrostegia","venusta","(Ker Gawl.) Miers","BIGNONIACEAE Pyrostegia venusta (Ker Gawl.) Miers","21446","GBIF","UNESP / Jaboticabal","Rossatto, D.R.",,"Native","Latão","Coleta de plantas herbáceas na Estação Ecológica de Assis - SP","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Stizophyllum","perforatum","(Cham.) Miers","BIGNONIACEAE Stizophyllum perforatum (Cham.) Miers",,"Splink","US","Pace, M.R.","624","Native","Bronze","Around the ""Estação Ecológica de Assis"".","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Stizophyllum","riparium","(Kunth) Sandwith","BIGNONIACEAE Stizophyllum riparium (Kunth) Sandwith","US01926114","Splink","US","Pace, M.R.","638","Native","Ouro","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bignoniaceae","Tabebuia","aurea","(Silva Manso) Benth. & Hook.f. ex S.Moore","BIGNONIACEAE Tabebuia aurea (Silva Manso) Benth. & Hook.f. ex S.Moore","UEC035542","Splink","UEC","Firetti, F.","16","Native","Bronze","Estação Ecológica de Assis. Jardim do alojamento.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Ferns and Lycophytes","Blechnaceae","Blechnum","imperiale","(Fée & Glaz.) H.Christ","BLECHNACEAE Blechnum imperiale (Fée & Glaz.) H.Christ","UEC060248","Splink","UEC","Breier, T.B.","830",,"Bronze","Estação Ecológica de Assis, Trilha da parcela.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Ferns and Lycophytes","Blechnaceae","Neoblechnum","brasiliense","(Desv.) Gasper & V.A.O. Dittrich","BLECHNACEAE Neoblechnum brasiliense (Desv.) Gasper & V.A.O. Dittrich","UEC060369","Splink","UEC","Breier, T.B.","829","Native","Bronze","Estação Ecológica de Assis, Trilha da parcela.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Acanthostachys","strobilacea","(Schult. & Schult.f.) Klotzsch","BROMELIACEAE Acanthostachys strobilacea (Schult. & Schult.f.) Klotzsch","UEC098769","Splink","UEC","Breier, T.B.","820","Native","Bronze","Estação Ecológica Assis, Base do Instituto Florestal.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Aechmea","bromeliifolia","(Rudge) Baker","BROMELIACEAE Aechmea bromeliifolia (Rudge) Baker","UEC098755","Splink","UEC","Breier, T.B.","819","Native","Bronze","Estação Ecológica Assis, Base do Instituto Florestal.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Aechmea","distichantha","Lem.","BROMELIACEAE Aechmea distichantha Lem.","UEC018128","Splink","UEC","Breier, T.B.","809","Native","Bronze","Estação Ecológica Assis, Trilha do Cerrado","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Ananas","ananassoides","(Baker) L.B.Sm.","BROMELIACEAE Ananas ananassoides (Baker) L.B.Sm.","UEC098610","Splink","UEC","Breier, T.B.","835","Native","Ouro","Estação Ecológica Assis, Trilha do Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Billbergia","distachia","(Vell.) Mez","BROMELIACEAE Billbergia distachia (Vell.) Mez","UEC043992","Splink","UEC","Breier, T.B.","838","Native","Bronze","Estação Ecológica Assis, Trilha da Parcela","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Billbergia","zebrina","(Herb.) Lindl.","BROMELIACEAE Billbergia zebrina (Herb.) Lindl.","UEC075993","Splink","UEC","Breier, T.B.","817","Native","Bronze","Estação Ecológica Assis, Parcelas permanentes. Na parcela E14, 14317 a 1,4m do solo","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Bromelia","balansae","Mez","BROMELIACEAE Bromelia balansae Mez","ESA139039","Splink","ESA","Colletta, G.D.","2551","Native","Latão","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Tillandsia","pohliana","Mez","BROMELIACEAE Tillandsia pohliana Mez","UEC043618","Splink","UEC","Breier, T.B.","800","Native","Bronze","Estação Ecológica Assis, Parcela permanente A3","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Bromeliaceae","Tillandsia","recurvata","(L.) L.","BROMELIACEAE Tillandsia recurvata (L.) L.","UEC043602","Splink","UEC","Breier, T.B.","821","Native","Bronze","Estação Ecológica Assis, Base do Instituto Florestal","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Burseraceae","Protium","heptaphyllum","(Aubl.) Marchand","BURSERACEAE Protium heptaphyllum (Aubl.) Marchand","ESA00139024","REFLORA","ESA","Colletta, G.D.","2536","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Cactaceae","Epiphyllum","phyllanthus","(L.) Haw.","CACTACEAE Epiphyllum phyllanthus (L.) Haw.","137478","GBIF","UEC","Breier, T.B.","0818","Native","Bronze","Estação Ecológica Assis, Base do Instituto Florestal.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Calophyllaceae","Calophyllum","brasiliense","Cambess.","CALOPHYLLACEAE Calophyllum brasiliense Cambess.","ESA:91730","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Calophyllaceae","Kielmeyera","coriacea","Mart. & Zucc.","CALOPHYLLACEAE Kielmeyera coriacea Mart. & Zucc.","RB01310430","GBIF","RB","Savassi-Coutinho, A.P.","680","Native","Bronze","Estação Ecológica de Assis. Parcela permanente do biota.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Cardiopteridaceae","Citronella","gongonha","(Mart.) R.A.Howard","CARDIOPTERIDACEAE Citronella gongonha (Mart.) R.A.Howard","UEC036842","Splink","UEC","Durigan, G.","30585","Native","Bronze","Estação Ecológica Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Caryocaraceae","Caryocar","brasiliense","Cambess.","CARYOCARACEAE Caryocar brasiliense Cambess.","ESA00139026","REFLORA","ESA","Colletta, G.D.","2538","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Celastraceae","Monteverdia","gonoclada","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclada (Mart.) Biral","UEC027568","Splink","UEC","Durigan, G.","30602","Native","Bronze","Estação Ecológica de Assis","Sim"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Celastraceae","Peritassa","campestris","(Cambess.) A.C. Sm.","CELASTRACEAE Peritassa campestris (Cambess.) A.C. Sm.","UEC068988","Splink","UEC","Durigan, G.","30621","Native","Ouro","Estação Ecológica de Assis","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Celastraceae","Plenckia","populnea","Reissek","CELASTRACEAE Plenckia populnea Reissek","ESA:91726","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Chrysobalanaceae","Couepia","grandiflora","(Mart. & Zucc.) Benth.","CHRYSOBALANACEAE Couepia grandiflora (Mart. & Zucc.) Benth.","ESA00139031","REFLORA","ESA","Colletta, G.D.","2543","Native","Ouro","Estação Ecológica de Assis. Cerrado.","Não"
"ESTAÇÃO ECOLÓGICA DE ASSIS","Angiosperms","Chrysobalanaceae","Leptobalanus","humilis","(Cham. & Schltdl.) Sothers & Prance","CHRYSOBALANACEAE Leptobalanus humilis (Cham. & Schltdl.) Sothers & Prance","ESA:91728","GBIF",,"Lima, R.A.F.",,"Native","Latão","Parcela permanente 10.24ha, Estacao Ecologica de Assis, Assis county, Sao Paulo State","Não"
