"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Violaceae","Amphirrhox","longifolia","(A.St.-Hil.) Spreng.","VIOLACEAE Amphirrhox longifolia (A.St.-Hil.) Spreng.","298844","SPLINK","SP","Aguiar, O.T.","609","Native","Ouro","Parque Estadual de Jurupará, estrada da Usina da Barra, às margens da represa","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Fabaceae","Andira","anthelmia","(Vell.) Benth.","FABACEAE Andira anthelmia (Vell.) Benth.","UEC150781","SPLINK","UEC","Santiago, C.M.","s.n.","Native","Ouro","Parque Estadual de Jurupará, estrada do","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Araceae","Anthurium","pentaphyllum","(Aubl.) G.Don","ARACEAE Anthurium pentaphyllum var. pentaphyllum (Aubl.) G.Don","SP049318","SPLINK","SP","Pastore, J.A.","632","Native","Ouro","Parque Estadual de Jurupará, Caminho para a Fazenda Tucano.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Araceae","Anthurium","sellowianum","Kunth","ARACEAE Anthurium sellowianum Kunth","SP049400","SPLINK","SP","Pastore, J.A.","628","Native","Ouro","Parque Estadual de Jurupará, Fazenda Tucano.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Primulaceae","Ardisia","guianensis","(Aubl.) Mez","PRIMULACEAE Ardisia guianensis (Aubl.) Mez","293122","SPLINK","SP","Pastore, J.A.","612","Native","Ouro","Parque Estadual de Jurupará, Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Asteraceae","Austroeupatorium","inulaefolium","(Kunth) R.M.King & H.Rob.","ASTERACEAE Austroeupatorium inulaefolium (Kunth) R.M.King & H.Rob.","UEC100311","SPLINK","UEC","Esteves, R.L.","64","Native","Ouro","Parque Estadual de Jurupará, cachoeira do frança.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Asteraceae","Baccharis","anomala","DC.","ASTERACEAE Baccharis anomala DC.","SPSF00019248","SPLINK","SPSF","Pastore, J.A.","622","Native","Ouro","Parque Estadual de Jurupará, Fazenda Tucano","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Asteraceae","Baccharis","intermixta","Gardner","ASTERACEAE Baccharis intermixta Gardner","285813","SPLINK","SP","Pastore, J.A.","640","Native","Ouro","Parque Estadual de Jurupará, Região da Água da Carapuça, na margem do caminho.","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Asteraceae","Baccharis","montana","DC.","ASTERACEAE Baccharis montana DC.","SPSF00044184","SPLINK","SPSF","Lima, R.A.F.","847","Native","Ouro","Parque Estadual de Jurupará, Base roda D'Água","Não"
"PARQUE ESTADUAL DO JURUPARÁ","Angiosperms","Asteraceae","Baccharis","oreophila","Malme","ASTERACEAE Baccharis oreophila Malme","285824","SPLINK","SP","Baitello, J.B.","781","Native","Ouro","Parque Estadual de Jurupará, Caminho para a Fazenda Tucano, na orla da mata.","Não"
