"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2022-05-13T16:41:19",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"442448","308","Villagra, BLP",,,,,,,,,,,,"2010","08",,,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Água Fria",,,,"-23.4667","-46.1701",,,,,,,,,,,,"Villagra, BLP",,"2010-12-NA",,,"Abuta selloana",,,,,,,"Plantae",,,,,"Menispermaceae",,,,"Abuta",,,,"selloana",,,,,,,,,,,,,,"Abuta selloana",,,,,,,"Brasil",,,,,,,"-23.4667","-46.1701","Eichler","Splink",,,,"12",,"2010",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Villagra, B.L.P.","308","2010","Villagra, B.L.P.","2010",,"Villagra",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Abuta selloana","Eichler","possibly_ok","Menispermaceae","Abuta selloana","Eichler","species","name accepted","bfo-19749",,,"Abuta selloana Eichler","Abuta","Menispermaceae","medium","Abuta selloana"
"speciesLink",,,"2021-12-09T11:08:33",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"514900","2084","Lima, MEL; et al.",,,,,,,,,,,,"2009","11","12",,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade",,,,"-23.769444","-46.286389",,,,,,,,,,,,"Nicolau, SA",,"2009-11-NA",,,"Cinnamomum glaziovii",,,,,,,"Plantae",,,,,"Lauraceae",,,,"Cinnamomum",,,,"glaziovii",,,,,,,,,,,,,,"Cinnamomum glaziovii",,,,,,,"Brasil","927","927",,,,,"-23.769444","-46.286389","(Mez) Kosterm.","Splink",,,,"11",,"2009",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Lima, M.E.L.","2084","2009","Nicolau, S.A.","2009",,"Lima",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Aiouea glaziovii","(Mez) R.Rohde","possibly_ok","Lauraceae","Aiouea glaziovii","(Mez) R.Rohde","species","replaced synonym","bfo-607775","Aiouea glaziovii","(Mez) R.Rohde","Aiouea glaziovii (Mez) R.Rohde","Aiouea","Lauraceae","high","Aiouea glaziovii"
"speciesLink",,,"2021-12-09T11:04:52",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"514862","2068","Lima, MEL; et al.",,,,,,,,,,,,"2009","11","11",,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da comunidade",,,,"-23.769444","-46.286111",,,,,,,,,,,,"Cordeiro, I",,"2009-11-NA",,,"Alchornea glandulosa",,,,,,,"Plantae",,,,,"Euphorbiaceae",,,,"Alchornea",,,,"glandulosa",,,,,,,,,,,,,,"Alchornea glandulosa",,,,,,,"Brasil","927","927",,,,,"-23.769444","-46.286111","Poepp. & Endl.","Splink",,,,"11",,"2009",,,,"SP0514862",,,,,,,,,,,,,,,,,,,"SP",,"Lima, M.E.L.","2068","2009","Cordeiro, I.","2009",,"Lima",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Alchornea glandulosa","Poepp. & Endl.","possibly_ok","Euphorbiaceae","Alchornea glandulosa","Poepp. & Endl.","species","name accepted","bfo-17456",,,"Alchornea glandulosa Poepp. & Endl.","Alchornea","Euphorbiaceae","high","Alchornea glandulosa"
"speciesLink",,,"2021-12-09T11:04:53",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"514863","1522","Lima, MEL; et al.",,,,,,,,,,,,"2006","12","11",,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da comunidade",,,,"-23.769722","-46.286389",,,,,,,,,,,,"Cordeiro, I",,"2007-06-NA",,,"Alchornea sidifolia",,,,,,,"Plantae",,,,,"Euphorbiaceae",,,,"Alchornea",,,,"sidifolia",,,,,,,,,,,,,,"Alchornea sidifolia",,,,,,,"Brasil","927","927",,,,,"-23.769722","-46.286389","Müll.Arg.","Splink",,,,"06",,"2007",,,,"SP0514863",,,,,,,,,,,,,,,,,,,"SP",,"Lima, M.E.L.","1522","2006","Cordeiro, I.","2007",,"Lima",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Alchornea sidifolia","Müll.Arg.","possibly_ok","Euphorbiaceae","Alchornea sidifolia","Müll.Arg.","species","name accepted","bfo-35652",,,"Alchornea sidifolia Müll.Arg.","Alchornea","Euphorbiaceae","high","Alchornea sidifolia"
"speciesLink",,,"2021-12-09T11:04:53",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"514864","2105","Lima, MEL; Moreno, PRH",,,,,,,,,,,,"2009","11","17",,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da comunidade",,,,"-23.769444","-46.286111",,,,,,,,,,,,"Cordeiro, I",,"2009-11-NA",,,"Alchornea triplinervia",,,,,,,"Plantae",,,,,"Euphorbiaceae",,,,"Alchornea",,,,"triplinervia",,,,,,,,,,,,,,"Alchornea triplinervia",,,,,,,"Brasil","964","964",,,,,"-23.769444","-46.286111","(Spreng.) Müll.Arg.","Splink",,,,"11",,"2009",,,,"SP0514864",,,,,,,,,,,,,,,,,,,"SP",,"Lima, M.E.L.","2105","2009","Cordeiro, I.","2009","Moreno, P.R.H.","Lima",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Alchornea triplinervia","(Spreng.) Müll.Arg.","possibly_ok","Euphorbiaceae","Alchornea triplinervia","(Spreng.) Müll.Arg.","species","name accepted","bfo-17458",,,"Alchornea triplinervia (Spreng.) Müll.Arg.","Alchornea","Euphorbiaceae","high","Alchornea triplinervia"
"speciesLink",,,"2024-06-21T08:56:11",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"514880","2268","Lima, MEL; Moreno, PRH",,,,,,,,,,,,"2009","11","16",,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade",,,,"-23.768889","-46.286111",,,,,,,,,,,,"Cordeiro, I",,"2009-11-NA",,,"Alseis floribunda",,,,,,,"Plantae",,,,,"Rubiaceae",,,,"Alseis",,,,"floribunda",,,,,,,,,,,,,,"Alseis floribunda",,,,,,,"Brasil","964","964",,,,,"-23.768889","-46.286111","Schott","Splink",,,,"11",,"2009",,,,"SP0514880",,,,,,,,,,,,,,,,,,,"SP",,"Lima, M.E.L.","2268","2009","Cordeiro, I.","2009","Moreno, P.R.H.","Lima",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Alseis floribunda","Schott","possibly_ok","Rubiaceae","Alseis floribunda","Schott","species","name accepted","bfo-13825",,,"Alseis floribunda Schott","Alseis","Rubiaceae","low","Alseis floribunda"
"speciesLink",,,"2024-06-21T08:56:12",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"514881","1323","Lima, MEL; et al.",,,,,,,,,,,,"2006","05","20",,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade",,,,"-23.769167","-46.286111",,,,,,,,,,,,"Cordeiro, I",,"2007-06-NA",,,"Amaioua intermedia",,,,,,,"Plantae",,,,,"Rubiaceae",,,,"Amaioua",,,,"intermedia",,,,,,,,,,,,,,"Amaioua intermedia",,,,,,,"Brasil","927","927",,,,,"-23.769167","-46.286111","Mart.","Splink",,,,"06",,"2007",,,,"SP0514881",,,,,,,,,,,,,,,,,,,"SP",,"Lima, M.E.L.","1323","2006","Cordeiro, I.","2007",,"Lima",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Amaioua intermedia","Mart. ex Schult. & Schult.f.","possibly_ok","Rubiaceae","Amaioua intermedia","Mart. ex Schult. & Schult.f.","species","author misspelled","bfo-13830",,,"Amaioua intermedia Mart. ex Schult. & Schult.f.","Amaioua","Rubiaceae","low","Amaioua intermedia"
"speciesLink",,,"2021-12-09T11:06:07",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"514867","2115","Lima, MEL; Moreno, PRH",,,,,,,,,,,,"2009","11","17",,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade",,,,"-23.769444","-46.283333",,,,,,,,,,,,"Lima, MEL",,"2009-11-NA",,,"Andira fraxinifolia",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Andira",,,,"fraxinifolia",,,,,,,,,,,,,,"Andira fraxinifolia",,,,,,,"Brasil","964","964",,,,,"-23.769444","-46.283333","Benth.","Splink",,,,"11",,"2009",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Lima, M.E.L.","2115","2009","Lima, M.E.L.","2009","Moreno, P.R.H.","Lima",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Andira fraxinifolia","Benth.","possibly_ok","Fabaceae","Andira fraxinifolia","Benth.","species","name accepted","bfo-29442",,,"Andira fraxinifolia Benth.","Andira","Fabaceae","low","Andira fraxinifolia"
"speciesLink",,,"2021-12-09T11:02:06",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"442469","279","Villagra, BLP",,,,,,,,,,,,"2010","05",,,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba, Olho D`Água",,,,"-23.786111","-46.289444",,,,,,,,,,,,"Villagra, BLP",,"2010-08-NA",,,"Anemopaegma chamberlaynii",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Anemopaegma",,,,"chamberlaynii",,,,,,,,,,,,,,"Anemopaegma chamberlaynii",,,,,,,"Brasil",,,,,,,"-23.786111","-46.289444","(Sims) Bureau & K.Schum.","Splink",,,,"08",,"2010",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Villagra, B.L.P.","279","2010","Villagra, B.L.P.","2010",,"Villagra",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Anemopaegma chamberlaynii","(Sims) Bureau & K.Schum.","possibly_ok","Bignoniaceae","Anemopaegma chamberlaynii","(Sims) Bureau & K.Schum.","species","name accepted","bfo-112506",,,"Anemopaegma chamberlaynii (Sims) Bureau & K.Schum.","Anemopaegma","Bignoniaceae","medium","Anemopaegma chamberlaynii"
"speciesLink",,,"2021-12-09T11:02:06",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"442444","280","Villagra, BLP",,,,,,,,,,,,,,,,,,,,,,"São Paulo","Santo André","Santo André","Parque Natural Municipal Nascentes de Paranapiacaba, olho D` Água",,,,"-23.66","-46.529999",,"27258",,,,,,,,,,"Villagra, BLP",,"2010-04-NA",,,"Anemopaegma prostratum",,,,,,,"Plantae",,,,,"Bignoniaceae",,,,"Anemopaegma",,,,"prostratum",,,,,,,,,,,,,,"Anemopaegma prostratum",,,,,,,"Brasil",,,,,,,"0","0","DC.","Splink",,,,"04",,"2010",,,,,,,,,,,,,,,,,,,,,,,"SP",,"Villagra, B.L.P.","280",,"Villagra, B.L.P.","2010",,"Villagra",,"brazil","sao paulo","santo andre","parque natural municipal nascentes de paranapiacaba",,"locality","brazil_sao paulo_santo andre","brazil_sao paulo_santo andre",-7.24178,-36.6146,"county","brazil_sao paulo_santo andre","Brazil","São Paulo","Santo André",,"gdam","check_local.2municip.","Anemopaegma prostratum","DC.","possibly_ok","Bignoniaceae","Anemopaegma prostratum","DC.","species","name accepted","bfo-112565",,,"Anemopaegma prostratum DC.","Anemopaegma","Bignoniaceae","medium","Anemopaegma prostratum"
