"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"gbif","1.9108005092848e-314",,"2024-06-15 09:41:33",,,"https://specieslink.net/col/455",,"FFCLRP","SPFR",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/455/2059","2059",,"Marcondes-Ferreira, W.; Barosela, J.R.; Mancini, G.V.; da Silva, G.A.; Amaral, H.V.",,,,,"PRESENT",,,,,,"1991-09-16","1991","9","16",,,,,,,"BR","São Paulo",,"São Simão","Estação Ecológica Santa Maria",,,,"-21.475556","-47.555",,,,,,,,,,,,"Barosela, J.R.; Mancini, G.V.; da Silva, G.A.; Amaral, H.V.",,,,,"Anacardiaceae",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Sapindales",,"Anacardiaceae",,,,,,,,,,,"family",,"ACCEPTED",,"7b203230-ba55-4da6-9274-e1d7b1b95987",,,TRUE,FALSE,,"Anacardiaceae","Anacardiaceae","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/SPFR002059","Brasil",,,,,"WGS84",,,,,"GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SPFR",,"Marcondes-Ferreira, W.",,"1991","Barosela, J.R.",,"Barosela, J.R.; Mancini, G.V.; Silva, G.A.; Amaral, H.V.","Marcondes-Ferreira","Mancini, G.V.; Silva, G.A.; Amaral, H.V.","brazil","sao paulo","sao simao","estacao ecologica santa maria",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county","brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","check_local.2municip.","Anacardiaceae","R.Br.","family_as_genus","Anacardiaceae","Anacardiaceae","R.Br.","family","name accepted","bfo-44",,,"Anacardiaceae R.Br.",,"Anacardiaceae","low",
"speciesLink",,,"2024-08-06T09:15:53",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"53206","6831","N.M.Ivanauskas & D.F.Bertani",,,,,,,,,,,,"2018","05","08",,,,,,,,"SP","São Simão","São Simão","Estação Ecológica de Santa Maria",,,,"-21.375556","-47.606944",,,,,,,,,,,,"N.M.Ivanauskas",,"2018-05-08",,,"Eugenia punicifolia",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Eugenia",,,,"punicifolia",,,,,,,,,,,,,,"Eugenia punicifolia",,,,,,,"Brasil","605","605",,,,,,,"(Kunth) DC.","Splink","08",,,"05",,"2018",,,,"SPSF00053206","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","6831","2018","Ivanauskas, N.M.","2018","Bertani, D.F.","Ivanauskas",,"brazil","sao paulo","sao simao","estacao ecologica de santa maria",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county","brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","check_local.2municip.","Eugenia punicifolia","(Kunth) DC.","possibly_ok","Myrtaceae","Eugenia punicifolia","(Kunth) DC.","species","name accepted","bfo-10515",,,"Eugenia punicifolia (Kunth) DC.","Eugenia","Myrtaceae","medium","Eugenia punicifolia"
"speciesLink",,,"2025-05-13T17:38:22",,,"455",,"FFCLRP","SPFR",,"PreservedSpecimen",,,,"1140","441","Marcondes-Ferreira, W.; Barosela, J.R.; Amaral, H.V.; Mancini, G.V.; Silva, G.A.da",,,,,,,,,,,,"1991","09","16",,,,,,,,"São Paulo","São Simão","São Simão","Estação Ecológica de Santa Maria",,,,"-21.469999","-47.549999",,"27881",,,,,,,,,,,,,,,"Opiliaceae",,,,,,,"Plantae",,,,,"Opiliaceae",,,,,,,,,,,,,,,,,,,,,,"Opiliaceae",,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,"SPFR001140",,,,,,,,,,,,,,,,,,,"SPFR",,"Marcondes-Ferreira, W.","441","1991",,,"Barosela, J.R.; Amaral, H.V.; Mancini, G.V.; Silva, G.A.","Marcondes-Ferreira",,"brazil","sao paulo","sao simao","estacao ecologica de santa maria",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county","brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","check_local.2municip.","Opiliaceae","Valeton","family_as_genus","Opiliaceae","Opiliaceae","Valeton","family","name accepted","bfo-178",,,"Opiliaceae Valeton",,"Opiliaceae","unknown",
"speciesLink",,,"2024-08-06T09:15:37",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"53205","6830","N.M.Ivanauskas & D.F.Bertani",,,,,,,,,,,,"2018","05","08",,,,,,,,"SP","São Simão","São Simão","Estação Ecológica de Santa Maria",,,,"-21.221389","-47.621944",,,,,,,,,,,,"N.M.Ivanauskas",,"2018-05-08",,,"Rhynchanthera dichotoma",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Myrtales",,"Melastomataceae",,,,"Rhynchanthera",,,,"dichotoma",,,,,,,,,,,,,,"Rhynchanthera dichotoma",,,,,,,"Brasil","575","575",,,,,,,"(Desr.) DC.","Splink","08",,,"05",,"2018",,,,"SPSF00053205","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Ivanauskas, N.M.","6830","2018","Ivanauskas, N.M.","2018","Bertani, D.F.","Ivanauskas",,"brazil","sao paulo","sao simao","estacao ecologica de santa maria",,"locality","brazil_sao paulo_sao simao","brazil_sao paulo_sao simao",-21.46134264,-47.56821164,"county","brazil_sao paulo_sao simao","Brazil","São Paulo","São Simão",,"ibge","check_local.2municip.","Rhynchanthera dichotoma","(Desr.) DC.","possibly_ok","Melastomataceae","Rhynchanthera dichotoma","(Desr.) DC.","species","name accepted","bfo-9863",,,"Rhynchanthera dichotoma (Desr.) DC.","Rhynchanthera","Melastomataceae","medium","Rhynchanthera dichotoma"
