"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship.x","downloadedFrom","scientificNameAuthorship.y","dayIdentified","latitude","longitude","monthIdentified","yearIdentified","right","modified_incomplete","scientificNameAuthorship","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-06-01T00:01:00",,,"40",,"MBM","MBM",,"PreservedSpecimen",,,,"429528","4526","Lozano, ED; Canestraro, BK; Koga, ML",,,,,,,,,,,,"2019","7","31",,,,,,,,"São Paulo","Cajati","Cajati","Parque Estadual do Rio Turvo, próximo ao Rio Azeite.",,,,"-24.73","-48.119999",,"24646",,,,,,,,,,"Lozano, ED",,"2019-NA-NA",,,"Adiantopsis radiata",,,,,,,"Plantae",,,,,"Pteridaceae",,,,"Adiantopsis",,,,"radiata",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"-24.797667","-48.157750",,"Splink",,,,,,"2019",,,"(L.) Fée",,"MBM429528",,,,,,,,,,,,,,,,,,,"MBM",,"Lozano, E.D.","4526","2019","Lozano, E.D.","2019","Canestraro, B.K.; Koga, M.L.","Lozano",,"brazil","sao paulo","cajati","parque estadual do rio turvo",,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county","brazil_sao paulo_cajati","Brazil","São Paulo","Cajati",,"ibge","check_local.2municip.","Adiantopsis radiata","(L.) Fée","possibly_ok","Pteridaceae","Adiantopsis radiata","(L.) Fée","species","name accepted","bfo-91803",,,"Adiantopsis radiata (L.) Fée","Adiantopsis","Pteridaceae","low","Adiantopsis radiata"
"speciesLink",,,"2025-06-01T00:01:00",,,"40",,"MBM","MBM",,"PreservedSpecimen",,,,"429538","4524","Lozano, ED; Canestraro, BK; Koga, ML",,,,,,,,,,,,"2019","7","31",,,,,,,,"São Paulo","Cajati","Cajati","Parque Estadual do Rio Turvo, próximo ao Rio Azeite.",,,,"-24.73","-48.119999",,"24646",,,,,,,,,,"Lozano, ED",,"2020-NA-NA",,,"Adiantum abscissum",,,,,,,"Plantae",,,,,"Pteridaceae",,,,"Adiantum",,,,"abscissum",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"-24.797667","-48.157750",,"Splink",,,,,,"2020",,,"Schrad.",,"MBM429538",,,,,,,,,,,,,,,,,,,"MBM",,"Lozano, E.D.","4524","2019","Lozano, E.D.","2020","Canestraro, B.K.; Koga, M.L.","Lozano",,"brazil","sao paulo","cajati","parque estadual do rio turvo",,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county","brazil_sao paulo_cajati","Brazil","São Paulo","Cajati",,"ibge","check_local.2municip.","Adiantum abscissum","Schrad.","possibly_ok","Pteridaceae","Adiantum abscissum","Schrad.","species","name accepted","bfo-91806",,,"Adiantum abscissum Schrad.","Adiantum","Pteridaceae","low","Adiantum abscissum"
"speciesLink",,,"2025-06-01T00:01:00",,,"40",,"MBM","MBM",,"PreservedSpecimen",,,,"429537","4522","Lozano, ED; Canestraro, BK; Koga, ML",,,,,,,,,,,,"2019","7","31",,,,,,,,"São Paulo","Cajati","Cajati","Parque Estadual do Rio Turvo, próximo ao Rio Azeite.",,,,"-24.73","-48.119999",,"24646",,,,,,,,,,"Lozano, ED",,"2020-NA-NA",,,"Adiantum pentadactylon",,,,,,,"Plantae",,,,,"Pteridaceae",,,,"Adiantum",,,,"pentadactylon",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"-24.797667","-48.157750",,"Splink",,,,,,"2020",,,"Langsd. & Fisch.",,"MBM429537",,,,,,,,,,,,,,,,,,,"MBM",,"Lozano, E.D.","4522","2019","Lozano, E.D.","2020","Canestraro, B.K.; Koga, M.L.","Lozano",,"brazil","sao paulo","cajati","parque estadual do rio turvo",,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county","brazil_sao paulo_cajati","Brazil","São Paulo","Cajati",,"ibge","check_local.2municip.","Adiantum pentadactylon","Langsd. & Fisch.","possibly_ok","Pteridaceae","Adiantum pentadactylon","Langsd. & Fisch.","species","name accepted","bfo-91843",,,"Adiantum pentadactylon Langsd. & Fisch.","Adiantum","Pteridaceae","low","Adiantum pentadactylon"
"speciesLink",,,"2025-06-01T00:01:00",,,"40",,"MBM","MBM",,"PreservedSpecimen",,,,"429527","4520","Lozano, ED; Canestraro, BK; Koga, ML",,,,,,,,,,,,"2019","7","31",,,,,,,,"São Paulo","Cajati","Cajati","Parque Estadual do Rio Turvo, próximo ao Rio Azeite.",,,,"-24.73","-48.119999",,"24646",,,,,,,,,,"Lozano, ED",,"2019-NA-NA",,,"Adiantum subcordatum",,,,,,,"Plantae",,,,,"Pteridaceae",,,,"Adiantum",,,,"subcordatum",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"-24.797667","-48.157750",,"Splink",,,,,,"2019",,,"Sw.",,"MBM429527",,,,,,,,,,,,,,,,,,,"MBM",,"Lozano, E.D.","4520","2019","Lozano, E.D.","2019","Canestraro, B.K.; Koga, M.L.","Lozano",,"brazil","sao paulo","cajati","parque estadual do rio turvo",,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county","brazil_sao paulo_cajati","Brazil","São Paulo","Cajati",,"ibge","check_local.2municip.","Adiantum subcordatum","Sw.","possibly_ok","Pteridaceae","Adiantum subcordatum","Sw.","species","name accepted","bfo-91857",,,"Adiantum subcordatum Sw.","Adiantum","Pteridaceae","low","Adiantum subcordatum"
"speciesLink",,,"2025-06-01T00:01:00",,,"40",,"MBM","MBM",,"PreservedSpecimen",,,,"429778","1570","Canestraro, BK; Lozano, ED; Koga, ML",,,,,,,,,,,,"2019","7","31",,,,,,,,"São Paulo","Cajati","Cajati","Parque Estadual do Rio Turvo, Barra do Azeite, Rio do Azeite.",,,,"-24.73","-48.119999",,"24646",,,,,,,,,,"Canestraro, BK",,"2019-NA-NA",,,"Anemia mandioccana",,,,,,,"Plantae",,,,,"Anemiaceae",,,,"Anemia",,,,"mandioccana",,,,,,,,,,,,,,,,,,,,,"Brazil",,,,,,,"-25.337772","-48.257239",,"Splink",,,,,,"2019",,,"Raddi",,"MBM429778",,,,,,,,,,,,,,,,,,,"MBM",,"Canestraro, B.K.","1570","2019","Canestraro, B.K.","2019","Lozano, E.D.; Koga, M.L.","Canestraro",,"brazil","sao paulo","cajati","parque estadual do rio turvo",,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county","brazil_sao paulo_cajati","Brazil","São Paulo","Cajati",,"ibge","check_local.2municip.","Anemia mandioccana","Raddi","possibly_ok","Anemiaceae","Anemia mandioccana","Raddi","species","name accepted","bfo-90628",,,"Anemia mandioccana Raddi","Anemia","Anemiaceae","low","Anemia mandioccana"
"speciesLink",,,"2025-04-11T13:06:32",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"429481","2849","Shirasuna, RT",,,,,,,,,,,,"2010","07","13",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Parque Estadual do Rio Turvo, rodovia Regis Bitencourt, Km 535, base do Cedro",,,,"-24.967567","-48.400875",,,,,,,,,,,,"Hirao, YV",,"2010-08-25",,,"Aphelandra chamissoniana",,,,,,,"Plantae",,,,,"Acanthaceae",,,,"Aphelandra",,,,"chamissoniana",,,,,,,,,,,,,,,,,,,,,"Brasil","660","660",,,,,"-24.967567","-48.400875",,"Splink",,"25",,,"08","2010",,,"Nees",,,,,,,,,,,,,,,,,,,,,"SP",,"Shirasuna, R.T.","2849","2010","Hirao, Y.V.","2010",,"Shirasuna",,"brazil","sao paulo","barra do turvo","parque estadual do rio turvo, rodovia regis bitencourt",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge","check_local.2municip.","Aphelandra chamissoniana","Nees","possibly_ok","Acanthaceae","Aphelandra chamissoniana","Nees","species","name accepted","bfo-4085",,,"Aphelandra chamissoniana Nees","Aphelandra","Acanthaceae","low","Aphelandra chamissoniana"
"speciesLink",,,"2021-12-09T11:15:30",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"454412","3024","Shirasuna, RT; Guaratini, MTG",,,,,,,,,,,,"2012","04","19",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Parque Estadual do Rio Turvo",,,,"-24.936361","-48.295472",,,,,,,,,,,,,,,,,"Apoclada simplex",,,,,,,"Plantae",,,,,"Poaceae",,,,"Apoclada",,,,"simplex",,,,,,,,,,,,,,,,,,,,,"Brasil","678","678",,,,,"-24.936361","-48.295472",,"Splink",,,,,,,,,"McClure & L.B.Sm.",,"SP040544",,,,,,,,,,,,,,,,,,,"SP",,"Shirasuna, R.T.","3024","2012",,,"Guaratini, M.T.G.","Shirasuna",,"brazil","sao paulo","barra do turvo","parque estadual do rio turvo",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge","check_local.2municip.","Apoclada simplex","McClure & L.B.Sm.","possibly_ok","Poaceae","Apoclada simplex","McClure & L.B.Sm.","species","name accepted","bfo-12986",,,"Apoclada simplex McClure & L.B.Sm.","Apoclada","Poaceae","high","Apoclada simplex"
"speciesLink",,,"2021-12-09T11:15:36",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"420267","2850","Shirasuna, RT; Abreu, L; Markowitsch, CJ; Paz, AM",,,,,,,,,,,,"2010","07","13",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Parque Estadual do Rio Turvo, Rodovia Régis Bittencourt, km 535, trilha atrás do alojamento do Instituto Florestal, base do Cedro",,,,"-24.968056","-48.401389",,,,,,,,,,,,"Shirasuna, RT",,"2010-NA-NA",,,"Aulonemia aristulata",,,,,,,"Plantae",,,,,"Poaceae",,,,"Aulonemia",,,,"aristulata",,,,,,,,,,,,,,,,,,,,,"Brasil","660","660",,,,,"-24.968056","-48.401389",,"Splink",,,,,,"2010",,,"(Döll) McClure",,,,,,,,,,,,,,,,,,,,,"SP",,"Shirasuna, R.T.","2850","2010","Shirasuna, R.T.","2010","Abreu, L.; Markowitsch, C.J.; Paz, A.M.","Shirasuna",,"brazil","sao paulo","barra do turvo","parque estadual do rio turvo, rodovia regis bittencourt",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge","check_local.2municip.","Aulonemia aristulata","(Döll) McClure","possibly_ok","Poaceae","Aulonemia aristulata","(Döll) McClure","species","name accepted","bfo-13024",,,"Aulonemia aristulata (Döll) McClure","Aulonemia","Poaceae","high","Aulonemia aristulata"
"speciesLink",,,"2024-12-16T22:42:48",,,"220",,"UFMG","BHCB",,"PreservedSpecimen",,,,"222329","2856","Shirasuna, RT; Abreu, L; Markowitsch, CJ; Paz, AM",,,,,,,,,,,,"2010","07","14",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Parque Estadual do Rio Turvo, próximo ao Km 534 da Rodovia Régis Bittencourt.",,,,"-24.920278","-48.25925",,,,,,,,,,,,,,"2010-07-NA",,,"Aulonemia lanciflora",,,,,,,"Plantae","Monocotyledon",,,,"Poaceae",,,,"Aulonemia",,,,"lanciflora",,,,,,,,,,,,,,,,,,,,,"Brasil","674","674",,,,,"-24.920278","-48.25925",,"Splink",,,,,"07","2010",,,"McClure & L.B.Sm.",,"BHCB222329","Southern America",,,,,,,,,,,,,,,,,,"BHCB",,"Shirasuna, R.T.","2856","2010",,"2010","Abreu, L.; Markowitsch, C.J.; Paz, A.M.","Shirasuna",,"brazil","sao paulo","barra do turvo","parque estadual do rio turvo, proximo ao km 534 da rodovia regis bittencourt",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge","check_local.2municip.","Aulonemia lanciflora","McClure & L.B.Sm.","possibly_ok","Poaceae","Aulonemia lanciflora","McClure & L.B.Sm.","species","name accepted","bfo-124034",,,"Aulonemia lanciflora McClure & L.B.Sm.","Aulonemia","Poaceae","high","Aulonemia lanciflora"
"speciesLink",,,"2025-06-01T00:01:00",,,"40",,"MBM","MBM",,"PreservedSpecimen",,,,"406170","43","Ferreira, PC; Ariati, V; Marinero, F",,,,,,,,,,,,"2015","7","17",,,,,,,,"São Paulo","Cajati","Cajati","Parque Estadual do Rio Turvo, Próximo ao alojamento do Núcleo Capelinha.",,,,"-24.73","-48.119999",,"24646",,,,,,,,,,"Ferreira, PC",,"2016-2-1",,,"Cestrum",,,,,,,"Plantae",,,,,"Solanaceae",,,,"Cestrum",,,,,,,,,,,,,,,,,,,,,,,,,"Brazil","337",,,,,,"-24.846944","-48.243889",,"Splink",,"1",,,"2","2016",,,,,"MBM406170",,,,,,,,,,,,,,,,,,,"MBM",,"Ferreira, P.C.","43","2015","Ferreira, P.C.","2016","Ariati, V.; Marinero, F.","Ferreira",,"brazil","sao paulo","cajati","parque estadual do rio turvo",,"locality","brazil_sao paulo_cajati","brazil_sao paulo_cajati",-24.77180482,-48.19476358,"county","brazil_sao paulo_cajati","Brazil","São Paulo","Cajati",,"ibge","check_local.2municip.","Cestrum","L.","indet","Solanaceae","Cestrum","L.","genus","name accepted","bfo-14635",,,"Cestrum L.","Cestrum","Solanaceae","low",
