"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Angiosperms","Asteraceae","Yoneshiguea","compta","(Børgesen) Barros-Barreto, Maggs & M.A.Jaramillo","ASTERACEAE Yoneshiguea compta (Børgesen) Barros-Barreto, Maggs & M.A.Jaramillo","391076","Splink","SP-ALGAE","Rocha-Jorge, R.",,,"Bronze","Parque Estadual Marinho da Laje de Santos, Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Bignoniaceae","Chondracanthus","acicularis","(Roth) Fredericq","BIGNONIACEAE Chondracanthus acicularis (Roth) Fredericq","400568","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Bignoniaceae","Chondracanthus","saundersii","C.W.Schneider & C.E.Lane","BIGNONIACEAE Chondracanthus saundersii C.W.Schneider & C.E.Lane","391083","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos, Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Bignoniaceae","Chondracanthus","teedei","(Mertens ex Roth) Fredericq","BIGNONIACEAE Chondracanthus teedei (Mertens ex Roth) Fredericq","RB00599489","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada a 12m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Bignoniaceae","Pyropia","acanthophora","(E.C.Oliveira & Coll) M.C.Oliveira, D.Milstein & E.C.Oliveira","BIGNONIACEAE Pyropia acanthophora (E.C.Oliveira & Coll) M.C.Oliveira, D.Milstein & E.C.Oliveira","399813","Splink","SP-ALGAE","Jorge, R.R.",,"Naturalized","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Blechnaceae","Lomentaria","corallicola","Borgesen","BLECHNACEAE Lomentaria corallicola Borgesen","399993","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Ferns and Lycophytes","Blechnaceae","Lomentaria","xorallicola","Borgesen","BLECHNACEAE Lomentaria xorallicola Borgesen","400540","Splink","SP-ALGAE","Jorge, R.R.",,,"Bronze","Parque Estadual Marinho da Laje de Santos,Parcel do Sul","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Brassicaceae","Gelidium","americanum","(W.R. Taylor) Santelices","BRASSICACEAE Gelidium americanum (W.R. Taylor) Santelices","400132","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Parcel do Bandolim","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Brassicaceae","Gelidium","microdonticum","W.R. Taylor","BRASSICACEAE Gelidium microdonticum W.R. Taylor","427809","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Brassicaceae","Gelidium","torulosum","Kützing","BRASSICACEAE Gelidium torulosum Kützing","400564","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Angiosperms","Cactaceae","Arthrocardia","corymbosa","(Lamarck) Decaisne","CACTACEAE Arthrocardia corymbosa (Lamarck) Decaisne","427814","Splink","SP-ALGAE","Rocha-Jorge, R.",,,"Bronze","Parque Estadual Marinho da Laje de Santos (Laje Principal)","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Cactaceae","Arthrocardia","flabellata","(Kutzing) Manza","CACTACEAE Arthrocardia flabellata (Kutzing) Manza","399981","Splink","SP-ALGAE","Jorge, R.R.",,,"Bronze","Parque Estadual Marinho da Laje de Santos, Calhaus","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Angiosperms","Campanulaceae","Laurentia",,"Adans.","CAMPANULACEAE Laurentia Adans.","RB00599491","JABOT","RB","Amado Filho, G.M.",,,"Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada a 12m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Caprifoliaceae","Willeella","brachyclados","(Montagne) M.J.Wynne","CAPRIFOLIACEAE Willeella brachyclados (Montagne) M.J.Wynne","400544","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Caryophyllaceae","Ceramium","deslongchampsii","Chauv. ex Duby","CARYOPHYLLACEAE Ceramium deslongchampsii Chauv. ex Duby","RB00599468","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 18 e 20m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Caryophyllaceae","Ceramium","diaphanum","(Lightf.) Roth","CARYOPHYLLACEAE Ceramium diaphanum (Lightf.) Roth","RB00599455","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 10 e 11m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Caryophyllaceae","Ceramium","flaccidum","(Kütz.) Ardissone","CARYOPHYLLACEAE Ceramium flaccidum (Kütz.) Ardissone","RB00599433","JABOT","RB","Amado Filho, G.M.",,,"Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 18 e 20m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Caryophyllaceae","Ceramium","vagans","P.C.Silva","CARYOPHYLLACEAE Ceramium vagans P.C.Silva","RB00599460","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 18 e 20m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Cistaceae","Haliptilon","cubense","(Montagne ex Kutzing) Garbary & H.W.Johansen","CISTACEAE Haliptilon cubense (Montagne ex Kutzing) Garbary & H.W.Johansen","400551","Splink","SP-ALGAE","Jorge, R.R.",,,"Bronze","Parque Estadual Marinho da Laje de Santos,Calhaus","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Cistaceae","Haliptilon","subulatum","(J.Ellis & Solander) H.W.Johansen","CISTACEAE Haliptilon subulatum (J.Ellis & Solander) H.W.Johansen","399964","Splink","SP-ALGAE","Jorge, R.R.",,,"Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Convolvulaceae","Chondria","dangeardii","E.Y. Dawson","CONVOLVULACEAE Chondria dangeardii E.Y. Dawson","399998","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Convolvulaceae","Chondria","leptacremon","(Melvill ex G.Murray) De Toni","CONVOLVULACEAE Chondria leptacremon (Melvill ex G.Murray) De Toni","399997","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Parcel do Sul","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Convolvulaceae","Chondria","platyramea","A.B.Joly & Ugadim","CONVOLVULACEAE Chondria platyramea A.B.Joly & Ugadim","400127","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Parcel do Sul","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Cordiaceae","Valonia","macrophysa","Kutzing","CORDIACEAE Valonia macrophysa Kutzing","391085","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos, Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Crassulaceae","Rhodymenia","delicatula","P.J.L.Dang.","CRASSULACEAE Rhodymenia delicatula P.J.L.Dang.","RB00599439","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 18 e 20m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Crassulaceae","Rhodymenia","pseudopalmata","(J.V.Lamouroux) P.C.Silva","CRASSULACEAE Rhodymenia pseudopalmata (J.V.Lamouroux) P.C.Silva","400129","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Cupressaceae","Cryptonemia","delicatula","Joly & Cordeiro","CUPRESSACEAE Cryptonemia delicatula Joly & Cordeiro","400543","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Laje principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Cyperaceae","Cladosiphon","occidentalis","Kylin","CYPERACEAE Cladosiphon occidentalis Kylin","RB00599446","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 18 e 20m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Euphorbiaceae","Codium","intertextum","Collins & Harvey","EUPHORBIACEAE Codium intertextum Collins & Harvey","399973","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos, Calhaus","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Fabaceae","Bryopsis","hypnoides","J.V.Lamouroux","FABACEAE Bryopsis hypnoides J.V.Lamouroux","427824","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos (Laje Principal)","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Fabaceae","Bryopsis","pennata","J.V.Lamouroux","FABACEAE Bryopsis pennata J.V.Lamouroux","399979","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos, Calhaus","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Fabaceae","Bryopsis","plumosa","(Hudson) C.Agardh","FABACEAE Bryopsis plumosa (Hudson) C.Agardh","400569","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Fabaceae","Centroceras","clavulatum","(C. Agardh) Montagne","FABACEAE Centroceras clavulatum (C. Agardh) Montagne","399830","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos - Laje principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Fabaceae","Corallina","officinalis","Linnaeus","FABACEAE Corallina officinalis Linnaeus","399989","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Fabaceae","Halymenia","floridana","J.Agardh","FABACEAE Halymenia floridana J.Agardh","400126","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Calhaus","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Fabaceae","Halymenia","rosea","M.Howe & W.R.Taylor","FABACEAE Halymenia rosea M.Howe & W.R.Taylor","RB00599416","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 18 e 20m de profundidade.","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Iridaceae","Herposiphonia","bipinnata","M.Howe","IRIDACEAE Herposiphonia bipinnata M.Howe","399842","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Iridaceae","Herposiphonia","secunda","(C.Agardh) Ambronn","IRIDACEAE Herposiphonia secunda (C.Agardh) Ambronn","399996","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Iridaceae","Laurencia","caraibica","P.C.Silva","IRIDACEAE Laurencia caraibica P.C.Silva","391082","Splink","SP-ALGAE","Rocha-Jorge, R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos, Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Iridaceae","Laurencia","dendroidea","J.Agardh","IRIDACEAE Laurencia dendroidea J.Agardh","400557","Splink","SP-ALGAE","Jorge, R.R.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos,Parcel do Sul","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Iridaceae","Laurencia","marilzae","Gil Rodrigues, Senties & M.T.Fujii","IRIDACEAE Laurencia marilzae Gil Rodrigues, Senties & M.T.Fujii","399826","Splink","SP-ALGAE","Jorge, R.R.",,,"Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Lamiaceae","Hypnea","musciformis","(Wulfen) J.V.Lamouroux","LAMIACEAE Hypnea musciformis (Wulfen) J.V.Lamouroux","399824","Splink","SP-ALGAE","Jorge, R.R.",,"Unknown","Bronze","Parque Estadual Marinho da Laje de Santos,Laje Principal","Não"
"PARQUE ESTADUAL MARINHO DA LAJE DE SANTOS","Algae","Lamiaceae","Hypnea","spinella","(C.Agardh) Kütz.","LAMIACEAE Hypnea spinella (C.Agardh) Kütz.","RB00599444","JABOT","RB","Amado Filho, G.M.",,"Native","Bronze","Parque Estadual Marinho da Laje de Santos. Coleta realizada entre 18 e 20m de profundidade.","Não"
