"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Arecaceae","Acrocomia","aculeata","(Jacq.) Lodd. ex Mart.","ARECACEAE Acrocomia aculeata (Jacq.) Lodd. ex Mart.","215703995","GBIF","Observations","Mariacarolinaaaa",,"Native","Bronze","Parque Estadual de Itapetinga, Mairiporã, SP, BR","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Arecaceae","Archontophoenix","alexandrae","(F.Muell.) H.Wendl. & Drude","ARECACEAE Archontophoenix alexandrae (F.Muell.) H.Wendl. & Drude","194500277","GBIF","Observations","Felipe_paulesini",,"Cultivated","Bronze","Parque Estadual de Itapetinga, Nazaré Paulista, SP, BR","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Bromeliaceae","Tillandsia","tenuifolia","L.","BROMELIACEAE Tillandsia tenuifolia L.","228069807","GBIF","Observations","Neves, P.A.",,"Native","Bronze","Parque Estadual de Itapetinga, Atibaia, SP, BR","Não"
"PARQUE ESTADUAL DE ITAPETINGA","Angiosperms","Cactaceae","Cereus","hildmannianus","K.Schum.","CACTACEAE Cereus hildmannianus K.Schum.","228067649","GBIF","Observations","Neves, P.A.",,"Native","Bronze","Parque Estadual de Itapetinga, Atibaia, SP, BR","Não"
