"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2025-02-04T08:01:05",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40594","300","Moura, L.C.",,,,,,,,,,,,"1998","01","19",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Shepard, G.J.",,,,,"Cyperus cayennensis",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Cyperus",,,,"cayennensis",,,,,,,,,,,,,,"Cyperus cayennensis",,,,,,,"Brasil",,,,,,,,,"(Lam.) Britton","Splink",,,,,,,,,,"HRCB040594",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","300","1998","Shepard, G.J.",,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus aggregatus","(Willd.) Endl.","possibly_ok","Cyperaceae","Cyperus aggregatus","(Willd.) Endl.","species","replaced synonym","bfo-7172","Cyperus aggregatus","(Willd.) Endl.","Cyperus aggregatus (Willd.) Endl.","Cyperus","Cyperaceae","low","Cyperus aggregatus"
"speciesLink",,,"2025-02-04T08:01:05",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40601","s.n.","Moura, L.C.",,,,,,,,,,,,"1998","01","09",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Shepard, G.J.",,,,,"Cyperus brevifolius",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Cyperus",,,,"brevifolius",,,,,,,,,,,,,,"Cyperus brevifolius",,,,,,,"Brasil",,,,,,,,,"(Rottb.) Endl. ex Hassk.","Splink",,,,,,,,,,"HRCB040601",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.",,"1998","Shepard, G.J.",,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","possibly_ok","Cyperaceae","Cyperus brevifolius","(Rottb.) Endl. ex Hassk.","species","name accepted","bfo-17136",,,"Cyperus brevifolius (Rottb.) Endl. ex Hassk.","Cyperus","Cyperaceae","low","Cyperus brevifolius"
"speciesLink",,,"2025-02-04T08:01:05",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40593","298","Moura, L.C.",,,,,,,,,,,,"1998","02","03",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Shepard, G.J.",,,,,"Cyperus diffusus subsp. chalaranthus",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Cyperus",,,,"diffusus","subsp. chalaranthus",,,,,,,,,,,,,"Cyperus diffusus subsp. chalaranthus",,,,,,,"Brasil",,,,,,,,,"(J. Presl & C. Presl) Kük.","Splink",,,,,,,,,,"HRCB040593",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","298","1998","Shepard, G.J.",,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus chalaranthus","J.Presl & C.Presl","subspecies","Cyperaceae","Cyperus chalaranthus","J.Presl & C.Presl","species","author misspelled|replaced synonym","bfo-7176","Cyperus chalaranthus","J.Presl & C.Presl","Cyperus chalaranthus J.Presl & C.Presl","Cyperus","Cyperaceae","low","Cyperus chalaranthus"
"speciesLink",,,"2025-02-04T08:01:05",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40600","s.n.","Moura, L.C.",,,,,,,,,,,,"1998","02","26",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Shepard, G.J.",,,,,"Cyperus diffusus",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Cyperus",,,,"diffusus",,,,,,,,,,,,,,"Cyperus diffusus",,,,,,,"Brasil",,,,,,,,,"Vahl","Splink",,,,,,,,,,"HRCB040600",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.",,"1998","Shepard, G.J.",,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus diffusus","Vahl","possibly_ok","Cyperaceae","Cyperus diffusus","Vahl","species","synonym not replaced","bfo-17142",,,"Cyperus diffusus Vahl","Cyperus","Cyperaceae","low","Cyperus diffusus"
"speciesLink",,,"2025-02-04T08:01:05",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40597","302","Moura, L.C.",,,,,,,,,,,,"1998","01","09",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Sheperd, G.J",,,,,"Cyperus friburgensis",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Cyperus",,,,"friburgensis",,,,,,,,,,,,,,"Cyperus friburgensis",,,,,,,"Brasil",,,,,,,,,"Boeckeler","Splink",,,,,,,,,,"HRCB040597",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","302","1998","Sheperd, G.J.",,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus friburgensis","Boeckeler","possibly_ok","Cyperaceae","Cyperus friburgensis","Boeckeler","species","name accepted","bfo-7182",,,"Cyperus friburgensis Boeckeler","Cyperus","Cyperaceae","low","Cyperus friburgensis"
"speciesLink",,,"2025-02-04T08:01:05",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40596","301","Moura, L.C.",,,,,,,,,,,,"1998","03","25",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Shepard, J.G.",,,,,"Cyperus hermaphroditus",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Cyperus",,,,"hermaphroditus",,,,,,,,,,,,,,"Cyperus hermaphroditus",,,,,,,"Brasil",,,,,,,,,"(Jacq.) Standl.","Splink",,,,,,,,,,"HRCB040596",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","301","1998","Shepard, J.G.",,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus hermaphroditus","(Jacq.) Standl.","possibly_ok","Cyperaceae","Cyperus hermaphroditus","(Jacq.) Standl.","species","name accepted","bfo-25410",,,"Cyperus hermaphroditus (Jacq.) Standl.","Cyperus","Cyperaceae","low","Cyperus hermaphroditus"
"speciesLink",,,"2025-02-04T08:01:08",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"1846","5","Noronha, M.R.P.",,,,,,,,,,,,"1981","11","18",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade Sede",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Araújo, A.C.",,"1997-06-30",,,"Kyllinga pumila",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Kyllinga",,,,"pumila",,,,,,,,,,,,,,"Kyllinga pumila",,,,,,,"Brasil",,,,,,,,,"Michx.","Splink","30",,,"06",,"1997",,,,"HRCB001846",,,,,,,,,,,,,,,,,,,"HRCB",,"Noronha, M.R.P.","5","1981","Araujo, A.C.","1997",,"Noronha",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade sede",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus hortensis","(Salzm. ex Steud.) Dorr","possibly_ok","Cyperaceae","Cyperus hortensis","(Salzm. ex Steud.) Dorr","species","replaced synonym","bfo-604623","Cyperus hortensis","(Salzm. ex Steud.) Dorr","Cyperus hortensis (Salzm. ex Steud.) Dorr","Cyperus","Cyperaceae","low","Cyperus hortensis"
"speciesLink",,,"2025-02-04T08:01:05",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40595","299","Moura, L.C.",,,,,,,,,,,,"1998","11","28",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Shepherd, J.G.",,,,,"Cyperus luzulae",,,,,,,"Plantae",,,,,"Cyperaceae",,,,"Cyperus",,,,"luzulae",,,,,,,,,,,,,,"Cyperus luzulae",,,,,,,"Brasil",,,,,,,,,"(L.) Retz.","Splink",,,,,,,,,,"HRCB040595",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","299","1998","Shepherd, J.G.",,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyperus luzulae","(L.) Retz.","possibly_ok","Cyperaceae","Cyperus luzulae","(L.) Retz.","species","name accepted","bfo-7186",,,"Cyperus luzulae (L.) Retz.","Cyperus","Cyperaceae","low","Cyperus luzulae"
"speciesLink",,,"2025-06-04T12:50:15",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40733","175","Moura, L.C.",,,,,,,,,,,,"1999","10","02",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,,,,,,"Vernonia scorpioides",,,,,,,"Plantae",,,,,"Asteraceae",,,,"Vernonia",,,,"scorpioides",,,,,,,,,,,,,,"Vernonia scorpioides",,,,,,,"Brasil",,,,,,,,,"(Lam.) Pers.","Splink",,,,,,,,,,"HRCB040733",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","175","1999",,,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Cyrtocymura scorpioides","(Lam.) H.Rob.","possibly_ok","Asteraceae","Cyrtocymura scorpioides","(Lam.) H.Rob.","species","replaced synonym","bfo-27011","Cyrtocymura scorpioides","(Lam.) H.Rob.","Cyrtocymura scorpioides (Lam.) H.Rob.","Cyrtocymura","Asteraceae","unknown","Cyrtocymura scorpioides"
"gbif","5.38873011627981e-315",,"2024-12-18 09:13:55",,,"https://specieslink.net/col/15",,"UNESP-RC","HRCB",,"PRESERVED_SPECIMEN",,,"https://specieslink.net/guid/15/40370","40370","209","Moura, L.C.",,,,,"PRESENT",,,,,,"1998-03-05","1998","3","5",,,,,,,"BR","São Paulo",,"Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,,,,,,,,,,,,,,,,,,,"Elvira Cass.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae",,,,"Delilia","Elvira",,,,,,"genus",,"SYNONYM",,"fdf55163-54d8-4bc7-862d-7e41068589e3",,,FALSE,FALSE,,"Delilia Spreng.","Elvira Cass.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA",,,"Brasil",,,,,"WGS84",,,,"DC.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","209","1998",,,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Delilia","Spreng.","name_w_authors","Asteraceae","Delilia","Spreng.","genus","replaced synonym","bfo-16082","Delilia","Spreng.","Delilia Spreng.","Delilia","Asteraceae","unknown",
"speciesLink",,,"2025-02-04T08:02:01",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"4866","s.n.","Schlittler, F.H.M.",,,,,,,,,,,,"1982","06","12",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Tozzi, A.M.G.A.",,"1996-11-19",,,"Desmodium affine",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Desmodium",,,,"affine",,,,,,,,,,,,,,"Desmodium affine",,,,,,,"Brasil",,,,,,,,,"Schltdl.","Splink","19",,,"11",,"1996",,,,"HRCB004866",,,,,,,,,,,,,,,,,,,"HRCB",,"Schlittler, F.H.M.",,"1982","Tozzi, A.M.G.A.","1996",,"Schlittler",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Desmodium affine","Schltdl.","possibly_ok","Fabaceae","Desmodium affine","Schltdl.","species","name accepted","bfo-22932",,,"Desmodium affine Schltdl.","Desmodium","Fabaceae","high","Desmodium affine"
"speciesLink",,,"2025-02-04T08:02:01",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"3931","272","Noronha, M.R.P.",,,,,,,,,,,,"1984","01","05",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Tozzi, A.M.G.A.",,"1996-11-19",,,"Desmodium axillare",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Desmodium",,,,"axillare",,,,,,,,,,,,,,"Desmodium axillare",,,,,,,"Brasil",,,,,,,,,"(Sw.) DC.","Splink","19",,,"11",,"1996",,,,"HRCB003931",,,,,,,,,,,,,,,,,,,"HRCB",,"Noronha, M.R.P.","272","1984","Tozzi, A.M.G.A.","1996",,"Noronha",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Desmodium axillare","(Sw.) DC.","possibly_ok","Fabaceae","Desmodium axillare","(Sw.) DC.","species","name accepted","bfo-22933",,,"Desmodium axillare (Sw.) DC.","Desmodium","Fabaceae","high","Desmodium axillare"
"speciesLink",,,"2025-02-04T08:02:01",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"1844","3","Noronha, M.R.P.",,,,,,,,,,,,"1981","11","18",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Tozzi, A.M.G.A.",,"1983-NA-NA",,,"Desmodium incanum",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Desmodium",,,,"incanum",,,,,,,,,,,,,,"Desmodium incanum",,,,,,,"Brasil",,,,,,,,,"DC.","Splink",,,,,,"1983",,,,"HRCB001844",,,,,,,,,,,,,,,,,,,"HRCB",,"Noronha, M.R.P.","3","1981","Tozzi, A.M.G.A.","1983",,"Noronha",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Desmodium incanum","(Sw.) DC.","possibly_ok","Fabaceae","Desmodium incanum","(Sw.) DC.","species","author misspelled","bfo-115339",,,"Desmodium incanum (Sw.) DC.","Desmodium","Fabaceae","high","Desmodium incanum"
"speciesLink",,,"2025-02-04T08:02:01",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"3693","s.n.","Cordeiro, L.",,,,,,,,,,,,"1983","12","10",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Tozzi, A.M.G.A.",,"1996-11-19",,,"Desmodium tortuosum",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Desmodium",,,,"tortuosum",,,,,,,,,,,,,,"Desmodium tortuosum",,,,,,,"Brasil",,,,,,,,,"(Sw.) DC.","Splink","19",,,"11",,"1996",,,,"HRCB003693",,,,,,,,,,,,,,,,,,,"HRCB",,"Cordeiro, L.",,"1983","Tozzi, A.M.G.A.","1996",,"Cordeiro",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Desmodium tortuosum","(Sw.) DC.","possibly_ok","Fabaceae","Desmodium tortuosum","(Sw.) DC.","species","name accepted","bfo-83064",,,"Desmodium tortuosum (Sw.) DC.","Desmodium","Fabaceae","high","Desmodium tortuosum"
"speciesLink",,,"2025-02-04T08:02:01",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40483","s.n.","Moura, L.C.",,,,,,,,,,,,"1998","03","16",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade (FEENA)",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,,,,,,"Desmodium uncinatum",,,,,,,"Plantae",,,,,"Fabaceae",,,,"Desmodium",,,,"uncinatum",,,,,,,,,,,,,,"Desmodium uncinatum",,,,,,,"Brasil",,,,,,,,,"(Jacq.) DC.","Splink",,,,,,,,,,"HRCB040483",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.",,"1998",,,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Desmodium uncinatum","(Jacq.) DC.","possibly_ok","Fabaceae","Desmodium uncinatum","(Jacq.) DC.","species","name accepted","bfo-83066",,,"Desmodium uncinatum (Jacq.) DC.","Desmodium","Fabaceae","unknown","Desmodium uncinatum"
"speciesLink",,,"2025-02-04T08:00:53",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"40584","187","Moura, L.C.",,,,,,,,,,,,"1998","09","02",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,,,,,,"Dichondra repens",,,,,,,"Plantae",,,,,"Convolvulaceae",,,,"Dichondra",,,,"repens",,,,,,,,,,,,,,"Dichondra repens",,,,,,,"Brasil",,,,,,,,,"J.R.Forst. & G.Forst.","Splink",,,,,,,,,,"HRCB040584",,,,,,,,,,,,,,,,,,,"HRCB",,"Moura, L.C.","187","1998",,,,"Moura",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Dichondra repens","J.R.Forst. & G.Forst.","possibly_ok","Convolvulaceae","Dichondra repens","J.R.Forst. & G.Forst.","species","name accepted","bfo-25378",,,"Dichondra repens J.R.Forst. & G.Forst.","Dichondra","Convolvulaceae","unknown","Dichondra repens"
"speciesLink",,,"2025-02-04T07:58:55",,,"15",,"UNESP-RC","HRCB",,"PreservedSpecimen",,,,"56370","s.n.","Aguiar, F.L.",,,,,,,,,,,,"2011","06","25",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.41","-47.560001",,"21773",,,,,,,,,,"Monteiro, R.",,"2011-06-NA",,,"Schefflera vinosa",,,,,,,"Plantae",,,,,"Araliaceae",,,,"Schefflera",,,,"vinosa",,,,,,,,,,,,,,"Schefflera vinosa",,,,,,,"Brasil",,,,,,,,,"(Cham. & Schltdl.) Frodin & Fiaschi","Splink",,,,"06",,"2011",,,,"HRCB056370",,,,,,,,,,,,,,,,,,,"HRCB",,"Aguiar, F.L.",,"2011","Monteiro, R.","2011",,"Aguiar",,"brazil","sao paulo","rio claro","floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Didymopanax vinosus","(Cham. & Schltdl.) Marchal","possibly_ok","Araliaceae","Didymopanax vinosus","(Cham. & Schltdl.) Marchal","species","replaced synonym","bfo-43285","Didymopanax vinosus","(Cham. & Schltdl.) Marchal","Didymopanax vinosus (Cham. & Schltdl.) Marchal","Didymopanax","Araliaceae","low","Didymopanax vinosus"
"speciesLink",,,"2025-06-01T12:02:46",,,"784",,"IBGE","IBGE",,"PreservedSpecimen",,,,"34450","53","Moura, LC",,,,,,,,,,,,"1993","3","9",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Horto Florestal Navarro de Andrade (Floresta Estadual Edmundo Navarro de Andrade). Banco de sementes de solo. Coordenada calculada. Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.4158333","-47.5247223",,,,,,,,,,,,"Canto-Dorow, TS",,"2001-7-NA",,,"Digitaria ciliaris",,,,,,,"Plantae",,,,,"Poaceae",,,,"Digitaria",,,,"ciliaris",,,,,,,,,,,,,,"Digitaria ciliaris",,,,,,,"Brasil",,,,,,,"22º24'57''S","47º31'29''W","(Retz.) Koeler","Splink",,,,"7",,"2001",,,,"IBGE00034450",,,,,,,,,,,,,,,,,,,"IBGE",,"Moura, L.C.","53","1993","Canto-Dorow, T.S.","2001",,"Moura",,"brazil","sao paulo","rio claro","horto florestal navarro de andrade, floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Digitaria ciliaris","(Retz.) Koeler","possibly_ok","Poaceae","Digitaria ciliaris","(Retz.) Koeler","species","name accepted","bfo-13176",,,"Digitaria ciliaris (Retz.) Koeler","Digitaria","Poaceae","high","Digitaria ciliaris"
"speciesLink",,,"2025-06-01T12:02:46",,,"784",,"IBGE","IBGE",,"PreservedSpecimen",,,,"34975","73","Moura, LC",,,,,,,,,,,,"1993","3","8",,,,,,,,"São Paulo","Rio Claro","Rio Claro","Horto Florestal Navarro de Andrade (Floresta Estadual Edmundo Navarro de Andrade). Banco de sementes de solo. Coordenada calculada. Floresta Estadual Edmundo Navarro de Andrade",,,,"-22.4152778","-47.525",,,,,,,,,,,,"Canto-Dorow, TS",,"2001-7-NA",,,"Digitaria insularis",,,,,,,"Plantae",,,,,"Poaceae",,,,"Digitaria",,,,"insularis",,,,,,,,,,,,,,"Digitaria insularis",,,,,,,"Brasil",,,,,,,"22º24'55''S","47º31'30''W","(L.) Fedde","Splink",,,,"7",,"2001",,,,"IBGE00034975",,,,,,,,,,,,,,,,,,,"IBGE",,"Moura, L.C.","73","1993","Canto-Dorow, T.S.","2001",,"Moura",,"brazil","sao paulo","rio claro","horto florestal navarro de andrade, floresta estadual edmundo navarro de andrade",,"locality","brazil_sao paulo_rio claro","brazil_sao paulo_rio claro",-22.37317398,-47.57956155,"county","brazil_sao paulo_rio claro","Brazil","São Paulo","Rio Claro",,"gdam","check_local.2municip.","Digitaria insularis","(L.) Fedde","possibly_ok","Poaceae","Digitaria insularis","(L.) Fedde","species","name accepted","bfo-13180",,,"Digitaria insularis (L.) Fedde","Digitaria","Poaceae","high","Digitaria insularis"
