"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Asteraceae","Baccharis","brevifolia","DC.","ASTERACEAE Baccharis brevifolia DC.","HUFABC002541","Splink","HUFABC","Pereira, F.G.","349","Native","Ouro","Parque Natural Municipal Fazenda do Carmo","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Asteraceae","Chaptalia","integerrima","(Vell.) Burkart","ASTERACEAE Chaptalia integerrima (Vell.) Burkart","HUFABC002417","Splink","HUFABC","Barretto, E.H.P.","1255","Native","Ouro","Parque Natural Municipal Fazenda do Carmo, campo.","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Asteraceae","Chrysolaena","cognata","(Less.) Dematt.","ASTERACEAE Chrysolaena cognata (Less.) Dematt.","HUFABC002380","Splink","HUFABC","Barretto, E.H.P.","1257","Native","Ouro","Parque Natural Municipal Fazenda do Carmo, campo.","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Asteraceae","Piptocarpha","oblonga","(Gardner) Baker","ASTERACEAE Piptocarpha oblonga (Gardner) Baker","HUNI00007088","Splink","HUNI","Godoy, S.A.P.","549","Native","Bronze","Parque Natural Municipal Fazenda do Carmo, Zona Leste de São Paulo. Trilha 1, em direção ao Tabor. Coleta realizada antes da implantação do Parque Ecológico APA do Carmo.","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Asteraceae","Pterocaulon","angustifolium","DC.","ASTERACEAE Pterocaulon angustifolium DC.","HUFABC002388","Splink","HUFABC","Barretto, E.H.P.","1275","Native","Ouro","Parque Natural Municipal Fazenda do Carmo, campo.","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Euphorbiaceae","Alchornea","sidifolia","Müll.Arg.","EUPHORBIACEAE Alchornea sidifolia Müll.Arg.","SMDB024049","Splink","SMDB","Garcia, R.J.F.","3846","Native","Prata","Parque Natural Municipal Fazenda do Carmo, trilha do Meio","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Fabaceae","Mimosa","incana","Benth.","FABACEAE Mimosa incana Benth.","HUNI00007147","Splink","HUNI","Godoy, S.A.P.","175","Native","Bronze","Parque Natural Municipal Fazenda do Carmo, Itaquera, Zona Leste de São Paulo. Trilha 10.","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Lamiaceae","Cantinoa","heterodon","(Epling) Harley & J.F.B.Pastore","LAMIACEAE Cantinoa heterodon (Epling) Harley & J.F.B.Pastore","8312","Splink","CTBS","Garcia, R.J.F.","628","Native","Bronze","Parque Natural Municipal Fazenda do Carmo Área brejosa junto ao córrego. Antes da implantação do parque [Pq.Ecpl. APA do Campo]","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Lauraceae","Ocotea","pulchella","(Nees & Mart.) Mez","LAURACEAE Ocotea pulchella (Nees & Mart.) Mez","UFP099576","Splink","UFP","Godoy, S.A.P.","652","Native","Ouro","Parque Natural Municipal Fazenda do Carmo, Trilha do Tabor. Antes da implantação do parque. Pq. Ecol. APA do Carmo","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Myrtaceae","Myrcia","splendens","(Sw.) DC.","MYRTACEAE Myrcia splendens (Sw.) DC.","HUFABC002512","Splink","HUFABC","Barretto, E.H.P.","1260","Native","Bronze","Parque Natural Municipal Fazenda do Carmo, Predomínio de braquiária com árvores e arbustos isolados. Campo.","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Myrtaceae","Myrcia","tomentosa","(Aubl.) DC.","MYRTACEAE Myrcia tomentosa (Aubl.) DC.","SMDB024057","Splink","SMDB","Garcia, R.J.F.","3852","Native","Prata","Parque Natural Municipal Fazenda do Carmo, trilha do Meio","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Poaceae","Aristida","torta","(Nees) Kunth","POACEAE Aristida torta (Nees) Kunth","SMDB024032","Splink","SMDB","Barretto, E.H.P.","1269","Native","Bronze","Parque Natural Municipal Fazenda do Carmo, Área 2, campo cerrado","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Rubiaceae","Palicourea","marcgravii","A.St.-Hil.","RUBIACEAE Palicourea marcgravii A.St.-Hil.","73683254","GBIF","Observations","Bernardes, L.",,"Native","Bronze","Parque Natural Municipal Fazenda do Carmo, São Paulo - SP, Brasil","Não"
"PARQUE NATURAL MUNICIPAL FAZENDA DO CARMO","Angiosperms","Sapotaceae","Chrysophyllum","marginatum","(Hook. & Arn.) Radlk.","SAPOTACEAE Chrysophyllum marginatum (Hook. & Arn.) Radlk.","SMDB024023","Splink","SMDB","Garcia, R.J.F.","641","Native","Prata","Parque Natural Municipal Fazenda do Carmo, Trilha do campo de futebol, antes da implantação do parque","Não"
