"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship.x","downloadedFrom","scientificNameAuthorship.y","dayIdentified","latitude","longitude","monthIdentified","yearIdentified","right","modified_incomplete","scientificNameAuthorship","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2024-08-06T09:12:36",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"27520","884","J.A.Pastore & C.Moura",,,,,,,,,,,,"2001","01","05",,,,,,,,"SP","São Vicente","São Vicente","Parque Estadual Xixová-Japuí",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,,,,,,"Dichorisandra thyrsiflora",,,,,,,"Plantae","Magnoliophyta","Liliopsida","Commelinales",,"Commelinaceae",,,,"Dichorisandra",,,,"thyrsiflora",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,,,,,,,,,,"SPSF00027520","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","884","2001",,,"Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Dichorisandra thyrsiflora","J.C.Mikan","possibly_ok","Commelinaceae","Dichorisandra thyrsiflora","J.C.Mikan","species","name accepted","bfo-6938",,,"Dichorisandra thyrsiflora J.C.Mikan","Dichorisandra","Commelinaceae","unknown","Dichorisandra thyrsiflora"
"speciesLink",,,"2022-04-29T16:37:58",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"360421","1184","Pastore, JA; Moura, C",,,,,,,,,,,,"2002","07","19",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, região de Paranapuã, trilha da caixa d'água",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Kirizawa, M",,"2002-12-26",,,"Dioscorea laxiflora",,,,,,,"Plantae",,,,,"Dioscoreaceae",,,,"Dioscorea",,,,"laxiflora",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,"26",,,"12","2002",,,"Mart.",,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","1184","2002","Kirizawa, M.","2002","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Dioscorea laxiflora","Mart. ex Griseb.","possibly_ok","Dioscoreaceae","Dioscorea laxiflora","Mart. ex Griseb.","species","author misspelled","bfo-7391",,,"Dioscorea laxiflora Mart. ex Griseb.","Dioscorea","Dioscoreaceae","low","Dioscorea laxiflora"
"speciesLink",,,"2022-05-06T16:34:07",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"366571","1258","Pastore, JA; Moura, C",,,,,,,,,,,,"2003","09","19",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, Região de Paranapuã, caminho para o CECOF",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Kirizawa, M",,"2003-11-17",,,"Dioscorea monadelpha",,,,,,,"Plantae",,,,,"Dioscoreaceae",,,,"Dioscorea",,,,"monadelpha",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,"17",,,"11","2003",,,"(Kunth) Griseb.",,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","1258","2003","Kirizawa, M.","2003","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Dioscorea monadelpha","(Kunth) Griseb.","possibly_ok","Dioscoreaceae","Dioscorea monadelpha","(Kunth) Griseb.","species","name accepted","bfo-7398",,,"Dioscorea monadelpha (Kunth) Griseb.","Dioscorea","Dioscoreaceae","low","Dioscorea monadelpha"
"speciesLink",,,"2022-05-13T16:41:17",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"354864","966","Pastore, JA; Moura, C",,,,,,,,,,,,"2001","02","16",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, estrada de acesso à região de Paranapuã",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Kirizawa, M",,,,,"Dioscorea tauriglossum",,,,,,,"Plantae",,,,,"Dioscoreaceae",,,,"Dioscorea",,,,"tauriglossum",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,,,,,,,,"R.Knuth",,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","966","2001","Kirizawa, M.",,"Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui, estrada de acesso a regiao de paranapua",,"locality","brazil_sao paulo_sao vicente","brazil_sao paulo_sao vicente",-23.96902814,-46.49274094,"county","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","check_local.2municip.","Dioscorea tauriglossum","R.Knuth","possibly_ok","Dioscoreaceae","Dioscorea tauriglossum","R.Knuth","species","name accepted","bfo-7415",,,"Dioscorea tauriglossum R.Knuth","Dioscorea","Dioscoreaceae","low","Dioscorea tauriglossum"
"speciesLink",,,"2024-08-06T09:17:02",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"33055","56","C.Moura & F.A.R.D.P.Arzolla",,,,,,,,,,,,"2003","12","04",,,,,,,,"SP","São Vicente","São Vicente","Parque Estadual Xixová-Japuí",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"C.P.Perito",,"2023-06-30",,,"Distimake dissectus var. edentatus",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Solanales",,"Convolvulaceae",,,,"Distimake",,,,"dissectus","var. edentatus",,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,"30",,,"06","2023",,,"(Jacq.) A.R. Simões & Staples",,"SPSF00033055","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Moura, C.","56","2003","Perito, C.P.","2023","Arzolla, F.A.R.D.P.","Moura",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Distimake dissectus var. dissectus","(Jacq.) A.R. Simões & Staples","variety","Convolvulaceae","Distimake dissectus var. dissectus","(Jacq.) A.R. Simões & Staples","variety","name misspelled","bfo-605612",,,"Distimake dissectus var. dissectus (Jacq.) A.R. Simões & Staples","Distimake","Convolvulaceae","low","Distimake dissectus"
"speciesLink",,,"2024-08-28T17:11:37",,,"437",,"UNISANTA","HUSC",,"PreservedSpecimen",,,,"8386","8","Bueno, V.C.",,,,,,,,,,,,"2002","10",,,,,,,,,"São Paulo","São vicente","São vicente","Parque Estadual Xixová-Japuí, Setor Cortume-Itaquitanduva",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Magenta, M.A.G.; Bueno, V.C.",,"2003-03-NA",,,"Eclipta prostrata",,,,,,,"Plantae","Magnoliophyta",,,,"Asteraceae",,,,"Eclipta",,,,"prostrata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,,,,"03","2003",,,"(L.) L.",,"HUSC008386",,,,,,,,,,,,,,,,,,,"HUSC",,"Bueno, V.C.","8","2002","Magenta, M.A.G.","2003",,"Bueno","Bueno, V.C.","brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Eclipta prostrata","(L.) L.","possibly_ok","Asteraceae","Eclipta prostrata","(L.) L.","species","name accepted","bfo-16092",,,"Eclipta prostrata (L.) L.","Eclipta","Asteraceae","low","Eclipta prostrata"
"speciesLink",,,"2024-08-28T17:11:37",,,"437",,"UNISANTA","HUSC",,"PreservedSpecimen",,,,"8387","7","Bueno, V.C.",,,,,,,,,,,,"2002","10",,,,,,,,,"São Paulo","São vicente","São vicente","Parque Estadual Xixová-Japuí, Setor Cortume-Itaquitanduva.",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Magenta, M.A.G.; Bueno, V.C.",,"2003-03-NA",,,"Elephantopus mollis",,,,,,,"Plantae","Magnoliophyta",,,,"Asteraceae",,,,"Elephantopus",,,,"mollis",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,,,,"03","2003",,,"Kunth",,"HUSC008387",,,,,,,,,,,,,,,,,,,"HUSC",,"Bueno, V.C.","7","2002","Magenta, M.A.G.","2003",,"Bueno","Bueno, V.C.","brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Elephantopus mollis","Kunth","possibly_ok","Asteraceae","Elephantopus mollis","Kunth","species","name accepted","bfo-16098",,,"Elephantopus mollis Kunth","Elephantopus","Asteraceae","low","Elephantopus mollis"
"speciesLink",,,"2024-08-28T17:11:37",,,"437",,"UNISANTA","HUSC",,"PreservedSpecimen",,,,"8388","11","Bueno, V.C.",,,,,,,,,,,,"2002","10",,,,,,,,,"São Paulo","São vicente","São vicente","Parque Estadual Xixová-Japuí, Setor Cortume-Itaquitanduva.",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Magenta, M.A.G.; Bueno, V.C.",,"2003-03-NA",,,"Emilia sonchifolia",,,,,,,"Plantae","Magnoliophyta",,,,"Asteraceae",,,,"Emilia",,,,"sonchifolia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,,,,"03","2003",,,"(L.) DC. ex DC.",,"HUSC008388",,,,,,,,,,,,,,,,,,,"HUSC",,"Bueno, V.C.","11","2002","Magenta, M.A.G.","2003",,"Bueno","Bueno, V.C.","brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Emilia sonchifolia","(L.) DC.","possibly_ok","Asteraceae","Emilia sonchifolia","(L.) DC.","species","author misspelled","bfo-16105",,,"Emilia sonchifolia (L.) DC.","Emilia","Asteraceae","low","Emilia sonchifolia"
"speciesLink",,,"2024-12-05T15:04:52",,,"48",,"UEL","FUEL",,"PreservedSpecimen",,,,"32008","1049","Pastore, JA; et al.",,,,,,,,,,,,"2001","07","06",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, Japuí",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Pastore, JA",,"2001-07-24",,,"Emmeorhiza umbellata",,,,,,,"Plantae","Tracheophyta",,"Gentianales",,"Rubiaceae",,,,"Emmeorhiza",,,,"umbellata",,,,,,,,,,,,,,,,,,,,,"Brasil","0","0",,,,,"0","0",,"Splink",,"24",,,"07","2001",,,"(Spreng.) K.Schum.",,,,,,,,,,,,,,,,,,,,,"FUEL",,"Pastore, J.A.","1049","2001","Pastore, J.A.","2001",,"Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Emmeorhiza umbellata","(Spreng.) K.Schum.","possibly_ok","Rubiaceae","Emmeorhiza umbellata","(Spreng.) K.Schum.","species","name accepted","bfo-13938",,,"Emmeorhiza umbellata (Spreng.) K.Schum.","Emmeorhiza","Rubiaceae","low","Emmeorhiza umbellata"
"gbif","7.03698924160423e-315",,"2020-07-22 23:04:35",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:59168","RB00059168","1026","J.A.Pastore; C. Moura",,,,,"PRESENT",,,,,,"2001-06-01","2001","6","1",,,,"Estrada de acesso a região de Paranapuã em barranco frente ao costão.",,,"BR","São Paulo",,"São Vicente","São Vicente, parque estadual Xixova-Japui.",,,,"-23.976944","-46.371944",,,,,,,,,,,,"J.A.Pastore",,"2001-06-04",,,"Eriotheca pentaphylla (Vell.) A.Robyns",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malvales",,"Malvaceae",,,,"Eriotheca","Eriotheca",,,"pentaphylla",,,"SPECIES",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,"Eriotheca pentaphylla","Eriotheca pentaphylla (Vell.) A.Robyns","Eriotheca pentaphylla (Vell.) A.Robyns","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/5/91/68/00059168.jpg","Brasil",,,,,,,"23º58´37´´","46º22´19´´W","(Vell.) A.Robyns","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Pastore, J.A.","1026","2001","Pastore, J.A.","2001","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Eriotheca pentaphylla","(Vell.) A.Robyns","name_w_authors","Malvaceae","Eriotheca pentaphylla","(Vell.) A.Robyns","species","name accepted","bfo-9053",,,"Eriotheca pentaphylla (Vell.) A.Robyns","Eriotheca","Malvaceae","low","Eriotheca pentaphylla"
"speciesLink",,,"2021-12-09T11:10:28",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"352016","1026","Pastore, JA; Moura, C",,,,,,,,,,,,"2001","06","01",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, Estrada de acesso à região de Paranapuã, em barranco frente ao costão",,,,"-23.976944","-46.371944",,,,,,,,,,,,"Macedo, TM",,"2015-03-03",,,"Eriotheca wittrockiana",,,,,,,"Plantae",,,,,"Malvaceae",,,,"Eriotheca",,,,"wittrockiana",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.976944","-46.371944",,"Splink",,"03",,,"03","2015",,,"(K.Schum.) T.M.Macedo",,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","1026","2001","Macedo, T.M.","2015","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui, estrada de acesso a regiao de paranapua",,"locality","brazil_sao paulo_sao vicente","brazil_sao paulo_sao vicente",-23.96902814,-46.49274094,"county","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","check_local.2municip.","Eriotheca wittrockiana","(K.Schum.) T.M.Macedo","possibly_ok",,"Eriotheca wittrockiana","(K.Schum.) T.M.Macedo","species","not found",,,,"Eriotheca wittrockiana (K.Schum.) T.M.Macedo","Eriotheca","Malvaceae","low","Eriotheca wittrockiana"
"speciesLink",,,"2024-08-06T09:15:05",,,"13",,"IF","SPSF",,"PreservedSpecimen",,,,"32353","1243","J.A.Pastore & C.Moura",,,,,,,,,,,,"2003","08","15",,,,,,,,"SP","São Vicente","São Vicente","Parque Estadual Xixová-Japuí",,,,"-23.976944","-46.371944",,,,,,,,,,,,"J.O.Mendonça",,"2006-08-31",,,"Erythroxylum catharinense",,,,,,,"Plantae","Magnoliophyta","Magnoliopsida","Malpighiales",,"Erythroxylaceae",,,,"Erythroxylum",,,,"catharinense",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,,,,"Splink",,"31",,,"08","2006",,,,,"SPSF00032353","América do Sul",,,,,,,,,,,,,,,,,,"SPSF",,"Pastore, J.A.","1243","2003","Mendonca, J.O.","2006","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Erythroxylum catharinense","Amaral","possibly_ok","Erythroxylaceae","Erythroxylum catharinense","Amaral","species","name accepted","bfo-7687",,,"Erythroxylum catharinense Amaral","Erythroxylum","Erythroxylaceae","high","Erythroxylum catharinense"
"user",,,,,,,,"HUEFS","HUEFS",,,,,,"HUEFS0185018","1251","Pastore, J.A.",,,,,,,,,,,,"2003","09","05",,,,,,,,"São Paulo",,"São Vicente","Parque Estadual Xixová-Japuí, trilha da Pedreira, primeiro acesso após mirante,  topo de morro.",,,,"-239.768888888889","-463.718888888889",,,,,,,,,,,"não","G.A.D.C.Franco",,"--/06/5",,,"Erythroxylum cuspidifolium Mart.",,,,,,,,,,,,"Erythroxylaceae",,,,"Erythroxylum",,,,,,,"SPECIES",,,,,,,,,"cuspidifolium",,"ERYTHROXYLACEAE Erythroxylum cuspidifolium Mart.",,,,,,,"Brasil",,,,,,,"239º 46' 8"""" S","463º 43' 8"""" W",,"REFLORA",,,,,,,,,"Mart.",,,,,,,,"HUEFS",,,,,"05/09/2003",,,"METRO",,,,,"HUEFS",,"Pastore, J.A.","1251","2003","Franco, G.A.D.C.","",,"Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Erythroxylum cuspidifolium","Mart.","name_w_authors","Erythroxylaceae","Erythroxylum cuspidifolium","Mart.","species","name accepted","bfo-7695",,,"Erythroxylum cuspidifolium Mart.","Erythroxylum","Erythroxylaceae","high","Erythroxylum cuspidifolium"
"speciesLink",,,"2024-09-03T19:46:53",,,"220",,"UFMG","BHCB",,"PreservedSpecimen",,,,"101592","1255","Pastore, JA; Moura, C",,,,,,,,,,,,"2003","09","05",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, Trilha da Pedreira, primeiro acesso após o mirante, topo de morro",,,,"-23.976944","-46.371944",,,,,,,,,,,,,,"2014-NA-NA",,,"Eugenia rostrata",,,,,,,"Plantae","Dicotyledon",,,,"Myrtaceae",,,,"Eugenia",,,,"rostrata",,,,,,,,,,,,,,,,,,,,,"Brasil","0","0",,,,,"-23.976944","-46.371944",,"Splink",,,,,,"2014",,,"O.Berg",,"BHCB019785","Southern America",,,,,,,,,,,,,,,,,,"BHCB",,"Pastore, J.A.","1255","2003",,"2014","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Eugenia arvensis","Vell.","possibly_ok","Myrtaceae","Eugenia arvensis","Vell.","species","replaced synonym","bfo-10345","Eugenia arvensis","Vell.","Eugenia arvensis Vell.","Eugenia","Myrtaceae","unknown","Eugenia arvensis"
"speciesLink",,,"2021-12-09T11:12:45",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"352012","965","Pastore, JA; Moura, C",,,,,,,,,,,,"2001","02","16",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, Estrada de acesso a região de Paranapuã, em baranco frente ao mar",,,,"-23.976944","-46.371944",,,,,,,,,,,,"Aguiar, OT",,"2001-06-26",,,"Eugenia neolanceolata",,,,,,,"Plantae",,,,,"Myrtaceae",,,,"Eugenia",,,,"neolanceolata",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"-23.976944","-46.371944",,"Splink",,"26",,,"06","2001",,,"Sobral",,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","965","2001","Aguiar, O.T.","2001","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui, estrada de acesso a regiao de paranapua",,"locality","brazil_sao paulo_sao vicente","brazil_sao paulo_sao vicente",-23.96902814,-46.49274094,"county","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","check_local.2municip.","Eugenia fusca","O.Berg","possibly_ok","Myrtaceae","Eugenia fusca","O.Berg","species","replaced synonym","bfo-10402","Eugenia fusca","O.Berg","Eugenia fusca O.Berg","Eugenia","Myrtaceae","high","Eugenia fusca"
"speciesLink",,,"2024-12-05T15:04:54",,,"48",,"UEL","FUEL",,"PreservedSpecimen",,,,"40189","1213","Pastore, JA; Moura, C",,,,,,,,,,,,"2002","11","29",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, Região de Paranapuã.",,,,"-23.976944","-46.371944",,,,,,,,,,,,"Anunciação, EA",,"2003-01-23",,,"Psychotria birotula",,,,,,,"Plantae","Tracheophyta",,"Gentianales",,"Rubiaceae",,,,"Psychotria",,,,"birotula",,,,,,,,,,,,,,,,,,,,,"Brasil","0","0",,,,,"-23.976944","-46.371944",,"Splink",,"23",,,"01","2003",,,"L.B.Sm. & Downs",,,,,,,,,,,,,,,,,,,,,"FUEL",,"Pastore, J.A.","1213","2002","Anunciacao, E.A.","2003","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","possibly_ok","Rubiaceae","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","species","replaced synonym","bfo-604577","Eumachia cymuligera","(Müll. Arg.) C.M. Taylor & Razafim.","Eumachia cymuligera (Müll. Arg.) C.M. Taylor & Razafim.","Eumachia","Rubiaceae","high","Eumachia cymuligera"
"speciesLink",,,"2022-09-16T09:38:47",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"367190","1274","Pastore, JA; Moura, C",,,,,,,,,,,,"2003","10","31",,,,,,,,"São Paulo","São Vicente","São Vicente","Parque Estadual Xixová-Japuí, Paranapuã",,,,"-23.959999","-46.389999",,"25482",,,,,,,,,,"Pederneiras, LC",,"2011-06-24",,,"Ficus adhatodifolia",,,,,,,"Plantae",,,,,"Moraceae",,,,"Ficus",,,,"adhatodifolia",,,,,,,,,,,,,,,,,,,,,"Brasil",,,,,,,"0","0",,"Splink",,"24",,,"06","2011",,,"Schott ex Spreng.",,,,,,,,,,,,,,,,,,,,,"SP",,"Pastore, J.A.","1274","2003","Pederneiras, L.C.","2011","Moura, C.","Pastore",,"brazil","sao paulo","sao vicente","parque estadual xixova-japui",,"locality","brazil_sao paulo_sao vicente_parque estadual xixova japui","brazil_sao paulo_sao vicente_parque estadual xixova japui",-24.000969,-46.397091,"locality","brazil_sao paulo_sao vicente","Brazil","São Paulo","São Vicente",,"gdam","ok_same_resolution","Ficus adhatodifolia","Schott in Spreng.","possibly_ok","Moraceae","Ficus adhatodifolia","Schott in Spreng.","species","author misspelled","bfo-10152",,,"Ficus adhatodifolia Schott in Spreng.","Ficus","Moraceae","high","Ficus adhatodifolia"
