"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Begoniaceae","Begonia","spinibarbis","Irmsch.","BEGONIACEAE Begonia spinibarbis Irmsch.","285618","Splink","SP","Rapini, A.","42","Native","Bronze","Parque Estadual de Ilhabela, Trilha da Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Boraginaceae",,,"Juss.","BORAGINACEAE Boraginaceae Juss.","UEC078761","Splink","UEC","Proenca, S.L.","83",,"Latão","Ilhabela, Parque Estadual de Ilhabela. Trilha da Toca da Goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Rhipsalis","crispata","(Haw.) Pfeiff.","CACTACEAE Rhipsalis crispata (Haw.) Pfeiff.","264277","GBIF","HUEFS","Franca, V.B.","1","Native","Bronze","Parque Estadual de Ilhabela. Estrada para praia de Castelhanos.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cactaceae","Rhipsalis","oblonga","Loefgr.","CACTACEAE Rhipsalis oblonga Loefgr.","RB01576982","JABOT","RB","Franca, V.B.","4","Native","Bronze","Parque Estadual de Ilhabela. Estrada para praia de Castelhanos, trilha da Água Branca. Poço do Jabuti. Poço do Jabuti. Local: sombreado. Em árvore, cerca de 1 m do chão, encimada cachoeira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","335066","Splink","SP","Baitello, J.B.","849","Native","Bronze","Parque Estadual de Ilhabela, região dos Três Tombos, cachoeira do 2° tombo","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Celastraceae",,,"R.Br.","CELASTRACEAE Celastraceae R.Br.","333088","Splink","SP","Proenca, S.L.","90",,"Latão","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Celastraceae","Monteverdia","gonoclada","(Mart.) Biral","CELASTRACEAE Monteverdia gonoclada (Mart.) Biral","335065","Splink","SP","Baitello, J.B.","850","Native","Bronze","Parque Estadual de Ilhabela, região dos Três Tombos","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Celastraceae","Monteverdia","schumanniana","(Loes.) Biral","CELASTRACEAE Monteverdia schumanniana (Loes.) Biral","477064","Splink","SP","Bovini, M.G.","2565","Native","Bronze","Parque Estadual de Ilhabela, margem do poço Jequitiba","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Commelinaceae","Tradescantia","fluminensis","Vell.","COMMELINACEAE Tradescantia fluminensis Vell.","UFP032999","Splink","UFP","Rapini, A.","48","Native","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Commelinaceae","Tradescantia","umbraculifera","Hand.-Mazz.","COMMELINACEAE Tradescantia umbraculifera Hand.-Mazz.","285612","Splink","SP","Rapini, A.","48","Native","Bronze","Parque Estadual de Ilhabela, Trilha da Água Branca","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Convolvulaceae","Ipomoea","bonariensis","Hook.","CONVOLVULACEAE Ipomoea bonariensis Hook.","SPSF00049372","Splink","SPSF","Pastore, M.","231","Native","Ouro","Parque Estadual da Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Convolvulaceae","Jacquemontia","frankeana","(Schltdl.) M. Pastore & Sim-Bianch.","CONVOLVULACEAE Jacquemontia frankeana (Schltdl.) M. Pastore & Sim-Bianch.","447001","Splink","SP","Pastore, M.","232","Native","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Rhynchospora","orbignyana","(Brongn.) L.B.Sm.","CYPERACEAE Rhynchospora orbignyana (Brongn.) L.B.Sm.","HRCB022505","Splink","HRCB","Proenca, S.L.","89","Native","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Cyperaceae","Scleria","panicoides","Kunth","CYPERACEAE Scleria panicoides Kunth","285608","Splink","SP","Rapini, A.","43","Native","Bronze","Parque Estadual de Ilhabela, Trilha da Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Dilleniaceae","Davilla","rugosa","Poir.","DILLENIACEAE Davilla rugosa Poir.","288304","Splink","SP","Kirizawa, M.","3208","Native","Bronze","Parque Estadual de Ilhabela, Trilha da Água Branca","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Dryopteridaceae","Stigmatopteris","caudata","(Raddi) C.Chr.","DRYOPTERIDACEAE Stigmatopteris caudata (Raddi) C.Chr.","58810","GBIF","UEC","Salino, A.","1206","Native","Ouro","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Elaeocarpaceae","Sloanea","hirsuta","(Schott) Planch. ex Benth.","ELAEOCARPACEAE Sloanea hirsuta (Schott) Planch. ex Benth.","290285","Splink","SP","Proenca, S.L.","85","Native","Ouro","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Euphorbiaceae","Caryodendron","grandifolium","(Müll.Arg.) Pax","EUPHORBIACEAE Caryodendron grandifolium (Müll.Arg.) Pax","SP0351669","Splink","SP","Rocha, F.T.","108","Native","Ouro","Parque Estadual de Ilhabela, Trilha da Água Branca, na mata.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Lauraceae","Licaria","armeniaca","(Nees) Kosterm.","LAURACEAE Licaria armeniaca (Nees) Kosterm.","MBM156158","Splink","MBM","Robim, M.J.","642","Native","Ouro","Parque Estadual de Ilhabela, trilha da água branca, Poço da Escada","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Loganiaceae","Spigelia","beyrichiana","Cham. & Schltdl.","LOGANIACEAE Spigelia beyrichiana Cham. & Schltdl.","285877","Splink","SP","Rapini, A.","41","Native","Ouro","Parque Estadual de Ilhabela, Trilha da Toca da Grande Ilha Bela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Malvaceae","Triumfetta","semitriloba","Jacq.","MALVACEAE Triumfetta semitriloba Jacq.","74672","GBIF","UEC","Proenca, S.L.","91","Native","Ouro","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Melastomataceae","Leandra","acutiflora","(Naudin) Cogn.","MELASTOMATACEAE Leandra acutiflora (Naudin) Cogn.","SPF00105244","Splink","SPF","Rapini, A.","45","Native","Ouro","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Melastomataceae","Miconia","brasiliensis","(Spreng.) Triana","MELASTOMATACEAE Miconia brasiliensis (Spreng.) Triana","288300","Splink","SP","Kirizawa, M.","3204","Native","Ouro","Parque Estadual de Ilhabela, Trilha da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Melastomataceae","Pleroma","estrellense","(Raddi) P.J.F.Guim. & Michelang.","MELASTOMATACEAE Pleroma estrellense (Raddi) P.J.F.Guim. & Michelang.","291271","Splink","SP","Proenca, S.L.","92","Native","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Monimiaceae","Mollinedia","pachysandra","Perkins","MONIMIACEAE Mollinedia pachysandra Perkins","SP048145","Splink","SP","Kirizawa, M.","3199","Native","Ouro","Parque Estadual de Ilhabela, Trilha Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Monimiaceae","Mollinedia","schottiana","(Spreng.) Perkins","MONIMIACEAE Mollinedia schottiana (Spreng.) Perkins","SP048185","Splink","SP","Proenca, S.L.","94","Native","Ouro","Parque Estadual de Ilhabela, Próximo à trilha do Poço da Escada.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Moraceae","Dorstenia","hirta","Desv.","MORACEAE Dorstenia hirta Desv.","SPF00105145","Splink","SPF","Rapini, A.","40","Native","Ouro","Parque Estadual de Ilhabela, Trilha da Toca da Goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Myrtaceae","Eugenia","mosenii","(Kausel) Sobral","MYRTACEAE Eugenia mosenii (Kausel) Sobral","288307","Splink","SP","Kirizawa, M.","3198","Native","Bronze","Parque Estadual de Ilhabela, Mata atlântica, trilha Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Myrtaceae","Eugenia","subavenia","O.Berg","MYRTACEAE Eugenia subavenia O.Berg","321768","GBIF","SP","Proenca, S.L.","84","Native","Ouro","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Myrtaceae","Myrcia","neolucida","A.R.Lourenço & E.Lucas","MYRTACEAE Myrcia neolucida A.R.Lourenço & E.Lucas","MBM230371","Splink","MBM","Rapini, A.","44","Native","Ouro","Parque Estadual de Ilhabela.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Myrtaceae","Myrcia","pubipetala","Miq.","MYRTACEAE Myrcia pubipetala Miq.","310959","Splink","SP","Robim, M.J.","651","Native","Ouro","Parque Estadual de Ilhabela, TRilha da água Branca, poço da escada","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Myrtaceae","Myrcia","spectabilis","DC.","MYRTACEAE Myrcia spectabilis DC.","SORO004112","Splink","SORO","Kirizawa, M.","3206","Native","Ouro","Parque Estadual da Ilhabela. Mata Atlântica. Trilha da Água Branca","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Myrtaceae","Neomitranthes","glomerata","(D.Legrand) D.Legrand","MYRTACEAE Neomitranthes glomerata (D.Legrand) D.Legrand","MBM241652","Splink","MBM","Rapini, A.","39","Native","Ouro","Parque Estadual de Ilhabela.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Nyctaginaceae","Guapira","opposita","(Vell.) Reitz","NYCTAGINACEAE Guapira opposita (Vell.) Reitz","SPF00075061","Splink","SPF","Robim, M.J.","647","Native","Ouro","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Nyctaginaceae",,,"Juss.","NYCTAGINACEAE Nyctaginaceae Juss.","303614","Splink","SP","Proenca, S.L.","83",,"Latão","Parque Estadual de Ilhabela, Trilha da Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Oxalidaceae","Oxalis","debilis","Kunth","OXALIDACEAE Oxalis debilis Kunth","288305","Splink","SP","Kirizawa, M.","3207","Native","Ouro","Parque Estadual de Ilhabela, Trilha dos Castellanos","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Piperaceae","Peperomia","glabella","(Sw.) A.Dietr.","PIPERACEAE Peperomia glabella (Sw.) A.Dietr.","292283","Splink","SP","Rapini, A.","38","Native","Ouro","Parque Estadual de Ilhabela, Trilha da Toca da Goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Piperaceae","Peperomia","pseudoestrellensis","C.DC.","PIPERACEAE Peperomia pseudoestrellensis C.DC.","SPF00104359","Splink","SPF","Rapini, A.","38","Native","Ouro","Parque Estadual de Ilhabela, Trila da Toca da Goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Piperaceae","Piper","fluminense","Raddi","PIPERACEAE Piper fluminense Raddi","288298","Splink","SP","Kirizawa, M.","3200","Native","Ouro","Parque Estadual de Ilhabela, Trilha da Goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Polypodiaceae","Pecluma","recurvata","(Kaulf.) M.G.Price","POLYPODIACEAE Pecluma recurvata (Kaulf.) M.G.Price","58832","GBIF","UEC","Salino, A.","1211","Native","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Polypodiaceae","Serpocaulon","fraxinifolium","(Jacq.) A.R.Sm.","POLYPODIACEAE Serpocaulon fraxinifolium (Jacq.) A.R.Sm.","UEC067122","Splink","UEC","Salino, A.","1207","Unknown","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Primulaceae","Stylogyne","pauciflora","Mez","PRIMULACEAE Stylogyne pauciflora Mez","SPF00110802","Splink","SPF","Proenca, S.L.","86","Native","Ouro","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Pteridaceae","Adiantum","abscissum","Schrad.","PTERIDACEAE Adiantum abscissum Schrad.","MBM429723","Splink","MBM","Canestraro, B.K.","1296","Native","Bronze","Estrada para o Parque Estadual de Ilhabela.","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Pteridaceae","Pteris","decurrens","C.Presl","PTERIDACEAE Pteris decurrens C.Presl","UEC067376","Splink","UEC","Salino, A.","1213","Native","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rosaceae","Rubus","rosifolius","Sm.","ROSACEAE Rubus rosifolius var. rosifolius Sm.","UEC083456","Splink","UEC","Proenca, S.L.","93","Native","Ouro","Ilhabela, Parque Estadual de Ilhabela. Trilha da Água Branca.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rosaceae","Rubus","urticifolius","Poir.","ROSACEAE Rubus urticifolius Poir.","288299","Splink","SP","Kirizawa, M.","3205","Native","Ouro","Parque Estadual de Ilhabela, Trilha dos Castellanos","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rubiaceae","Palicourea",,"Aubl.","RUBIACEAE Palicourea Aubl.","NY00502614","Splink","NY","Robin, M.J.","655",,"Latão","Parque Estadual de Ilhabela, entrada para una trilha do Poço da Pedra","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rubiaceae","Psychotria","fluminensis","Vell.","RUBIACEAE Psychotria fluminensis Vell.","PMSP008080","GBIF","PMSP","Kirizawa, M.","3196","Native","Bronze","Parque Estadual de Ilhabela, Trilha Toca da goteira.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rubiaceae","Psychotria","laciniata","Vell.","RUBIACEAE Psychotria laciniata Vell.","SP0288297","Splink","SP","Kirizawa, M.","3201","Native","Ouro","Parque Estadual de Ilhabela, Trilha Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rubiaceae","Psychotria","nemorosa","Gardner","RUBIACEAE Psychotria nemorosa Gardner","SP0288296","Splink","SP","Kirizawa, M.","3202","Native","Ouro","Parque Estadual de Ilhabela, Trilha Toca da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rubiaceae","Psychotria","patentinervia","Müll.Arg.","RUBIACEAE Psychotria patentinervia Müll.Arg.","SP0288309","Splink","SP","Kirizawa, M.","3196","Native","Ouro","Parque Estadual de Ilhabela, Trilha da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rubiaceae","Psychotria","pubigera","Schltdl.","RUBIACEAE Psychotria pubigera Schltdl.","3214142","Splink","MO","Proenca, S.L.","87","Native","Ouro","municipio de Ilhabela. Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Rubiaceae","Rustia","formosa","(Cham. & Schltdl.) Klotzsch","RUBIACEAE Rustia formosa (Cham. & Schltdl.) Klotzsch","SPF00161769","Splink","SPF","Pastore, J.A.","839","Native","Prata","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Sapindaceae","Allophylus","petiolulatus","Radlk.","SAPINDACEAE Allophylus petiolulatus Radlk.","SP045840","Splink","SP","Rocha, F.T.","107","Native","Bronze","Parque Estadual de Ilhabela, Estrada para Castelhanos, trevo da serra.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Siparunaceae","Siparuna","brasiliensis","(Spreng.) A.DC.","SIPARUNACEAE Siparuna brasiliensis (Spreng.) A.DC.","SPF00161639","Splink","SPF","Pastore, J.A.","835","Native","Prata","Parque Estadual de Ilhabela, Parque Estadual, caminho do poço da escada.","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Smilacaceae","Smilax","spicata","Vell.","SMILACACEAE Smilax spicata Vell.","288313","Splink","SP","Kirizawa, M.","3203","Native","Bronze","Parque Estadual de Ilhabela, Trilha dos Castellanos, próximo à trilha da Goteira","Não"
"PARQUE ESTADUAL DE ILHABELA","Ferns and Lycophytes","Tectariaceae","Tectaria","incisa","Cav.","TECTARIACEAE Tectaria incisa Cav.","UEC067015","Splink","UEC","Salino, A.","1208","Native","Bronze","Parque Estadual de Ilhabela","Não"
"PARQUE ESTADUAL DE ILHABELA","Angiosperms","Urticaceae","Boehmeria","caudata","Sw.","URTICACEAE Boehmeria caudata Sw.","397363","Splink","SP","Pastore, J.A.","837","Native","Bronze","Parque Estadual de Ilhabela, Cachoeira dos Três Tombos, região do primeiro tombo","Não"
