"data_source","barcode","collectionCode","catalogNumber","scientificName","kingdom","family","genus","year","month","day","country","stateProvince","county","locality","institutionCode","basisOfRecord","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLatitude","verbatimLongitude","collectionID","specificEpithet","recordedBy","decimalLongitude","decimalLatitude","modified","scientificNameAuthorship","recordNumber","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","phylum","class","order","individualcount","continentocean","preparationtype","typeStatus","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previouscatalognumber","relationshiptype","relatedcatalogitem","downloadedFrom","municipality","dateIdentified","acceptedScientificName","bibliographicCitation","countryCode","datasetID","datasetName","eventDate","fieldNotes","habitat","identificationRemarks","latitude","longitude","taxonomicStatus","taxonRank","type","verbatimElevation","verbatimEventDate","verbatimLocality","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","gbifID","institutionID","informationWithheld","dataGeneralizations","occurrenceID","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","samplingProtocol","eventRemarks","locationID","locationRemarks","coordinateUncertaintyInMeters","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","identifiedByID","taxonID","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","superfamily","subfamily","tribe","subtribe","genericName","subgenus","infragenericEpithet","cultivarEpithet","verbatimTaxonRank","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","geodeticDatum","verbatimCoordinates","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","right","modified_incomplete","Clado","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink","UEC055893","UEC","145678","Ficus luschnathiana","Plantae","Moraceae","Ficus","2001","07","18","Brazil","São Paulo","Jaguariúna","RPPN Estância Jatobá","UNICAMP","S","Tamashiro, JY",,,,"-22.667417","-47.037222","2","luschnathiana","Farah, FT","-47.037222","-22.667417","2024-11-25T11:30:51","(Miq.) Miq.","2370","585","585",,,"Magnoliopsida",,,,,,,,,,,,,"SPLINK","Jaguariúna",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2370","2001","Tamashiro, J.Y.","n.d.",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Ficus luschnathiana","(Miq.) Miq.","possibly_ok","Moraceae","Ficus luschnathiana","(Miq.) Miq.","species","name accepted","bfo-10168",,,"Ficus luschnathiana (Miq.) Miq.","Ficus","Moraceae","low","Ficus luschnathiana"
"gbif",,"UEC","145709","Hydrocotyle leucocephala Cham. & Schltdl.","Plantae","Araliaceae","Hydrocotyle","2002","3","9","Brazil","São Paulo",,"RPPN Estância Jatobá","UNICAMP","PRESERVED_SPECIMEN","Mendoza, M",,,,,,"https://specieslink.net/col/2","leucocephala","Farah, FT","-47.037222","-22.667417","2024-11-25 11:12:40","Cham. & Schltdl.","2387","585","585",,,"Tracheophyta","Magnoliopsida","Apiales",,,,,,,,,,,"GBIF","Jaguariúna","2015-10-02","Hydrocotyle leucocephala Cham. & Schltdl.",,"BR",,,"2002-03-09",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","1089087006",,,,"https://specieslink.net/guid/2/145709",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hydrocotyle",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Hydrocotyle leucocephala","Hydrocotyle leucocephala","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE",,"WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Hydrocotyle leucocephala","Cham. & Schltdl.","name_w_authors","Araliaceae","Hydrocotyle leucocephala","Cham. & Schltdl.","species","name accepted","bfo-5122",,,"Hydrocotyle leucocephala Cham. & Schltdl.","Hydrocotyle","Araliaceae","unknown","Hydrocotyle leucocephala"
"gbif",,"UEC","145702","Mascagnia cordifolia (A.Juss.) Griseb.","Plantae","Malpighiaceae","Mascagnia","2001","8","19","Brazil","São Paulo",,"RPPN Estância Jatobá, Pastagem.","UNICAMP","PRESERVED_SPECIMEN","Almeida, RF",,,,,,"https://specieslink.net/col/2","cordifolia","Farah, FT","-47.037222","-22.667417","2024-11-25 11:28:54","(A.Juss.) Griseb.","2376","585","585",,,"Tracheophyta","Magnoliopsida","Malpighiales",,,,,,,,,,,"GBIF","Jaguariúna","2013-06-01","Mascagnia cordifolia (A.Juss.) Griseb.",,"BR",,,"2001-08-19",,,,,,"ACCEPTED","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","1089087002",,,,"https://specieslink.net/guid/2/145702",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mascagnia",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Mascagnia cordifolia","Mascagnia cordifolia","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC060395","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Mascagnia cordifolia","(A.Juss.) Griseb.","name_w_authors","Malpighiaceae","Mascagnia cordifolia","(A.Juss.) Griseb.","species","name accepted","bfo-8919",,,"Mascagnia cordifolia (A.Juss.) Griseb.","Mascagnia","Malpighiaceae","unknown","Mascagnia cordifolia"
"speciesLink","UEC070776","UEC","145701","Niedenzuella multiglandulosa","Plantae","Malpighiaceae","Niedenzuella","2001","08","18","Brazil","São Paulo","Jaguariúna","RPPN Estância Jatobá","UNICAMP","S","Almeida, RF","2013","06",,"-22.667417","-47.037222","2","multiglandulosa","Farah, FT","-47.037222","-22.667417","2024-11-25T11:28:54","(A.Juss.) W.R.Anderson","2377","585","585",,,"Magnoliopsida",,,,,,,,,,,,,"SPLINK","Jaguariúna","2013-06-NA",,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2377","2001","Almeida, R.F.","2013",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Niedenzuella multiglandulosa","(A.Juss.) W.R.Anderson","possibly_ok","Malpighiaceae","Niedenzuella multiglandulosa","(A.Juss.) W.R.Anderson","species","name accepted","bfo-101448",,,"Niedenzuella multiglandulosa (A.Juss.) W.R.Anderson","Niedenzuella","Malpighiaceae","high","Niedenzuella multiglandulosa"
"speciesLink","UEC070662","UEC","145704","Oplismenus","Plantae","Poaceae","Oplismenus","2002","03","09","Brazil","São Paulo","Jaguariúna","RPPN Estância Jatobá, 585 m.s.m.","UNICAMP","S",,,,,"-22.667417","-47.037222","2",,"Farah, FT","-47.037222","-22.667417","2024-11-25T11:11:52",,"2384",,,,,"Liliopsida",,,,,,,,,,,,,"SPLINK","Jaguariúna",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2384","2002","s.n.","n.d.",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Oplismenus","P.Beauv.","indet","Poaceae","Oplismenus","P.Beauv.","genus","name accepted","bfo-13370",,,"Oplismenus P.Beauv.","Oplismenus","Poaceae","unknown",
"gbif",,"UEC","145705","Pteridium Gled. ex Scop.","Plantae","Dennstaedtiaceae","Pteridium","2003","3","9","Brazil","São Paulo",,"RPPN Estância Jatobá, Floresta ciliar, solo encharcado, 585 m.s.m.","UNICAMP","PRESERVED_SPECIMEN","Farah, FT",,,,,,"https://specieslink.net/col/2",,"Farah, FT","-47.037222","-22.667417","2024-11-25 11:37:16",,"2383",,,,,"Tracheophyta","Polypodiopsida","Polypodiales",,,,,,,,,,,"GBIF","Jaguariúna",,"Pteridium Gled. ex Scop.",,"BR",,,"2003-03-09",,,,,,"ACCEPTED","GENUS",,,,,,,,,,,,,,,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","1089087014",,,,"https://specieslink.net/guid/2/145705",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pteridium",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,,"Pteridium","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC070664","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Pteridium","Gled. ex Scop.","name_w_authors","Dennstaedtiaceae","Pteridium","Gled. ex Scop.","genus","name accepted","bfo-90941",,,"Pteridium Gled. ex Scop.","Pteridium","Dennstaedtiaceae","unknown",
"speciesLink","UEC055067","UEC","145681","Tillandsia pohliana","Plantae","Bromeliaceae","Tillandsia","2002","03","09","Brazil","São Paulo","Jaguariúna","RPPN Estância Jatobá","UNICAMP","S","Coffani-Nunes, JV","2012","06","13","-22.667417","-47.037222","2","pohliana","Farah, FT","-47.037222","-22.667417","2024-11-25T11:10:32","Mez","2386","585","585",,,"Liliopsida",,,,,,,,,,,,,"SPLINK","Jaguariúna","2012-06-13",,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2386","2002","Coffani-Nunes, J.V.","2012",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Tillandsia pohliana","Mez","possibly_ok","Bromeliaceae","Tillandsia pohliana","Mez","species","name accepted","bfo-6395",,,"Tillandsia pohliana Mez","Tillandsia","Bromeliaceae","low","Tillandsia pohliana"
"gbif",,"UEC","145711","Tripogandra diuretica (Mart.) Handlos","Plantae","Commelinaceae","Callisia","2002","3","9","Brazil","São Paulo",,"RPPN Estância Jatobá","UNICAMP","PRESERVED_SPECIMEN","Pellegrini, MOO",,,,,,"https://specieslink.net/col/2","diuretica","Farah, FT","-47.037222","-22.667417","2024-11-25 11:10:45","(Mart.) Handlos","2385","585","585",,,"Tracheophyta","Liliopsida","Commelinales",,,,,,,,,,,"GBIF","Jaguariúna","2013-09-19","Callisia diuretica (Mart.) Christenh. & Byng",,"BR",,,"2002-03-09",,,,,,"SYNONYM","SPECIES",,,,,,,,,,,,,,,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county","1089087003",,,,"https://specieslink.net/guid/2/145711",,,,,"PRESENT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tripogandra",,,,,,"7741a517-ab3d-4b85-ae58-56322e44c8ce",,,TRUE,FALSE,"Callisia diuretica","Tripogandra diuretica","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","https://images.cria.org.br/viewer/UEC070777","WGS84",,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Tripogandra diuretica","(Mart.) Handlos","name_w_authors","Commelinaceae","Tripogandra diuretica","(Mart.) Handlos","species","name accepted","bfo-16925",,,"Tripogandra diuretica (Mart.) Handlos","Tripogandra","Commelinaceae","unknown","Tripogandra diuretica"
"speciesLink","UEC055064","UEC","145679","Zanthoxylum hyemale","Plantae","Rutaceae","Zanthoxylum","2001","08","20","Brazil","São Paulo","Jaguariúna","RPPN Estância Jatobá","UNICAMP","S","Farah, FT",,,,"-22.667417","-47.037222","2","hyemale","Farah, FT","-47.037222","-22.667417","2024-11-25T11:34:51","A.St.-Hil.","2372","585","585",,,"Magnoliopsida",,,,,,,,,,,,,"SPLINK","Jaguariúna",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2372","2001","Farah, F.T.","n.d.",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Zanthoxylum fagara subsp. lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","possibly_ok","Rutaceae","Zanthoxylum fagara subsp. lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","subspecies","replaced synonym","bfo-1108","Zanthoxylum fagara subsp. lentiscifolium","(Humb. & Bonpl. ex Willd.) Reynel","Zanthoxylum fagara subsp. lentiscifolium (Humb. & Bonpl. ex Willd.) Reynel","Zanthoxylum","Rutaceae","low","Zanthoxylum fagara"
"speciesLink","UEC000456","UEC","145680","Zingiberaceae","Plantae","Zingiberaceae",,"2002","03","09","Brazil","São Paulo","Jaguariúna","RPPN Estância Jatobá.","UNICAMP","S",,,,,"-22.667417","-47.037222","2",,"Farah, FT","-47.037222","-22.667417","2024-11-25T11:12:12",,"2388","585","585",,,"Liliopsida",,,,,,,,,,,,,"SPLINK","Jaguariúna",,,,,,,,,,,,,,,,,,,"UEC",,"Farah, F.T.","2388","2002","s.n.","n.d.",,"Farah",,"brazil","sao paulo","jaguariuna","rppn estancia jatoba",,"locality","brazil_sao paulo_jaguariuna","brazil_sao paulo_jaguariuna",-22.69192697,-47.01296363,"county",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"brazil_sao paulo_jaguariuna","Brazil","São Paulo","Jaguariúna",,"check_local.2municip.","Zingiberaceae","Martinov","family_as_genus","Zingiberaceae","Zingiberaceae","Martinov","family","name accepted","bfo-110700",,,"Zingiberaceae Martinov",,"Zingiberaceae","unknown",
