"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já.listada"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Bignoniaceae","Anemopaegma","arvense","(Vell.) Stellfeld ex de Souza","BIGNONIACEAE Anemopaegma arvense (Vell.) Stellfeld ex de Souza","SPSF00043929","Splink","SPSF","Arzolla, F.A.R.D.P.","1428","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Caryocaraceae","Caryocar","brasiliense","Cambess.","CARYOCARACEAE Caryocar brasiliense Cambess.","SPSF00044012","Splink","SPSF","Arzolla, F.A.R.D.P.","1475","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Celastraceae","Peritassa","campestris","(Cambess.) A.C. Sm.","CELASTRACEAE Peritassa campestris (Cambess.) A.C. Sm.","SPSF00043991","Splink","SPSF","Arzolla, F.A.R.D.P.","1454","Native","Prata","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Clethraceae","Clethra","scabra","Pers.","CLETHRACEAE Clethra scabra Pers.","SPSF00043943","Splink","SPSF","Arzolla, F.A.R.D.P.","1442cv","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Connaraceae","Rourea","pseudospadicea","G.Schellenb.","CONNARACEAE Rourea pseudospadicea G.Schellenb.","SPSF00043995","Splink","SPSF","Arzolla, F.A.R.D.P.","1458","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Euphorbiaceae","Cnidoscolus","urens","(L.) Arthur","EUPHORBIACEAE Cnidoscolus urens subsp. urens (L.) Arthur","SPSF00043992","Splink","SPSF","Arzolla, F.A.R.D.P.","1455","Native","Prata","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Euphorbiaceae","Croton","floribundus","Spreng.","EUPHORBIACEAE Croton floribundus Spreng.","SPSF00044005","Splink","SPSF","Arzolla, F.A.R.D.P.","1468","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Euphorbiaceae","Gymnanthes","klotzschiana","Müll.Arg.","EUPHORBIACEAE Gymnanthes klotzschiana Müll.Arg.","SP0275532","Splink","SP","Luchi, A.E.","145","Native","Ouro","Estação Ecológica de Mogi-Guaçu. Mata do Português. Mata ciliar do Rio Moji Guaçu.","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Anadenanthera","peregrina","(Benth.) Altschul","FABACEAE Anadenanthera peregrina var. falcata (Benth.) Altschul","SPSF00044016","Splink","SPSF","Arzolla, F.A.R.D.P.","1479","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Andira","fraxinifolia","Benth.","FABACEAE Andira fraxinifolia Benth.","SPSF00038154","Splink","SPSF","Guerin, N.","84","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Andira","humilis","Mart. ex Benth.","FABACEAE Andira humilis Mart. ex Benth.","SPSF00044010","Splink","SPSF","Arzolla, F.A.R.D.P.","1473","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Bauhinia","longifolia","(Bong.) Steud.","FABACEAE Bauhinia longifolia (Bong.) Steud.","SPSF00043944","Splink","SPSF","Arzolla, F.A.R.D.P.","1443","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Chamaecrista","cathartica","(Mart.) H.S.Irwin & Barneby","FABACEAE Chamaecrista cathartica (Mart.) H.S.Irwin & Barneby","SPSF00038442","Splink","SPSF","Macedo, E.E.",,"Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Ctenodon","marginatus","(Benth.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","FABACEAE Ctenodon marginatus (Benth.) D.B.O.S.Cardoso, P.L.R.Moraes & H.C.Lima","UEC038260","Splink","UEC","Mantovani, W.","1333","Native","Bronze","Martinho Prado - Res. Bio. Faz. Campininha (Estação Ecológica de Mogi-Guaçu)","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Dahlstedtia","floribunda","(Vogel) M.J. Silva & A.M.G. Azevedo","FABACEAE Dahlstedtia floribunda (Vogel) M.J. Silva & A.M.G. Azevedo","SPSF00043945","Splink","SPSF","Arzolla, F.A.R.D.P.","1444","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Inga","vera","(DC.) T.D.Penn.","FABACEAE Inga vera subsp. affinis (DC.) T.D.Penn.","275511","Splink","SP","Luchi, A.E.","253","Native","Bronze","Estação Ecológica de Mogi-Guaçu, Mata do Português, mata ciliar do Rio Moji-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Inga","vera","Willd.","FABACEAE Inga vera Willd.","374367","Splink","SP","Luchi, A.E.","255","Native","Prata","Estação Ecológica de Mogi-Guaçu, Mata ciliar do Rio Moji-Guaçu, mata do Português","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Leptolobium","elegans","Vogel","FABACEAE Leptolobium elegans Vogel","SPSF00043994","Splink","SPSF","Arzolla, F.A.R.D.P.","1457","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Platypodium","elegans","Vogel","FABACEAE Platypodium elegans Vogel","SPSF00044008","Splink","SPSF","Arzolla, F.A.R.D.P.","1471","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Senna","rugosa","(G.Don) H.S.Irwin & Barneby","FABACEAE Senna rugosa (G.Don) H.S.Irwin & Barneby","SPSF00043931","Splink","SPSF","Arzolla, F.A.R.D.P.","430","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Stryphnodendron","adstringens","(Mart.) Coville","FABACEAE Stryphnodendron adstringens (Mart.) Coville","SPSF00044015","Splink","SPSF","Arzolla, F.A.R.D.P.","1478","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Fabaceae","Stryphnodendron","rotundifolium","Mart.","FABACEAE Stryphnodendron rotundifolium Mart.","SPSF00044006","Splink","SPSF","Arzolla, F.A.R.D.P.","1469","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Iridaceae","Pseudotrimezia","juncifolia","(Klatt) Lovo & A.Gil","IRIDACEAE Pseudotrimezia juncifolia (Klatt) Lovo & A.Gil","SPSF00040948","Splink","SPSF","Durigan, G.",,"Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Lauraceae","Endlicheria","paniculata","(Spreng.) J.F.Macbr.","LAURACEAE Endlicheria paniculata (Spreng.) J.F.Macbr.","SPSF00050831","Splink","SPSF","Torres, R.B.","s/n","Native","Prata","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Lauraceae","Nectandra","megapotamica","(Spreng.) Mez","LAURACEAE Nectandra megapotamica (Spreng.) Mez","252183","Splink","SP","Rossi, L.","984","Native","Ouro","Mata do Português , vizinho a Estação Ecológica de Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Lauraceae","Ocotea","pulchella","(Nees & Mart.) Mez","LAURACEAE Ocotea pulchella (Nees & Mart.) Mez","SPSF00043932","Splink","SPSF","Arzolla, F.A.R.D.P.",,"Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Malpighiaceae","Byrsonima","coccolobifolia","Kunth","MALPIGHIACEAE Byrsonima coccolobifolia Kunth","SPSF00040947","Splink","SPSF","Durigan, G.",,"Native","Prata","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Malpighiaceae","Byrsonima","intermedia","A.Juss.","MALPIGHIACEAE Byrsonima intermedia A.Juss.","SPSF00043933","Splink","SPSF","Arzolla, F.A.R.D.P.","1432","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Marantaceae","Goeppertia","zebrina","(Sims) Nees","MARANTACEAE Goeppertia zebrina (Sims) Nees","SPSF00039748","Splink","SPSF","Ribeiro, A.P.","30","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Melastomataceae","Miconia","albicans","(Sw.) Steud.","MELASTOMATACEAE Miconia albicans (Sw.) Steud.","SPSF00044000","Splink","SPSF","Arzolla, F.A.R.D.P.","1463","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Melastomataceae","Miconia","fallax","DC.","MELASTOMATACEAE Miconia fallax DC.","SPSF00045883","Splink","SPSF","Arzolla, F.A.R.D.P.","1544","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Melastomataceae","Miconia","trianae","Cogn.","MELASTOMATACEAE Miconia trianae Cogn.","SPSF00044001","Splink","SPSF","Arzolla, F.A.R.D.P.","1464","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Meliaceae","Trichilia","pallida","Sw.","MELIACEAE Trichilia pallida Sw.","SPSF00043946","Splink","SPSF","Arzolla, F.A.R.D.P.","1445","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Moraceae","Ficus","luschnathiana","(Miq.) Miq.","MORACEAE Ficus luschnathiana (Miq.) Miq.","SPSF00038220","Splink","SPSF","Aguiar, O.T.","698","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Myrtaceae","Campomanesia","adamantium","(Cambess.) O.Berg","MYRTACEAE Campomanesia adamantium (Cambess.) O.Berg","SPSF00044021","Splink","SPSF","Arzolla, F.A.R.D.P.","1484","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Myrtaceae","Eugenia","pyriformis","Cambess.","MYRTACEAE Eugenia pyriformis Cambess.","SPSF00044022","Splink","SPSF","Arzolla, F.A.R.D.P.","1485","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Myrtaceae","Myrcia","bicarinata","(O.Berg) D.Legrand","MYRTACEAE Myrcia bicarinata (O.Berg) D.Legrand","SPSF00049379","Splink","SPSF","Santos, M.F.","849","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Myrtaceae","Myrcia","glomerata","(Cambess.) G.P.Burton & E.Lucas","MYRTACEAE Myrcia glomerata (Cambess.) G.P.Burton & E.Lucas","SPSF00057180","Splink","SPSF","Santos, M.F.","850","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Myrtaceae","Myrcia","rufipes","DC.","MYRTACEAE Myrcia rufipes DC.","SPSF00045881","Splink","SPSF","Arzolla, F.A.R.D.P.","1542","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Myrtaceae","Myrcia","subcordata","DC.","MYRTACEAE Myrcia subcordata DC.","SPSF00043936","Splink","SPSF","Arzolla, F.A.R.D.P.","1435","Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Poaceae","Andropogon","bicornis","L.","POACEAE Andropogon bicornis L.","SPSF00037433","Splink","SPSF","Contieri, W.A.",,"Native","Ouro","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Proteaceae","Roupala","montana","Aubl.","PROTEACEAE Roupala montana Aubl.","SPSF00044004","Splink","SPSF","Arzolla, F.A.R.D.P.","1467","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Rosaceae","Prunus","myrtifolia","(L.) Urb.","ROSACEAE Prunus myrtifolia (L.) Urb.","SPSF00043947","Splink","SPSF","Arzolla, F.A.R.D.P.","1446","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Rubiaceae","Amaioua","intermedia","Mart. ex Schult. & Schult.f.","RUBIACEAE Amaioua intermedia Mart. ex Schult. & Schult.f.","SPSF00043937","Splink","SPSF","Arzolla, F.A.R.D.P.","1436","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Rubiaceae","Guettarda","uruguensis","Cham. & Schltdl.","RUBIACEAE Guettarda uruguensis Cham. & Schltdl.","SPSF00043948","Splink","SPSF","Arzolla, F.A.R.D.P.","1447","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Rubiaceae","Manettia","cordifolia","Mart.","RUBIACEAE Manettia cordifolia Mart.","SPSF00039776","Splink","SPSF","Sebastiani, R.","311","Native","Prata","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Rubiaceae","Palicourea","sessilis","(Vell.) C.M.Taylor","RUBIACEAE Palicourea sessilis (Vell.) C.M.Taylor","SPSF00038152","Splink","SPSF","Guerin, N.","82","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Rubiaceae","Psychotria","carthagenensis","Jacq.","RUBIACEAE Psychotria carthagenensis Jacq.","SP0275450","Splink","SP","Luchi, A.E.","116","Native","Prata","Estação Ecológica de Mogi-Guaçu, Mata do Português, rio Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Rutaceae","Esenbeckia","febrifuga","(A.St.-Hil.) A. Juss. ex Mart.","RUTACEAE Esenbeckia febrifuga (A.St.-Hil.) A. Juss. ex Mart.","SPSF00043950","Splink","SPSF","Arzolla, F.A.R.D.P.","1449","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Sapindaceae","Cupania","vernalis","Cambess.","SAPINDACEAE Cupania vernalis Cambess.","SPSF00044018","Splink","SPSF","Arzolla, F.A.R.D.P.","1481","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Sapotaceae","Chrysophyllum","marginatum","(Hook. & Arn.) Radlk.","SAPOTACEAE Chrysophyllum marginatum (Hook. & Arn.) Radlk.","SPSF00043951","Splink","SPSF","Arzolla, F.A.R.D.P.","1450","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Sapotaceae","Pouteria","ramiflora","(Mart.) Radlk.","SAPOTACEAE Pouteria ramiflora (Mart.) Radlk.","SPSF00039195","Splink","SPSF","Santos, R.L.R.","20","Native","Prata","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Siparunaceae","Siparuna","brasiliensis","(Spreng.) A.DC.","SIPARUNACEAE Siparuna brasiliensis (Spreng.) A.DC.","SPSF00044014","Splink","SPSF","Arzolla, F.A.R.D.P.","1477","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Siparunaceae","Siparuna","guianensis","Aubl.","SIPARUNACEAE Siparuna guianensis Aubl.","SPSF00043938","Splink","SPSF","Arzolla, F.A.R.D.P.","1437","Native","Prata","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Thymelaeaceae","Daphnopsis","utilis","Warm.","THYMELAEACEAE Daphnopsis utilis Warm.","SPSF00043954","Splink","SPSF","Arzolla, F.A.R.D.P.","1453","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Vochysiaceae","Qualea","cordata","Spreng.","VOCHYSIACEAE Qualea cordata Spreng.","SPSF00043939","Splink","SPSF","Arzolla, F.A.R.D.P.","1438","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
"ESTAÇÃO ECOLÓGICA DE MOGI-GUAÇU","Angiosperms","Vochysiaceae","Vochysia","tucanorum","Mart.","VOCHYSIACEAE Vochysia tucanorum Mart.","SPSF00043940","Splink","SPSF","Arzolla, F.A.R.D.P.","1439","Native","Bronze","Estação Ecológica Mogi-Guaçu","Não"
