"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Aphelandra","longiflora","(Lindl.) Profice","ACANTHACEAE Aphelandra longiflora (Lindl.) Profice","SPF00118909","Splink","SPF","Ogawa, K.","1","Native","Bronze","Parque Estadual da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Dicliptera",,"Juss.","ACANTHACEAE Dicliptera Juss.","30419","GBIF","UEC","Mattos, J.","14570",,"Ouro","Serra da Cantareira, No Horto Florestal.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Justicia","carnea","Lindl.","ACANTHACEAE Justicia carnea Lindl.","SPSF00037522","Splink","SPSF","Arzolla, F.A.R.D.P.","1143","Native","Ouro","Parque Estadual da Cantareira - Núcleo Cabuçú","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Justicia","riparia","Kameyama","ACANTHACEAE Justicia riparia Kameyama","144159432","GBIF","Observations","Silva, R.",,"Native","Bronze","Serra da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Justicia","secunda","Vahl","ACANTHACEAE Justicia secunda Vahl","215624042","GBIF","Observations","Camargo, N.",,"Native","Bronze","Sítio Barrocada, São Paulo - SP, Brasil","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Mendoncia","puberula","Mart.","ACANTHACEAE Mendoncia puberula Mart.","SPF00222829","Splink","SPF","Silva-Luz, C.L.","112","Native","Bronze","Parque Estadual da Cantareira, Núcleo Águas Claras. Av. Senador José Emírio de Marais. Divisa dos municípios de São Paulo e Mairiporã. Trilha para Pedra Grande, lado direito da estrada.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Mendoncia","velloziana","Mart.","ACANTHACEAE Mendoncia velloziana Mart.","SPF00222822","Splink","SPF","Silva-Luz, C.L.","119","Native","Bronze","Parque Estadual da Cantareira, Núcleo Águas Claras. Av. Senador José Emírio de Marais. Divisa dos municípios de São Paulo e Mairiporã. Caminho para a trilha Sede-Samambaia-açu, na beira da estrada.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Ruellia","simplex","C.Wright","ACANTHACEAE Ruellia simplex C.Wright","111706335","GBIF","Observations","Bernardes, L.",,"Native","Bronze","Sítio Barrocada, São Paulo - SP, Brasil","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Thunbergia","alata","Bojer ex Sims","ACANTHACEAE Thunbergia alata Bojer ex Sims","111706341","GBIF","Observations","Bernardes, L.",,"Naturalized","Bronze","Sítio Barrocada, São Paulo - SP, Brasil","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Acanthaceae","Thunbergia","erecta","(Benth.) T.Anderson","ACANTHACEAE Thunbergia erecta (Benth.) T.Anderson","10279","GBIF","IPA","Pickel, B.","4631","Naturalized","Ouro","Horto Florestal, rupícola na mata.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Achariaceae","Carpotroche","brasiliensis","(Raddi) A Gray","ACHARIACEAE Carpotroche brasiliensis (Raddi) A Gray","15306","GBIF","SPF","Hoehne, W.","s.n.","Native","Bronze","Horto Florestal","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Achariaceae","Lindackeria","pauciflora","Benth.","ACHARIACEAE Lindackeria pauciflora Benth.","9854","GBIF","IPA","Koscinski, M.","9854","Native","Latão","Horto Florestal","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Aizoaceae","Disphyma","crassifolium","(L.) L.Bolus","AIZOACEAE Disphyma crassifolium (L.) L.Bolus","9265","GBIF","IPA","Pickel, B.","9265","Unknown","Latão","Capital, Horto Florestal.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Alstroemeriaceae","Alstroemeria","caryophyllaea","Jacq.","ALSTROEMERIACEAE Alstroemeria caryophyllaea Jacq.","9146","GBIF","IPA","Pickel, B.","5318","Native","Bronze","Horto Florestal","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Alstroemeriaceae","Bomarea","edulis","(Tussac) Herb.","ALSTROEMERIACEAE Bomarea edulis (Tussac) Herb.","24760","GBIF","SP","Goncalves, P.","s.n.","Native","Latão","Serra da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Amaranthaceae","Alternanthera","brasiliana","(L.) Kuntze","AMARANTHACEAE Alternanthera brasiliana var. brasiliana (L.) Kuntze","145873","GBIF","HUEFS","Mattos, J.","14561","Native","Bronze","Serra da Cantareira, no Horto Florestal.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Amaranthaceae",,,"A.Juss.","AMARANTHACEAE Amaranthaceae A.Juss.","SPSF00035107","Splink","SPSF","Arzolla, F.A.R.D.P.","900",,"Latão","Parque Estadual da Cantareira, Morro do Pavão","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Amaranthaceae","Celosia","grandifolia","Moq.","AMARANTHACEAE Celosia grandifolia Moq.","146580","GBIF","UEC","Arzolla, F.A.R.D.P.","1042","Native","Bronze","Parque Estadual da Cantareira, Proximidades da administração. Floresta ombrófila densa montana, área de clareira.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Amaranthaceae","Iresine","diffusa","Humb. & Bonpl. ex Willd.","AMARANTHACEAE Iresine diffusa Humb. & Bonpl. ex Willd.","1573","GBIF","SP","Hoehne, F.C.","s.n.","Native","Bronze","Serra da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Amaranthaceae","Pfaffia","glomerata","(Spreng.) Pedersen","AMARANTHACEAE Pfaffia glomerata (Spreng.) Pedersen","11094","GBIF","SP","Usteri, A.","s.n.","Native","Bronze","Serra da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Amaryllidaceae","Hippeastrum","striatum","(Lam.) Moore","AMARYLLIDACEAE Hippeastrum striatum (Lam.) Moore","390637","Splink","SP","Kirizawa, M.","3545","Native","Bronze","Parque Estadual da Cantareira, Núcleo Engordador","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Amaryllidaceae","Nothoscordum","gracile","(Aiton) Stearn","AMARYLLIDACEAE Nothoscordum gracile (Aiton) Stearn","9143","GBIF","IPA","Pickel, B.","5411","Native","Bronze","Horto Florestal.","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Anacardiaceae","Lithraea","molleoides","(Vell.) Engl.","ANACARDIACEAE Lithraea molleoides (Vell.) Engl.","32848","GBIF","SP","Koscinsky, M.","s.n.","Native","Latão","Serra da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Anacardiaceae","Schinus","terebinthifolia","Raddi","ANACARDIACEAE Schinus terebinthifolia Raddi","151559","GBIF","ESA","Colletto, L.D.","167","Native","Bronze","Serra da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Anacardiaceae","Tapirira","guianensis","Aubl.","ANACARDIACEAE Tapirira guianensis Aubl.","59775","GBIF","SP","Costa, B.","s.n.","Native","Bronze","Serra da Cantareira","Não"
"PARQUE ESTADUAL DA CANTAREIRA","Angiosperms","Anacardiaceae","Tapirira","obtusa","(Benth.) J.D.Mitch.","ANACARDIACEAE Tapirira obtusa (Benth.) J.D.Mitch.","SPSF00039453","Splink","SPSF","Arzolla, F.A.R.D.P.","1262","Native","Bronze","Parque Estadual da Cantareira, Hortolândia","Não"
