"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Apocynaceae","Blepharodon","pictum","(Vahl) W.D.Stevens","APOCYNACEAE Blepharodon pictum (Vahl) W.D.Stevens","6155","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Acanthospermum","australe","(Loefl.) Kuntze","ASTERACEAE Acanthospermum australe (Loefl.) Kuntze","6191","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Ageratum","conyzoides","L.","ASTERACEAE Ageratum conyzoides L.","6199","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","6212","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","6194","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Emilia","fosbergii","Nicolson","ASTERACEAE Emilia fosbergii Nicolson","6201","Splink","UNBA","Silva, S.S.",,"Naturalized","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Gamochaeta","americana","(Mill.) Wedd.","ASTERACEAE Gamochaeta americana (Mill.) Wedd.","6183","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Gamochaeta","pensylvanica","(Willd.) Cabrera","ASTERACEAE Gamochaeta pensylvanica (Willd.) Cabrera","6202","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Lepidaploa","aurea","(Mart. ex DC.) H.Rob.","ASTERACEAE Lepidaploa aurea (Mart. ex DC.) H.Rob.","6174","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Mikania","campanulata","Gardner","ASTERACEAE Mikania campanulata Gardner","6207","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Porophyllum","ruderale","(Jacq.) Cass.","ASTERACEAE Porophyllum ruderale (Jacq.) Cass.","6162","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Pterocaulon",,"Elliott","ASTERACEAE Pterocaulon Elliott","6200","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Asteraceae","Trichogonia","salviifolia","Gardner","ASTERACEAE Trichogonia salviifolia Gardner","6192","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Cyperaceae",,,"Juss.","CYPERACEAE Cyperaceae Juss.","6188","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Cyperaceae","Cyperus","aggregatus","(Willd.) Endl.","CYPERACEAE Cyperus aggregatus (Willd.) Endl.","6187","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Cyperaceae","Fimbristylis","dichotoma","(L.) Vahl","CYPERACEAE Fimbristylis dichotoma (L.) Vahl","6182","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Euphorbiaceae","Croton",,"L.","EUPHORBIACEAE Croton L.","6193","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Euphorbiaceae","Euphorbia","prostrata","Aiton","EUPHORBIACEAE Euphorbia prostrata Aiton","6185","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Euphorbiaceae","Microstachys",,"A.Juss.","EUPHORBIACEAE Microstachys A.Juss.","6156","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Fabaceae","Aeschynomene","ciliata","Vogel","FABACEAE Aeschynomene ciliata Vogel","6205","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Fabaceae","Chamaecrista","flexuosa","(L.) Greene","FABACEAE Chamaecrista flexuosa (L.) Greene","6204","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Fabaceae","Desmodium","barbatum","(L.) Benth.","FABACEAE Desmodium barbatum (L.) Benth.","6195","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Fabaceae","Mimosa","pigra","L.","FABACEAE Mimosa pigra var. pigra L.","6176","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Fabaceae","Stylosanthes","guianensis","(Aubl.) Sw.","FABACEAE Stylosanthes guianensis (Aubl.) Sw.","6179","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Fabaceae","Zornia",,"J.F.Gmel.","FABACEAE Zornia J.F.Gmel.","6186","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Malvaceae",,,"Juss.","MALVACEAE Malvaceae Juss.","6197","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Malvaceae","Sida","ciliaris","L.","MALVACEAE Sida ciliaris L.","6168","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Malvaceae","Sida","linifolia","Cav.","MALVACEAE Sida linifolia Cav.","6161","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Oxalidaceae","Oxalis","corniculata","L.","OXALIDACEAE Oxalis corniculata L.","6211","Splink","UNBA","Silva, S.S.",,"Naturalized","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Phyllanthaceae","Phyllanthus","orbiculatus","Rich.","PHYLLANTHACEAE Phyllanthus orbiculatus Rich.","6209","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Phytolaccaceae","Phytolacca","thyrsiflora","Fenzl. ex J.A.Schmidt","PHYTOLACCACEAE Phytolacca thyrsiflora Fenzl. ex J.A.Schmidt","6166","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Poaceae","Digitaria","bicornis","(Lam.) Roem. & Schult.","POACEAE Digitaria bicornis (Lam.) Roem. & Schult.","6165","Splink","UNBA","Silva, S.S.",,"Naturalized","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Poaceae","Digitaria","violascens","Link","POACEAE Digitaria violascens Link","6177","Splink","UNBA","Silva, S.S.",,"Naturalized","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Poaceae","Eleusine",,"Gaertn.","POACEAE Eleusine Gaertn.","6172","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Poaceae","Eragrostis",,"Wolf","POACEAE Eragrostis Wolf","6158","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Poaceae","Ichnanthus","inconstans","(Trin. ex Nees) Döll","POACEAE Ichnanthus inconstans (Trin. ex Nees) Döll","6167","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Poaceae","Setaria",,"P. Beauv.","POACEAE Setaria P. Beauv.","6208","Splink","UNBA","Silva, S.S.",,,"Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Polygonaceae","Polygonum","punctatum","Elliott","POLYGONACEAE Polygonum punctatum Elliott","6163","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Rubiaceae","Borreria","alata","(Aubl.) DC.","RUBIACEAE Borreria alata (Aubl.) DC.","6169","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Rubiaceae","Oldenlandia","corymbosa","L.","RUBIACEAE Oldenlandia corymbosa L.","6171","Splink","UNBA","Silva, S.S.",,"Naturalized","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Turneraceae","Piriqueta","cistoides","(L.) Griseb.","TURNERACEAE Piriqueta cistoides (L.) Griseb.","6181","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
"REFÚGIO DE VIDA SILVESTRE AIMORÉS","Angiosperms","Urticaceae","Cecropia","pachystachya","Trécul","URTICACEAE Cecropia pachystachya Trécul","6189","Splink","UNBA","Silva, S.S.",,"Native","Bronze","Gleba II do Refúgio de Vida Silvestre Aimorés","Não"
