"UC","Grupos","Família","Gênero","Espécie","Autor","Táxon_completo","Barcode","BD_Origem","Herbário","Coletor","Número_da_Coleta","Origem_FFBr","ConfiançaID","Localidade","Já listada"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Apocynaceae","Prestonia","coalita","(Vell.) Woodson","APOCYNACEAE Prestonia coalita (Vell.) Woodson","192953","GBIF","SP","Bockermann, W.","s.n.","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Apocynaceae","Rauvolfia","sellowii","Müll.Arg.","APOCYNACEAE Rauvolfia sellowii Müll.Arg.","86101","GBIF","CEN","Biral, L.","641","Native","Latão","Unesp campus Bela Vista.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Apocynaceae","Tabernaemontana","catharinensis","A.DC.","APOCYNACEAE Tabernaemontana catharinensis A.DC.","11724","GBIF","HRCB","Furlan, A.","1180","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Apocynaceae","Temnadenia","violacea","(Vell.) Miers","APOCYNACEAE Temnadenia violacea (Vell.) Miers","11733","GBIF","HRCB","Furlan, A.","1189","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Araceae","Anthurium","sinuatum","Benth. ex Schott","ARACEAE Anthurium sinuatum Benth. ex Schott","78883","GBIF","SP","Kuhlmann, M.","4577","Native","Ouro","Fazenda Barreiro Rico.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Araliaceae","Didymopanax","morototoni","(Aubl.) Decne. & Planch.","ARALIACEAE Didymopanax morototoni (Aubl.) Decne. & Planch.","1654","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Araliaceae","Didymopanax","vinosus","(Cham. & Schltdl.) Marchal","ARALIACEAE Didymopanax vinosus (Cham. & Schltdl.) Marchal","11727","GBIF","HRCB","Furlan, A.","1183","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Arecaceae","Syagrus","flexuosa","(Mart.) Becc.","ARECACEAE Syagrus flexuosa (Mart.) Becc.","12043","GBIF","UFP","Kuhlmann, M.","4541","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Arecaceae","Syagrus","loefgrenii","Glassman","ARECACEAE Syagrus loefgrenii Glassman","11759","GBIF","HRCB","Cesar, O.","807","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Aspleniaceae","Asplenium","auriculatum","Sw.","ASPLENIACEAE Asplenium auriculatum Sw.","HUFU00055144","Reflora","HUFU","Ranal, M.","332","Native","Ouro","Fazenda Barreiro Rico; Água do Viraeiro. (Córrego)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Aspleniaceae","Asplenium","auritum","Sw.","ASPLENIACEAE Asplenium auritum Sw.","HUFU00055147","Reflora","HUFU","Ranal, M.","273","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Aspleniaceae","Asplenium","balansae","(Baker) Sylvestre","ASPLENIACEAE Asplenium balansae (Baker) Sylvestre","HUFU00054854","Reflora","HUFU","Ranal, M.","304","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Aspleniaceae","Asplenium","sellowianum","(Hieron.) Hieron.","ASPLENIACEAE Asplenium sellowianum (Hieron.) Hieron.","HUFU00055157","Reflora","HUFU","Ranal, M.","126","Native","Ouro","Fazenda Barreiro Rico; Rio Barreirinho.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Aspleniaceae","Asplenium","stuebelianum","Hieron.","ASPLENIACEAE Asplenium stuebelianum Hieron.","FURB00067564","Reflora","FURB","Biral, L.","1864","Native","Ouro","Fazenda Bacury (antes parte da Fazenda Barreiro Rico). Trilha principal do maior fragmento de mata. Depois da segunda trilha à direita. Interior de floresta, ambiente batante úmido. Distribuição local.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Adenostemma","brasilianum","(Pers.) Cass.","ASTERACEAE Adenostemma brasilianum (Pers.) Cass.","80642","GBIF","SP","Kuhlmann, M.","4570","Native","Ouro","Fazenda Barreiro Rico.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae",,,"Bercht. & J.Presl","ASTERACEAE Asteraceae Bercht. & J.Presl","SHPR000703","Splink","SHPR","Biral, L.","1839",,"Latão","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Baccharis","dracunculifolia","DC.","ASTERACEAE Baccharis dracunculifolia DC.","138319","GBIF","SP","Kuhlmann, M.","4529","Native","Ouro","Faz. Barreiro Rico.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Calea","pinnatifida","(R.Br.) Less.","ASTERACEAE Calea pinnatifida (R.Br.) Less.","SPF00117294","Splink","SPF","Barreto, K.D.","3404","Native","Bronze",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Calea","uniflora","Less.","ASTERACEAE Calea uniflora Less.","11752","GBIF","HRCB","Cesar, O.","800","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Chromolaena","congesta","(Hook. & Arn.) R.M.King & H.Rob.","ASTERACEAE Chromolaena congesta (Hook. & Arn.) R.M.King & H.Rob.","HRJ00005926","GBIF","HRJ","Cesar, O.","799","Native","Latão","Fazenda Barreiro Rico.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Chromolaena","squalida","(DC.) R.M.King & H.Rob.","ASTERACEAE Chromolaena squalida (DC.) R.M.King & H.Rob.","US01668554","Splink","US","Kuhlmann, M.","4545","Native","Latão","Anhembi, Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Chrysolaena","obovata","(Less.) Dematt.","ASTERACEAE Chrysolaena obovata (Less.) Dematt.","80643","GBIF","SP","Kuhlmann, M.","4562","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Moquiniastrum","polymorphum","(Less.) G. Sancho","ASTERACEAE Moquiniastrum polymorphum (Less.) G. Sancho","2287","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Moquiniastrum","pulchrum","(Cabrera) G.Sancho","ASTERACEAE Moquiniastrum pulchrum (Cabrera) G.Sancho","80640","GBIF","SP","Kuhlmann, M.","4551","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Piptocarpha","macropoda","(DC.) Baker","ASTERACEAE Piptocarpha macropoda (DC.) Baker","3115","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Pterocaulon","alopecuroides","(Lam.) DC.","ASTERACEAE Pterocaulon alopecuroides (Lam.) DC.","1081","GBIF","HRCB","Cesar, O.","s.n.","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Senecio","brasiliensis","(Spreng.) Less.","ASTERACEAE Senecio brasiliensis (Spreng.) Less.","SHPR000714","Splink","SHPR","Biral, L.","1850","Native","Bronze","Fazenda Bacury (antes parte da Fazenda Barreiro Rico).","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Stevia","riedelii","Sch.Bip. ex Baker","ASTERACEAE Stevia riedelii Sch.Bip. ex Baker","HUFU00072360","GBIF","HUFU","Kuhlmann, M.","s.n.","Native","Ouro","Fazenda Barreiro Rico. Sobre Pedreira úmida a margem do Rio Piracicaba.. Pedreira úmida a margem do Rio","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Vernonanthura","divaricata","(Spreng.) H.Rob.","ASTERACEAE Vernonanthura divaricata (Spreng.) H.Rob.","112379","GBIF","ALCB","Amaral Junior, A.","1669","Native","Ouro","Fazenda Barreiro Rico.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Vernonanthura","petiolaris","(DC.) H.Rob.","ASTERACEAE Vernonanthura petiolaris (DC.) H.Rob.","3334","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Asteraceae","Vernonia",,"Schreb.","ASTERACEAE Vernonia Schreb.","383","GBIF","BOTU","Amaral Junior, A.","1669",,"Latão","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Athyriaceae","Diplazium","plantaginifolium","(L.) Urb.","ATHYRIACEAE Diplazium plantaginifolium (L.) Urb.","HUFU00053570","Reflora","HUFU","Ranal, M.","324","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Begoniaceae","Begonia","aconitifolia","A.DC.","BEGONIACEAE Begonia aconitifolia A.DC.",,"GBIF",,,,"Native","Latão",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Adenocalymma","bracteatum","(Cham.) DC.","BIGNONIACEAE Adenocalymma bracteatum (Cham.) DC.","3903","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Amphilophium","mansoanum","(DC.) L.G.Lohmann","BIGNONIACEAE Amphilophium mansoanum (DC.) L.G.Lohmann","11758","GBIF","HRCB","Cesar, O.","806","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Anemopaegma","laeve","DC.","BIGNONIACEAE Anemopaegma laeve DC.","525670","Splink","SP","Bianchini, R.S.","2437","Native","Bronze","Estação Ecológica de Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Bignonia","binata","Thunb.","BIGNONIACEAE Bignonia binata Thunb.","65312","GBIF","SP","Kuhlmann, M.","3995","Native","Ouro","Fazenda Barreiro Rico, Várzea do Rio Piracicaba","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Bignonia","campanulata","Cham.","BIGNONIACEAE Bignonia campanulata Cham.","525643","Splink","SP","Bianchini, R.S.","2410","Native","Ouro","Estação Ecológica de Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae",,,"Juss.","BIGNONIACEAE Bignoniaceae Juss.","SHPR000708","Splink","SHPR","Biral, L.","1844",,"Bronze","Fazenda Bacury (antes parte da Fazenda Barreiro Rico).","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Cuspidaria","convoluta","(Vell.) A.H.Gentry","BIGNONIACEAE Cuspidaria convoluta (Vell.) A.H.Gentry","HRCB027991","Splink","HRCB","Barreto, K.D.","3397","Native","Ouro","Sítio Boa Vista","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Cuspidaria","pulchella","(Cham.) K.Schum.","BIGNONIACEAE Cuspidaria pulchella (Cham.) K.Schum.","4552","GBIF","HRCB","Furlan, A.","197","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Cuspidaria","pulchra","(Cham.) L.G.Lohmann","BIGNONIACEAE Cuspidaria pulchra (Cham.) L.G.Lohmann","74911","GBIF","SP","Teixeira, A.R.","s.n.","Native","Bronze","Fazenda Barreiro Rico, Cia. Itaquerê","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Dolichandra","quadrivalvis","(Jacq.) L.G.Lohmann","BIGNONIACEAE Dolichandra quadrivalvis (Jacq.) L.G.Lohmann","182227","GBIF","SPF","Martins, M.","2","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Fridericia","pubescens","(L.) L.G.Lohmann","BIGNONIACEAE Fridericia pubescens (L.) L.G.Lohmann","32119","GBIF","HRCB","Assumpcao, C.T.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Fridericia","samydoides","(Cham.) L.G.Lohmann","BIGNONIACEAE Fridericia samydoides (Cham.) L.G.Lohmann","182228","GBIF","SPF","Martins, M.","6","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Fridericia","speciosa","Mart.","BIGNONIACEAE Fridericia speciosa Mart.","SHPR000698","Splink","SHPR","Biral, L.","1834","Native","Bronze","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Lundia","obliqua","Sond.","BIGNONIACEAE Lundia obliqua Sond.","182229","GBIF","SPF","Martins, M.","4","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Stizophyllum","riparium","(Kunth) Sandwith","BIGNONIACEAE Stizophyllum riparium (Kunth) Sandwith","182233","GBIF","SPF","Martins, M.","3","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Tanaecium","selloi","(Spreng.) L.G.Lohmann","BIGNONIACEAE Tanaecium selloi (Spreng.) L.G.Lohmann","182235","GBIF","SPF","Martins, M.","1","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Tecoma","stans","(L.) Juss. ex Kunth","BIGNONIACEAE Tecoma stans (L.) Juss. ex Kunth","525672","Splink","SP","Bianchini, R.S.","2439","Naturalized","Bronze","Cruzeiro com um Cristo, perto da E.E. Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bignoniaceae","Tynanthus","micranthus","Corr.Mello ex K.Schum.","BIGNONIACEAE Tynanthus micranthus Corr.Mello ex K.Schum.","UEC136072","Splink","UEC",,"3397","Native","Latão","Sítio Boa Vista","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Blechnaceae","Austroblechnum","divergens","(Kunze) Gasper & V.A.O. Dittrich","BLECHNACEAE Austroblechnum divergens (Kunze) Gasper & V.A.O. Dittrich","HUFU00055082","GBIF","HUFU","Ranal, M.","334","Native","Ouro","Fazenda Barreiro Rico; Água do Viraeiro. Barranco à margem do córrego.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Blechnaceae","Blechnum",,"L.","BLECHNACEAE Blechnum L.","HUFU00055051","GBIF","HUFU","Ranal, M.","333",,"Bronze","Fazenda Barreiro Rico; Água do Viraeiro. (Córrego)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Blechnaceae","Lomaridium","binervatum","(Poir.) Gasper & V.A.O. Dittrich","BLECHNACEAE Lomaridium binervatum (Poir.) Gasper & V.A.O. Dittrich","HUFU00055079","Reflora","HUFU","Ranal, M.","286","Unknown","Ouro","Fazenda Barreiro Rico; Margem da nascente Água das Pedras.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Blechnaceae","Lomaridium","plumieri","(Desv.) C. Presl","BLECHNACEAE Lomaridium plumieri (Desv.) C. Presl","1465","GBIF","HUFU","Ranal, M.","286","Native","Ouro","Fazenda Barreiro Rico, Margem da nascente Água das Pedras.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Blechnaceae","Parablechnum","regnellianum","(Kunze) G.M.O.Machado & Gasper","BLECHNACEAE Parablechnum regnellianum (Kunze) G.M.O.Machado & Gasper","HUFU00055051","Reflora","HUFU","Ranal, M.","333","Native","Ouro","Fazenda Barreiro Rico; Água do Viraeiro. (Córrego)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Ferns and Lycophytes","Blechnaceae","Salpichlaena","volubilis","(Kaulf.) J.Sm.","BLECHNACEAE Salpichlaena volubilis (Kaulf.) J.Sm.","HUFU00055072","Reflora","HUFU","Ranal, M.","218","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Brassicaceae","Coronopus","didymus","(L.) Sm.","BRASSICACEAE Coronopus didymus (L.) Sm.","RB01529880","GBIF","RB","Biral, L.","1135","Naturalized","Bronze",,"Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Bromeliaceae","Aechmea","bromeliifolia","(Rudge) Baker","BROMELIACEAE Aechmea bromeliifolia (Rudge) Baker","55474","GBIF","SP","Kuhlmann, M.","3998","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Burseraceae","Protium","spruceanum","(Benth.) Engl.","BURSERACEAE Protium spruceanum (Benth.) Engl.","SHPR000679","Splink","SHPR","Biral, L.","1815","Native","Bronze","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Cactaceae","Rhipsalis","floccosa","Salm-Dyck ex Pfeiff.","CACTACEAE Rhipsalis floccosa Salm-Dyck ex Pfeiff.","3577","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Cannabaceae","Celtis","diffusa","Planch.","CANNABACEAE Celtis diffusa Planch.","SHPR000711","Splink","SHPR","Biral, L.","1847",,"Bronze","Fazenda Bacury (antes parte da Fazenda Barreiro Rico)","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Cannabaceae","Celtis","iguanaea","(Jacq.) Sarg.","CANNABACEAE Celtis iguanaea (Jacq.) Sarg.","2417","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Cannabaceae","Trema","micranthum","(L.) Blume","CANNABACEAE Trema micranthum (L.) Blume","2288","GBIF","HRCB","Cesar, O.","s.n.","Native","Ouro","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Caricaceae","Jacaratia","spinosa","(Aubl.) A.DC.","CARICACEAE Jacaratia spinosa (Aubl.) A.DC.","2279","GBIF","HRCB","Cesar, O.","s.n.","Native","Bronze","Fazenda Barreiro Rico","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Celastraceae","Elachyptera","festiva","(Miers) A.C. Sm.","CELASTRACEAE Elachyptera festiva (Miers) A.C. Sm.","NY00885550","Splink","NY","Tamashiro, J.Y.","4181","Native","Ouro","Nativo no inferior de mata da Fazenda Barreiro - Rico.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Celastraceae","Hippocratea","volubilis","L.","CELASTRACEAE Hippocratea volubilis L.","16409","GBIF","SPF","Giulietti, A.M.","1005","Native","Ouro","Fazenda Barreiro Rico.","Não"
"ÁREA DE PROTEÇÃO AMBIENTAL BARREIRO RICO","Angiosperms","Celastraceae","Monteverdia","aquifolium","(Mart.) Biral","CELASTRACEAE Monteverdia aquifolium (Mart.) Biral","SPFR015487","Splink","SPFR","Barreto, K.D.","3540","Native","Bronze","Sítio Boa Vista.","Não"
